"Title","Artist","Spins"
"Hotline Bling","DRAKE",7475
"679 f/Remy Boyz...","FETTY WAP",6258
"Here","ALESSIA CARA",5616
"The Hills","THE WEEKND",5169
"What Do You Mean?","JUSTIN BIEBER",5016
"White Iverson","POST MALONE",4520
"The Fix f/Jeremih","NELLY",4011
"Zero","CHRIS BROWN",2918
"Back Up f/Big Sean","DEJ LOAF",2652
"Where Ya At f/Drake","FUTURE",2517
"Downtown","MACKLEMORE & RYAN LEWIS",2363
"Hit The Quan","IHEARTMEMPHIS",2284
"Player f/Chris Brown","TINASHE",2271
"No Role Modelz","J. COLE",2226
"Play No Games","BIG SEAN",2222
"Antidote","TRAVI$ SCOTT",2190
"Focus","ARIANA GRANDE",2178
"Sorry","JUSTIN BIEBER",2058
"Get Home f/Kid Ink & Migos","JR CASTRO",1893
"Comfortable","K CAMP",1728
"Good For You f/A$AP Rocky","SELENA GOMEZ",1609
"Hello","ADELE",1540
"All Eyes On You f/Minaj/Brown","MEEK MILL",1427
"Jumpman","DRAKE & FUTURE",1404
"Same Old Love","SELENA GOMEZ",1348
"Say It","TORY LANEZ",1320
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",1309
"Wildest Dreams","TAYLOR SWIFT",1203
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1073
"Again","FETTY WAP",1065
"Locked Away f/Adam Levine","R. CITY",1018
"Dessert","DAWIN",1000
"$ave Dat Money","LIL DICKY",998
"Planes f/J. Cole","JEREMIH",946
"Come Get Her","RAE SREMMURD",927
"Like I'm Gonna Lose You","MEGHAN TRAINOR",894
"On My Mind","ELLIE GOULDING",865
"Liquor","CHRIS BROWN",787
"My House","FLO RIDA",786
"Runnin (Lose It All) f/Beyonce","NAUGHTY BOY",673
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",663
"Don't","BRYSON TILLER",655
"Stitches","SHAWN MENDES",646
"Watch Out","2 CHAINZ",558
"California f/Young Dolph","COLONEL LOUD",533
"Me Myself And I f/Bebe Rexha","G-EAZY",492
"Bring It Back f/Aleon Craft","SHY CARTER",405
"Sorry f/Chris Brown","RICK ROSS",383
"WTF (Where They From)","MISSY ELLIOTT",338
"Roses f/Rozes","THE CHAINSMOKERS",337
