"Title","Artist","Spins"
"Holy Grail f/Just...","JAY Z",6191
"Blurred Lines f/P...","ROBIN THICKE",6098
"Crooked Smile","J. COLE",5215
"Hold On We're Goi...","DRAKE",4729
"Treasure","BRUNO MARS",4356
"Get Lucky","DAFT PUNK",3321
"Same Love f/Mary ...","MACKLEMORE & RYAN...",2883
"The Way f/Mac Mil...","ARIANA GRANDE",2835
"Clarity f/Foxes","ZEDD",2762
"Love More f/Nicki...","CHRIS BROWN",2737
"Beware f/Lil Wayn...","BIG SEAN",2464
"Take Back The Nig...","JUSTIN TIMBERLAKE",2225
"The Other Side","JASON DERULO",2149
"We Can't Stop","MILEY CYRUS",1793
"I Need Your Love","CALVIN HARRIS F/E...",1788
"Feds Watching f/P...","2 CHAINZ",1770
"Summertime Sadnes...","LANA DEL REY",1703
"Give It 2 U f/Ken...","ROBIN THICKE",1630
"Berzerk","EMINEM",1624
"Body Party","CIARA",1567
"Roar","KATY PERRY",1537
"Beat It f/Chris B...","SEAN KINGSTON",1460
"Can't Believe It ...","FLO RIDA",1412
"Tapout f/Birdman,...","RICH GANG",1082
"Mars f/Rick Ross","JAY SEAN",1036
"Get Like Me f/Min...","NELLY",1026
"White Walls f/ScH...","MACKLEMORE & RYAN...",951
"Gas Pedal","SAGE THE GEMINI",914
"How Many Drinks?","MIGUEL",827
"Headband  f/2 Cha...","B.O.B",818
"Type Of Way","RICH HOMIE QUAN",813
"Wake Me Up","AVICII",812
"Baby I","ARIANA GRANDE",790
"Ain't Worried Abo...","FRENCH MONTANA",760
"Applause","LADY GAGA",723
"Play It Again","BECKY G",672
"LoveHate Thing f/...","WALE",653
"Act Right f/Young...","YO GOTTI",616
"No New Friends","DJ KHALED F/DRAKE...",568
"#Beautiful f/Migu...","MARIAH CAREY",550
"Royals","LORDE",549
"Radioactive","IMAGINE DRAGONS",520
"Right Now f/David...","RIHANNA",517
"Honest","FUTURE",509
"Versace f/Drake","MIGOS",489
"Bounce It f/Wale ...","JUICY J",479
"Tom Ford","JAY Z",474
"Lose Yourself To ...","DAFT PUNK",471
"Safe And Sound","CAPITAL CITIES",468
"I Wanna Be With Y...","DJ KHALED",410
