"Title","Artist","Spins"
"Love Me Harder","ARIANA GRANDE & THE WEEKND",6243
"Tuesday f/Drake","I LOVE MAKONNEN",5741
"I Don't Mind f/Juicy J","USHER",5512
"I Don't F**k With You f/E-40","BIG SEAN",5436
"She Knows f/Juicy J","NE-YO",3676
"Beg For It f/MØ","IGGY AZALEA",3670
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3155
"Only f/Drake, Lil Wayne","NICKI MINAJ",3143
"Body Language f/Usher/Tinashe","KID INK",3107
"Jealous","NICK JONAS",2902
"About The Money f/Young Thug","T.I.",2836
"7/11","BEYONCE",2778
"Uptown Funk f/Bruno Mars","MARK RONSON",2535
"I'm Not The Only One","SAM SMITH",2450
"Time Of Our Lives f/Ne-Yo","PITBULL",2330
"Try Me","DEJ LOAF",2306
"Waves","MR PROBZ",2283
"Hold You Down f/Chris Brown...","DJ KHALED",2049
"Not For Long f/Trey Songz","B.O.B",2029
"Blank Space","TAYLOR SWIFT",2016
"No Type","RAE SREMMURD",1647
"Apparently","J. COLE",1627
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",1358
"Habits (Stay High)","TOVE LO",1248
"Often","THE WEEKND",1225
"GDFR f/Sage The Gemini","FLO RIDA",1158
"Blame f/John Newman","CALVIN HARRIS",1010
"CoCo","O.T. GENASIS",938
"Animals","MAROON 5",907
"Hot Boy","BOBBY SHMURDA",901
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",900
"Trumpets","JASON DERULO",846
"Ayo","CHRIS BROWN & TYGA",840
"All About It f/Ed Sheeran","HOODIE ALLEN",818
"The Body f/Jeremih","WALE",793
"Truffle Butter f/Drake...","NICKI MINAJ",784
"Closer","MIKE STUD",713
"Can't Trust Thots f/F. Montana","WASH",702
"Heroes","ALESSO",685
"Don't","ED SHEERAN",671
"Somebody f/Jeremih","NATALIE LA ROSE",626
"The Heart Wants What It Wants","SELENA GOMEZ",572
"Good Lovin f/Miguel","LUDACRIS",532
"How About Now","DRAKE",514
"Lips Are Movin","MEGHAN TRAINOR",479
"Sober","CHILDISH GAMBINO",459
"Take Me To Church","HOZIER",427
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",419
"Hell Of A Night","SCHOOLBOY Q",413
"Bed Of Lies","NICKI MINAJ",405
