"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","NICKI MINAJ Super Bass",6207,65,228,9,34.765,0.235,59,1,6207,904,34.765
2,"-1","PITBULL Give Me Everything f/Ne-Yo",6142,-18,-158,5,37.519,-0.049,59,1,6478,925,38.999
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5520,112,462,44,30.596,0.861,59,3,5520,628,30.596
4,"=","LMFAO Party Rock Anthem",5321,67,478,-34,32.19,0.291,59,4,5321,1062,32.19
5,"+1","LIL WAYNE How To Love",4819,124,548,65,26.226,0.522,39,5,4819,984,26.226
6,"-1","BIG SEAN My Last f/Chris Brown",4706,-16,58,-37,27.872,-0.132,59,4,4733,381,28.164
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4284,49,379,15,29.278,0.444,51,7,4284,821,29.278
8,"=","CHRIS BROWN She Ain't You",3518,-28,-405,18,17.542,-0.17,59,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3356,-30,-68,-59,17.938,-0.078,59,9,3423,446,18.166
10,"+1","CHRIS BROWN Look At Me Now",2886,11,-132,60,24.243,-0.123,59,1,6273,56,40.795
11,"-1","LUPE FIASCO The Show Goes On",2877,-37,-482,56,17.803,-0.173,59,1,5598,489,32.494
12,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",2777,64,354,21,17.81,0.39,59,12,2777,393,17.81
13,"-1","KATY PERRY E.T.",2757,-17,-326,50,18.461,-0.019,59,2,5377,248,30.339
14,"=","WIZ KHALIFA Roll Up",2498,-69,-533,28,15.259,-0.14,59,2,5325,315,32.656
15,"+1","BLACK EYED PEAS Just Can't Get Enough",2437,-11,-233,50,16.745,-0.15,59,5,4213,554,22.792
16,"-1","RIHANNA Man Down",2415,-39,32,-59,12.365,-0.314,59,15,2462,380,14.98
17,"=","JASON DERULO Don't Wanna Go Home",2290,21,152,-1,10.858,0.236,56,17,2290,471,10.858
18,"=","ADELE Rolling In The Deep",2095,-25,-245,6,12.978,-0.045,57,16,2377,450,13.832
19,"=","FRANK OCEAN Novacane",1864,14,229,-8,10.524,0.016,45,19,1864,309,10.524
20,"=","BEYONCE Best Thing I Never Had",1863,58,259,42,8.147,0.209,31,20,1863,440,8.147
21,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1724,48,404,-22,10.554,0.303,27,21,1724,507,10.554
22,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1583,113,524,54,7.971,0.632,19,22,1583,524,7.971
23,"=","TREY SONGZ Unusual f/Drake",1428,21,47,29,10.039,0.198,55,22,1428,280,10.765
24,"=","NEW BOYZ Better With the Lights Off",1371,24,232,7,6.021,0.059,41,24,1371,235,6.021
25,"=","T-PAIN Best Love Song f/Chris Brown",1295,-2,65,-10,6.997,0.064,59,25,1297,122,6.997
26,"=","YC Racks f/Future",1265,-12,-95,41,8.261,-0.092,59,10,3036,347,15.983
27,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1152,-47,-114,-53,5.065,-0.099,54,24,1360,367,6.023
28,"=","TYGA Far Away f/Chris Richardson",1106,33,247,8,5.288,0.17,23,28,1106,380,5.288
29,"=","DEV In The Dark",1033,-5,72,-27,4.992,-0.051,42,29,1051,182,5.116
30,"=","JENNIFER LOPEZ F/PITBULL On The Floor",998,-27,-172,-9,6.651,-0.205,59,16,2302,134,13.81
31,"+1","BRITNEY SPEARS Till The World Ends",957,-17,-193,40,6.423,0.013,59,17,2345,361,13.18
32,"-1","LLOYD Cupid",934,-44,-90,-53,3.56,-0.214,59,29,1042,212,4.18
33,"=","LADY GAGA The Edge Of Glory",856,-15,-146,-12,4.338,-0.099,45,32,1005,189,4.809
34,"+2","PITBULL Rain Over Me",832,36,164,13,3.779,0.104,18,34,832,279,3.779
35,"-1","NICOLE SCHERZINGER Right There",829,5,34,9,2.824,0.025,40,34,837,326,2.824
36,"-1","BRUNO MARS Lazy Song",767,-45,-458,26,4.239,-0.301,59,16,2039,204,11.32
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",643,31,164,4,2.754,0.183,13,37,643,252,2.754
38,"+3","KREAYSHAWN Gucci Gucci",599,28,183,5,2.997,0.062,12,38,599,215,2.997
39,"=","AFROJACK Take Over Control f/Eva Simons",588,6,29,9,4.687,0.054,45,39,597,137,5.827
40,"=","BIG K.R.I.T. Country Sh**",584,4,-35,17,3.296,0.129,33,38,632,146,3.296
41,"-3","JENNIFER LOPEZ I'm Into You f/Lil Wayne",565,-35,-183,-22,2.326,-0.263,59,31,858,160,3.179
42,"=","KERI HILSON Lose Control (Let Me Down)",522,-10,-92,-5,2.362,-0.074,51,36,733,172,2.531
43,"+2","WIZ KHALIFA No Sleep",440,22,166,-2,1.662,0.037,6,43,440,168,1.662
44,"-1","T-PAIN Booty Wurk (One Cheek At A...",440,12,5,16,2.922,-0.05,19,43,445,112,3.05
45,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",424,13,56,17,2.34,0.031,13,45,424,121,2.34
46,"+1","BRITNEY SPEARS I Wanna Go",397,21,105,10,2.152,0.259,6,46,397,105,2.152
47,"-3","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",391,-34,-189,-7,2.374,-0.134,48,36,715,223,3.512
48,"=","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",382,21,51,26,2.9,0.149,21,47,382,51,2.9
49,"+1","MANN The Mack",373,24,142,11,2,-0.086,3,49,373,142,2.086
50,"-1","WIZ KHALIFA On My Level f/Too Short",372,12,25,31,3.229,0.29,20,45,394,71,3.229
