"Title","Artist","Spins"
"The Hills","THE WEEKND",6230
"My Way f/Monty","FETTY WAP",5696
"Can't Feel My Face","THE WEEKND",5557
"Lean On f/MØ & DJ Snake","MAJOR LAZER",5123
"Flex","RICH HOMIE QUAN",4397
"Cheerleader","OMI",3986
"Good For You f/A$AP Rocky","SELENA GOMEZ",3326
"About You","TREY SONGZ",3090
"679 f/Remy Boyz...","FETTY WAP",2985
"All Eyes On You f/Minaj/Brown","MEEK MILL",2781
"Planes f/J. Cole","JEREMIH",2693
"Watch Me","SILENTO",2638
"One Man Can Change The World","BIG SEAN",2474
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",2311
"Locked Away f/Adam Levine","R. CITY",2061
"Be Real f/Dej Loaf","KID INK",1820
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1812
"Body On Me f/Chris Brown","RITA ORA",1798
"Comfortable","K CAMP",1702
"Cheyenne","JASON DERULO",1644
"Hotline Bling","DRAKE",1609
"Downtown","MACKLEMORE & RYAN LEWIS",1565
"The Fix f/Jeremih","NELLY",1465
"Bad Blood","TAYLOR SWIFT",1314
"Here","ALESSIA CARA",1181
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",1154
"What Do You Mean?","JUSTIN BIEBER",1108
"Twist My Fingaz","YG",1073
"Back To Back","DRAKE",1050
"Liquor","CHRIS BROWN",1040
"I Don't Like It, I Love It","FLO RIDA",1016
"Cool For The Summer","DEMI LOVATO",1009
"Where Ya At f/Drake","FUTURE",896
"White Iverson","POST MALONE",838
"Around The World f/Fetty Wap","NATALIE LA ROSE",786
"That's How You Know f/B. Rexha","NICO & VINZ",741
"Back Up f/Big Sean","DEJ LOAF",608
"No Role Modelz","J. COLE",558
"Do It Again f/Chris Brown","PIA MIA",558
"Omen f/Sam Smith","DISCLOSURE",550
"Energy","DRAKE",547
"We In Da City","YOUNG DRO",535
"Cha Cha","D.R.A.M",529
"Back Together f/Nicki Minaj","ROBIN THICKE",524
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",431
"El Perdon","NICKY JAM",423
"Trini Dem Girls","NICKI MINAJ",417
"I'm Up f/Kid Ink","OMARION",376
"Drive You Crazy f/Jason Derulo","PITBULL",354
"Finna Get Loose f/P. Williams","PUFF DADDY & THE FAMILY",347
