"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",5882,"-15",67,"-46",35.311,"-0.202",66,"2",1,5897,839,35.674
2,"+1","JAY Z & KANYE WEST N***** In Paris",5624,"+12",160,"-41",37.239,"+0.414",89,"5",2,5624,668,37.239
3,"-1","DRAKE Headlines",5563,"-69",45,"-98",39.624,"-0.570",118,"24",1,5872,689,40.36
4,"=","J. COLE Workout",5504,"+14",185,"-18",35.631,"+0.156",131,"18",3,5504,777,35.631
5,"=","LMFAO Sexy And I Know It",4802,"-4",54,"-25",27.155,"-0.092",77,"3",5,4815,738,27.923
6,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4588,"+4",131,"-3",27.105,"+0.428",71,"9",6,4607,700,27.105
7,"=","DAVID GUETTA Without You f/Usher",4093,"-2",24,"-33",20.868,"+0.029",89,"10",7,4099,544,20.868
8,"=","LIL WAYNE She Will f/Drake",3844,"-103",-516,"-41",26.747,"-0.399",107,"83",2,5364,679,33.166
9,"=","BIG SEAN Dance (A$$)",3386,"+71",311,"+15",21.638,"+0.636",55,"21",9,3386,605,21.638
10,"=","FLO RIDA Good Feeling",3075,"+26",264,"-47",17.21,"+0.143",66,"4",10,3075,533,17.21
11,"+1","DRAKE Make Me Proud f/Nicki Minaj",2865,"+48",282,"+3",18.739,"+0.635",40,"--",11,2865,605,18.739
12,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2828,"-29",-214,"+44",18.581,"-0.132",113,"12",9,3271,373,21.12
13,"+2","BRUNO MARS It Will Rain",2174,"+65",311,"+26",11.389,"+0.385",52,"1",13,2174,353,11.389
14,"-1","DEV In The Dark",2099,"-65",-164,"-76",13.11,"-0.285",188,"69",3,4584,573,26.046
15,"-1","NICKI MINAJ Fly f/Rihanna",2098,"-20",-28,"+19",11.176,"+0.020",100,"47",7,3598,526,17.841
16,"=","BEYONCE Party f/Kanye & Andre",2054,"+22",190,"-29",11.722,"-0.303",59,"225",16,2054,395,13.046
17,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1976,"+0",-91,"+45",13.834,"+0.038",82,"7",12,2915,617,17.54
18,"+1","RIHANNA You Da One",1880,"+11",399,"-89",9.826,"-0.043",19,"--",18,1880,886,9.869
19,"-1","JASON DERULO It Girl",1845,"-70",-158,"-81",9.207,"-0.295",102,"46",16,2019,232,10.389
20,"=","ACE HOOD Body 2 Body f/Chris Brown",1662,"-105",-381,"-103",8.173,"-0.758",111,"--",15,2146,251,12.948
21,"=","WALE That Way f/Jeremih & Rick Ross",1589,"-83",-385,"-43",11.654,"-0.699",122,"--",16,2091,296,13.118
22,"=","B.O.B Strange Clouds f/Lil Wayne",1578,"+21",240,"+4",10.241,"+0.458",40,"64",22,1578,334,10.241
23,"=","WALE Lotus Flower Bomb f/Miguel",1559,"+87",352,"+57",9.895,"+0.644",26,"--",23,1559,382,9.895
24,"=","ADELE Someone Like You",1416,"-24",-21,"-39",10.925,"-0.151",63,"6",21,1463,354,12.408
25,"=","BIG SEAN Marvin & Chardonnay",1367,"-46",-60,"-60",8.238,"-0.527",136,"159",6,3620,589,19.661
26,"=","PITBULL F/CHRIS BROWN International Love",1357,"+8",151,"-3",5.519,"+0.049",47,"58",25,1357,314,5.519
27,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1319,"+65",362,"+29",8.324,"+0.373",26,"--",27,1319,362,8.324
28,"=","RICK ROSS You The Boss f/Nicki Minaj",1164,"+3",157,"-26",6.517,"+0.030",40,"154",28,1164,183,6.517
29,"=","ROSCOE DASH Good Good Night",1148,"-5",56,"-13",5.403,"+0.026",40,"129",27,1154,223,5.403
30,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1031,"-5",-54,"+19",8.064,"-0.088",102,"27",19,1711,336,11.123
31,"=","LIL WAYNE Mirror f/Bruno Mars",989,"+12",139,"-13",3.84,"+0.071",28,"208",31,989,323,3.84
32,"+1","BEI MAEJOR Trouble f/J. Cole",934,"-8",50,"-29",3.462,"+0.039",68,"185",32,945,173,3.462
33,"-1","BEYONCE Countdown",891,"-77",-267,"-60",4.048,"-0.443",54,"94",23,1305,349,5.701
34,"=","DRAKE The Motto f/Lil Wayne",860,"+8",150,"-45",6.804,"-0.240",21,"11",34,860,266,7.044
35,"=","TIMBALAND Pass At Me f/Pitbull",757,"-24",20,"-52",3.432,"-0.070",31,"235",34,781,162,3.509
36,"=","KATY PERRY The One That Got Away",727,"+3",47,"-16",4.774,"+0.009",33,"8",36,727,144,4.828
37,"+1","J. COLE Can't Get Enough f/Trey Songz",684,"+31",212,"-1",5.65,"+0.154",12,"--",37,684,215,5.65
38,"-1","TYGA Still Got It f/Drake",669,"-34",-12,"-48",4.021,"-0.218",20,"1012",35,711,282,4.368
39,"=","TYGA Rack City",618,"+44",264,"+13",5.158,"+0.239",12,"61",39,618,264,5.158
40,"=","CHRIS BROWN Wet The Bed",533,"-11",-82,"-2",3.328,"-0.071",95,"439",28,974,139,6.89
41,"=","MEEK MILL Ima Boss f/Rick Ross",432,"-33",-74,"-38",5.556,"-0.467",96,"399",39,600,75,7.91
42,"=","FUTURE Tony Montana",431,"-16",-96,"-5",2.337,"-0.169",35,"--",39,538,90,4.444
43,"=","TAIO CRUZ Hangover f/Flo Rida",410,"-5",-5,"-2",1.26,"-0.028",20,"304",43,427,109,1.605
44,"=","RED CAFE Fly Together f/Rick Ross",338,"-8",-74,"+9",3.694,"-0.192",33,"629",42,487,103,5.961
45,"=","LOVERANCE Up! f/IAMSU! & Skipper",331,"-2",16,"+8",2.828,"+0.071",25,"--",45,455,114,3.691
46,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",329,"+3",35,"-4",2.616,"+0.004",12,"247",45,329,51,2.744
47,"=","CHRIS BROWN Strip f/Kevin McCall",266,"+11",55,"-6",3.048,"+0.039",5,"98",47,266,61,3.232
