"Title","Artist","Spins"
"Diamonds","RIHANNA",6202
"I Cry","FLO RIDA",4303
"Adorn","MIGUEL",3992
"Swimming Pools (Dran...","KENDRICK LAMAR",3987
"Clique f/Big Sean & ...","KANYE WEST",3957
"Let Me Love You","NE-YO",3778
"Locked Out Of Heaven","BRUNO MARS",3524
"Who Booty f/iamSU","JONN HART",3364
"Va Va Voom","NICKI MINAJ",3163
"Bands A Make Her Dan...","JUICY J",2948
"Thinkin Bout You","FRANK OCEAN",2866
"Beauty And A Beat f/...","JUSTIN BIEBER",2495
"Wicked Games","THE WEEKND",2193
"No Worries f/Detail","LIL WAYNE",2166
"Don't Stop The Party","PITBULL",2044
"Die Young","KE$HA",1935
"F**kin Problems f/Dr...","A$AP ROCKY",1919
"One More Night","MAROON 5",1912
"Ball f/Lil Wayne","T.I.",1816
"Girl On Fire","ALICIA KEYS",1697
"I'm Different","2 CHAINZ",1692
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LE...",1571
"Celebration f/Chris ...","GAME",1549
"Rest Of My Life","LUDACRIS F/USHER/DAV...",1424
"Young And Gettin It ...","MEEK MILL",1313
"Remember You f/The W...","WIZ KHALIFA",1264
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",1170
"My Life f/Eminem & A...","50 CENT",1023
"Scream And Shout","WILL.I.AM F/BRITNEY ...",1016
"Battle Scars f/Guy S...","LUPE FIASCO",1011
"Turn On The Lights","FUTURE",911
"Poetic Justice f/Dra...","KENDRICK LAMAR",825
"Guap","BIG SEAN",804
"Neva End f/Kelly Row...","FUTURE",785
"Ice f/Lil Wayne","KELLY ROWLAND",719
"All Gold Everything","TRINIDAD JAMES",683
"Birthday Song f/Kany...","2 CHAINZ",666
"Diced Pineapples f/D...","RICK ROSS",609
"Love Sosa","CHIEF KEEF",604
"Too Close","ALEX CLARE",581
"She Don't Put It Dow...","JOE BUDDEN",550
"Sweet Nothing f/Flor...","CALVIN HARRIS",539
"Don't Judge Me","CHRIS BROWN",480
"Representin' f/Kelly...","LUDACRIS",369
"Hold Up f/Wale","CA$H OUT",315
"Turn Around f/Ne-Yo","CONOR MAYNARD",305
"Mama Told Me f/Kelly...","BIG BOI",276
"Keep It Trill","KIRKO BANGZ",272
"Nobody's Business f/...","RIHANNA",265
"Got Me Good","CIARA",260
