"Title","Artist","Spins"
"Diamonds","RIHANNA",5682
"Swimming Pools (D...","KENDRICK LAMAR",4537
"I Cry","FLO RIDA",4239
"Locked Out Of Hea...","BRUNO MARS",4081
"Who Booty f/iamSU","JONN HART",3929
"Clique f/Big Sean...","KANYE WEST",3670
"Beauty And A Beat...","JUSTIN BIEBER",3286
"Adorn","MIGUEL",3185
"Let Me Love You","NE-YO",2936
"Thinkin Bout You","FRANK OCEAN",2856
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",2847
"Bands A Make Her ...","JUICY J",2767
"F**kin Problems f...","A$AP ROCKY",2756
"Don't Stop The Pa...","PITBULL",2591
"Va Va Voom","NICKI MINAJ",2559
"No Worries f/Deta...","LIL WAYNE",2500
"Wicked Games","THE WEEKND",2440
"I'm Different","2 CHAINZ",2404
"Girl On Fire","ALICIA KEYS",2092
"Ball f/Lil Wayne","T.I.",2048
"All Gold Everythi...","TRINIDAD JAMES",1770
"Rest Of My Life","LUDACRIS F/USHER/...",1657
"Don't You Worry C...","SWEDISH HOUSE MAF...",1450
"Scream And Shout","WILL.I.AM F/BRITN...",1443
"Poetic Justice f/...","KENDRICK LAMAR",1437
"Remember You f/Th...","WIZ KHALIFA",1400
"Celebration f/Chr...","GAME",1389
"One More Night","MAROON 5",1327
"Battle Scars f/Gu...","LUPE FIASCO",1199
"My Life f/Eminem ...","50 CENT",1177
"Die Young","KE$HA",1093
"Neva End f/Kelly ...","FUTURE",961
"Sweet Nothing f/F...","CALVIN HARRIS",910
"Pour It Up","RIHANNA",850
"Guap","BIG SEAN",841
"She Don't Put It ...","JOE BUDDEN",687
"Love Sosa","CHIEF KEEF",683
"Don't Judge Me","CHRIS BROWN",656
"C'mon","KE$HA",602
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",557
"I Knew You Were T...","TAYLOR SWIFT",545
"Do You","MIGUEL",533
"Birthday Song f/K...","2 CHAINZ",519
"Ice f/Lil Wayne","KELLY ROWLAND",493
"Love Me f/Drake &...","LIL WAYNE",464
"Keep It Trill","KIRKO BANGZ",438
"Simply Amazing","TREY SONGZ",408
"Representin' f/Ke...","LUDACRIS",343
"Turn Around f/Ne-...","CONOR MAYNARD",300
"Nobody's Business...","RIHANNA",267
