"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",5397,55,221,-19,35.507,0.535,102,"21",1,5397,748,35.507
2,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5141,73,192,17,30.26,0.484,107,"15",2,5141,585,30.26
3,"=","FLO RIDA Good Feeling",4696,-40,-262,1,26.825,-0.192,147,"18",1,5291,533,32.79
4,"=","TYGA Rack City",4540,48,189,-20,25.344,0.079,93,"14",4,4540,712,25.344
5,"=","RIHANNA We Found Love f/Calvin Harris",3888,-54,-550,-24,24.283,-0.218,147,"24",1,5953,839,35.674
6,"=","JAY Z & KANYE WEST N***** In Paris",3731,-55,-463,18,23.437,0.101,170,"29",1,6195,668,41.081
7,"+1","DRAKE Take Care f/Rihanna",3670,89,643,6,27.109,0.363,81,"23",7,3670,656,27.109
8,"-1","J. COLE Workout",3660,-54,-436,-15,24.708,-0.531,212,"57",1,6176,777,39.536
9,"=","BIG SEAN Dance (A$$)",3453,-40,-435,22,21.541,-0.223,136,"67",2,5285,615,33.392
10,"+1","J. COLE Can't Get Enough f/Trey Songz",3284,56,200,63,17.749,0.13,93,"--",10,3284,483,19.591
11,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",3219,94,401,66,16.894,0.365,74,"13",11,3219,482,16.894
12,"-2","DRAKE Make Me Proud f/Nicki Minaj",3164,-87,-365,-35,22.42,-0.468,121,"86",6,4140,605,26.004
13,"=","CHRIS BROWN Strip f/Kevin McCall",3088,40,95,19,17.33,0.428,86,"59",12,3088,605,17.33
14,"=","PITBULL F/CHRIS BROWN International Love",3019,6,74,-35,17.202,0.157,128,"19",14,3019,314,17.202
15,"=","BRUNO MARS It Will Rain",2675,-58,-467,23,15.42,-0.292,133,"28",7,4001,486,23.199
16,"=","WALE Lotus Flower Bomb f/Miguel",2484,-12,-452,111,15.259,0.108,107,"209",8,3754,573,23.242
