"Title","Artist","Spins"
"The Monster f/Rih...","EMINEM",6517
"Show Me f/Chris B...","KID INK",5821
"Hold On We're Goi...","DRAKE",4490
"Timber f/Ke$ha","PITBULL",4190
"Drunk In Love f/J...","BEYONCE",3634
"Love More f/Nicki...","CHRIS BROWN",3296
"White Walls f/ScH...","MACKLEMORE & RYAN...",3292
"Old School Love f...","LUPE FIASCO",3040
"Dark Horse","KATY PERRY",2989
"My Hitta f/Jeezy,...","YG",2960
"Do What U Want f/...","LADY GAGA",2928
"Royals","LORDE",2737
"The Language","DRAKE",2537
"It Won't Stop","SEVYN STREETER",2497
"She Knows","J. COLE",2423
"Gas Pedal","SAGE THE GEMINI",2396
"Paranoid","TY DOLLA $IGN",2268
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",2152
"All Me f/2 Chainz...","DRAKE",1992
"Tom Ford","JAY Z",1972
"Ride","SOMO",1859
"Stay The Night f/...","ZEDD",1848
"Own It","MACK WILDS",1675
"Talk Dirty f/2 Ch...","JASON DERULO",1513
"Up Down (Do This ...","T-PAIN",1478
"Team","LORDE",1223
"Wake Me Up","AVICII",1214
"Counting Stars","ONEREPUBLIC",1113
"Loyal f/Lil' Wayn...","CHRIS BROWN",1060
"I Luv This Sh*t","AUGUST ALSINA",942
"All Of Me","JOHN LEGEND",886
"Red Nose (Pitbull...","SAGE THE GEMINI",876
"Young Girls","BRUNO MARS",876
"XO","BEYONCE",860
"They Don't Know","RICO LOVE",833
"Burn","ELLIE GOULDING",808
"Thinking About Yo...","CALVIN HARRIS",708
"Wait For A Minute","TYGA F/JUSTIN BIE...",633
"Want Dem All","SEAN PAUL",602
"Cold Blood","YO GOTTI",570
"Last Night f/Wale","SEBASTIAN MIKAEL",557
"TKO","JUSTIN TIMBERLAKE",551
"The Illest f/Riff...","FAR EAST MOVEMENT",384
"Na Na","TREY SONGZ",379
"Animals","MARTIN GARRIX",372
"Turn Down For Wha...","DJ SNAKE & LIL JO...",333
"Demons","IMAGINE DRAGONS",328
"John Doe f/Prisci...","B.O.B",327
"F*uckwithmeyoukno...","JAY Z",311
"Memories Back The...","HUSTLE GANG F/T.I...",306
