"Title","Artist","Spins"
"Mirrors","JUSTIN TIMBERLAKE",5966
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",5793
"Power Trip f/Migu...","J. COLE",5615
"Bad f/Tiara Thoma...","WALE",4508
"The Way f/Mac Mil...","ARIANA GRANDE",4354
"Blurred Lines f/P...","ROBIN THICKE",4230
"Fine China","CHRIS BROWN",3469
"Get Lucky","DAFT PUNK",3259
"B**ch, Don't Kill...","KENDRICK LAMAR",3198
"Stay f/Mikky Ekko","RIHANNA",2957
"Beat It f/Chris B...","SEAN KINGSTON",2831
"#Beautiful f/Migu...","MARIAH CAREY",2722
"Started From The ...","DRAKE",2448
"We Still In This ...","B.O.B",2370
"No New Friends","DJ KHALED F/DRAKE...",2294
"Treasure","BRUNO MARS",2280
"Body Party","CIARA",2025
"Same Love f/Mary ...","MACKLEMORE & RYAN...",1973
"Rich As F**k f/2 ...","LIL WAYNE",1814
"The Other Side","JASON DERULO",1537
"When I Was Your M...","BRUNO MARS",1500
"High School","NICKI MINAJ",1479
"I Love It f/Charl...","ICONA POP",1243
"Right Now f/David...","RIHANNA",1166
"Bugatti f/Future ...","ACE HOOD",1017
"Tapout f/Birdman,...","RICH GANG",1010
"How Many Drinks?","MIGUEL",998
"Bubble Butt f/Bru...","MAJOR LAZER",983
"Feel This Moment","PITBULL",983
"Crickets f/Jeremi...","DROP CITY YACHT C...",854
"Leggo f/2 Chainz","B. SMYTH",835
"#thatpower","WILL.I.AM F/JUSTI...",753
"Reason To Hate f/...","DJ FELLI FEL",737
"I Need Your Love","CALVIN HARRIS F/E...",725
"Loveeeeeee Song f...","RIHANNA",696
"Clarity f/Foxes","ZEDD",674
"Crooked Smile","J. COLE",527
"Do Me Now f/Hit-b...","K. ROOSEVELT",510
"Come & Get It","SELENA GOMEZ",501
"Play Hard f/Ne-Yo...","DAVID GUETTA",476
"Wild For The Nigh...","A$AP ROCKY",460
"Like Whaaat f/Bad...","PROBLEM",429
"Live It Up","JENNIFER LOPEZ F/...",417
"U.O.E.N.O","ROCKO",415
"Ready f/Chris Bro...","FABOLOUS",384
"Gangsta","KAT DAHLIA",359
"Just Give Me A Re...","PINK",353
"Without Me f/Kell...","FANTASIA",351
"For The Road f/Ch...","TYGA",330
"Feds Watching f/P...","2 CHAINZ",304
