"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6240,3,-150,44,38.898,0.366,100,"11",1,6857,984,38.898
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5302,-10,-170,7,30.814,-0.176,80,"13",2,5488,850,32.478
3,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5272,-40,-226,19,34.153,-0.197,112,"57",2,5875,821,38.385
4,"=","LMFAO Party Rock Anthem",4718,-57,-457,-13,29.051,-0.379,120,"7/97",2,6094,1062,37.822
5,"=","NICKI MINAJ Super Bass",4530,-51,-343,-29,27.235,-0.314,120,"15",1,6438,904,36.328
6,"=","PITBULL Give Me Everything f/Ne-Yo",4011,34,96,41,28.48,-0.081,120,"17",1,6478,925,38.999
7,"=","BEYONCE Best Thing I Never Had",3887,36,56,-16,18.872,0.028,92,"52",7,3887,440,19.46
8,"=","KELLY ROWLAND Motivation f/Lil Wayne",3168,-17,-217,47,20.057,-0.217,120,"54",3,5903,628,34.391
9,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3026,7,94,-34,19.361,0.042,46,"29",9,3026,689,20.091
10,"=","NEW BOYZ Better With the Lights Off",2911,34,-12,-10,13.277,0.15,102,"68",10,2954,383,13.486
11,"=","BIG SEAN Marvin & Chardonnay",2901,44,231,16,16.165,0.066,51,"62",11,2901,589,16.165
12,"=","RIHANNA Cheers (Drink To That)",2851,44,244,7,14.599,0.186,39,"9",12,2851,697,14.599
13,"+1","DRAKE Headlines",2657,62,425,-11,16.402,0.253,33,"31",13,2657,689,16.402
14,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",2617,-22,-428,88,15.069,-0.07,88,"26",9,3627,507,18.775
15,"=","TYGA Far Away f/Chris Richardson",2521,34,125,18,12.522,0.03,84,"152",14,2521,380,12.522
16,"+1","KREAYSHAWN Gucci Gucci",2407,40,198,46,11.366,0.232,73,"49",16,2407,367,11.366
17,"+1","DEV In The Dark",2362,38,222,19,12.476,0.159,103,"30",17,2362,246,12.476
18,"-2","LUPE FIASCO Out Of My Head f/Trey Songz",2333,-79,-739,10,12.52,-0.61,120,"185",7,4058,418,23.033
19,"=","DRAKE Marvin's Room",2220,19,49,-7,14.957,0.69,58,"63",17,2220,456,14.957
20,"=","LIL WAYNE She Will f/Drake",2148,66,464,-7,13.294,0.636,22,"--",20,2148,679,13.294
21,"=","BRITNEY SPEARS I Wanna Go",1730,1,0,39,10.386,0.293,67,"21",21,1840,321,11.207
22,"=","MIGUEL Quickie",1677,44,192,29,9.142,0.173,49,"159",22,1677,295,9.142
23,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1461,12,198,-45,7.383,0.132,40,"212",23,1461,262,7.383
24,"=","WIZ KHALIFA No Sleep",1359,-16,-81,-8,6.75,-0.069,67,"107",23,1457,258,6.936
25,"=","KELLY ROWLAND Lay It On Me f/Big Sean",1131,42,261,23,5.572,0.227,20,"436",25,1131,422,5.572
26,"=","J. COLE Workout",1025,21,167,-17,6.378,0.06,46,"--",26,1025,199,6.378
27,"=","ACE HOOD Body 2 Body f/Chris Brown",889,25,68,11,5.673,0.172,26,"--",27,889,250,5.859
28,"+1","NICKI MINAJ Fly f/Rihanna",847,74,356,67,3.923,0.496,15,"74",28,847,356,3.923
29,"-1","LLOYD Dedication To My Ex...",774,-4,13,-9,3.179,-0.05,35,"860",28,778,201,3.244
30,"+2","GYM CLASS HEROES Stereo Hearts f/Adam Le...",746,39,114,30,4.872,0.117,28,"6",30,746,183,4.872
31,"=","ALEXANDRA STAN Mr. Saxobeat",731,19,65,19,5.69,0.139,26,"45",31,731,202,5.69
32,"-2","AFROJACK Take Over Control f/Eva Simons",729,-3,-24,1,5.728,-0.02,106,"69",29,762,164,6.67
33,"=","JASON DERULO It Girl",671,32,173,20,2.858,0.134,17,"33",33,671,201,2.858
34,"=","WALE That Way f/Jeremih & Rick Ross",644,11,62,0,3.304,0.122,37,"208",34,644,87,3.304
35,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",643,36,163,16,3.609,0.107,17,"8",35,643,163,3.609
36,"+2","LIL PLAYY Birthday Dress",625,22,172,4,2.072,0.106,11,"--",36,625,182,2.072
37,"-2","IYAZ Pretty Girls f/Travie McCoy",613,3,44,-11,3.065,0.044,23,"46",35,613,130,3.065
38,"-1","TREY SONGZ Unusual f/Drake",567,-39,-148,-35,3.927,-0.462,116,"778",20,1574,280,10.765
39,"+3","DAVID GUETTA Without You f/Usher",531,61,337,35,3.896,0.254,4,"18",39,531,337,3.896
40,"-1","PITBULL Rain Over Me",526,-54,-593,3,2.409,-0.215,79,"50",23,1397,279,6.152
41,"=","NAYER Suave (Kiss Me) f/Mohombi",508,-2,58,-7,1.882,0.019,11,"--",41,510,109,1.882
42,"-2","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",499,-15,-58,2,2.918,-0.043,115,"--",24,1360,367,6.023
43,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",459,18,105,5,2.079,0.034,8,"193",43,459,105,2.079
44,"=","CHRIS BROWN Wet The Bed",456,21,66,-2,3.316,0.18,10,"281",43,456,139,3.316
45,"=","JAY Z & KANYE WEST N***** In Paris",426,18,165,10,6.326,0.124,4,"--",45,426,165,6.326
46,"+1","FOSTER THE PEOPLE Pumped Up Kicks",411,15,98,3,2.511,0.091,4,"3",46,411,98,2.511
47,"+2","CHRIS BROWN Beautiful People f/B. Benass...",397,16,91,9,1.854,0.04,23,"44",45,480,98,3.885
