"Title","Artist","Spins"
"Tuesday f/Drake","I LOVE MAKONNEN",6195
"Love Me Harder","ARIANA GRANDE & THE WEEKND",5862
"I Don't F**k With You f/E-40","BIG SEAN",5719
"Beg For It f/MØ","IGGY AZALEA",4104
"I Don't Mind f/Juicy J","USHER",4048
"Body Language f/Usher/Tinashe","KID INK",3854
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3714
"She Knows f/Juicy J","NE-YO",2733
"About The Money f/Young Thug","T.I.",2628
"Waves","MR PROBZ",2587
"Hold You Down f/Chris Brown...","DJ KHALED",2574
"Don't Tell 'Em f/YG","JEREMIH",2481
"Jealous","NICK JONAS",2371
"Only f/Drake, Lil Wayne","NICKI MINAJ",2361
"I'm Not The Only One","SAM SMITH",2284
"7/11","BEYONCE",2212
"Try Me","DEJ LOAF",2204
"Habits (Stay High)","TOVE LO",2043
"Blank Space","TAYLOR SWIFT",1850
"Trumpets","JASON DERULO",1593
"No Type","RAE SREMMURD",1583
"Not For Long f/Trey Songz","B.O.B",1556
"Often","THE WEEKND",1517
"Uptown Funk f/Bruno Mars","MARK RONSON",1510
"Time Of Our Lives f/Ne-Yo","PITBULL",1486
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1406
"Hot Boy","BOBBY SHMURDA",1330
"Animals","MAROON 5",1196
"Apparently","J. COLE",1189
"Closer","MIKE STUD",1142
"Lifestyle f/Young Thug","RICH GANG",1118
"Don't","ED SHEERAN",1076
"Blame f/John Newman","CALVIN HARRIS",1009
"0 To 100/The Catch Up","DRAKE",997
"GDFR f/Sage The Gemini","FLO RIDA",971
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",855
"No Love","AUGUST ALSINA",796
"L.A.LOVE (la la)","FERGIE",747
"The Body f/Jeremih","WALE",711
"All About It f/Ed Sheeran","HOODIE ALLEN",676
"CoCo","O.T. GENASIS",634
"Bed Of Lies","NICKI MINAJ",589
"Can't Trust Thots f/F. Montana","WASH",567
"Heroes","ALESSO",557
"Certified Freak","BABY BASH",552
"Hell Of A Night","SCHOOLBOY Q",484
"Good Lovin f/Miguel","LUDACRIS",467
"How About Now","DRAKE",455
"Lips Are Movin","MEGHAN TRAINOR",445
"Made Me f/K Camp","SNOOTIE WILD",436
