"Title","Artist","Spins"
"Talk Dirty f/2 Chainz","JASON DERULO",6229
"Happy","PHARRELL WILLIAMS",6166
"Loyal f/Lil' Wayne","CHRIS BROWN",4959
"Dark Horse","KATY PERRY",4500
"All Of Me","JOHN LEGEND",4395
"Na Na","TREY SONGZ",4309
"Drunk In Love f/Jay Z","BEYONCE",4106
"Show Me f/Chris Brown","KID INK",4074
"Team","LORDE",3669
"Partition","BEYONCE",2982
"Paranoid","TY DOLLA $IGN",2828
"Turn Down For What","DJ SNAKE & LIL JON",2726
"The Man","ALOE BLACC",2621
"Part II (On The Run) f/Beyonce","JAY Z",2386
"My Hitta f/Jeezy,RichHomieQuan","YG",2087
"The Worst","JHENE AIKO",1959
"Trophies f/Drake","YOUNG MONEY",1469
"Feelin' Myself f/Miley Cyrus","WILL.I.AM",1468
"Fancy","IGGY AZALEA",1425
"Red Nose (Pitbull)","SAGE THE GEMINI",1265
"Headlights","EMINEM",1260
"Fragile","TECH N9NE",1247
"John Doe f/Priscilla","B.O.B",1202
"#SELFIE","THE CHAINSMOKERS",1190
"Animals","MARTIN GARRIX",1112
"Stoner","YOUNG THUG",984
"Not A Bad Thing","JUSTIN TIMBERLAKE",917
"The Illest f/Riff Raff","FAR EAST MOVEMENT",905
"Who Do You Love f/Drake","YG",903
"Man Of The Year","SCHOOLBOY Q",860
"Ride","SOMO",855
"Counting Stars","ONEREPUBLIC",773
"Main Chick f/Chris Brown","KID INK",700
"You're Mine (Eternal)","MARIAH CAREY",692
"Crazy","KAT DAHLIA",686
"Move That Doh f/Pharrell","FUTURE",646
"They Don't Know","RICO LOVE",607
"Burn","ELLIE GOULDING",602
"2AM","ADRIAN MARCEL",591
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",547
"La La La f/Sam Smith","NAUGHTY BOY",534
"The Language","DRAKE",528
"Party Girls f/Wiz & Jeremih","LUDACRIS",497
"I Don't Want Her f/Problem","ERIC BELLINGER",479
"Wild Wild Love f/GRL","PITBULL",462
"V. 3005","CHILDISH GAMBINO",456
"2 On f/Schoolboy Q","TINASHE",444
"Can't Raise A Man","K. MICHELLE",444
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",396
"Kiss It f/Sage The Gemini","DEV",388
