"Title","Artist","Spins"
"I Don't F**k With You f/E-40","BIG SEAN",5657
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",4980
"Tuesday f/Drake","I LOVE MAKONNEN",4869
"Love Me Harder","ARIANA GRANDE & THE WEEKND",4545
"Trumpets","JASON DERULO",3676
"Body Language f/Usher/Tinashe","KID INK",3480
"Hold You Down f/Chris Brown...","DJ KHALED",3369
"Don't Tell 'Em f/YG","JEREMIH",3257
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",3229
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3213
"Beg For It f/MØ","IGGY AZALEA",3109
"Habits (Stay High)","TOVE LO",2994
"I Don't Mind f/Juicy J","USHER",2448
"About The Money f/Young Thug","T.I.",2423
"Hot Boy","BOBBY SHMURDA",2245
"Waves","MR PROBZ",2047
"L.A.LOVE (la la)","FERGIE",2013
"She Knows f/Juicy J","NE-YO",1932
"Lifestyle f/Young Thug","RICH GANG",1898
"I'm Not The Only One","SAM SMITH",1742
"Try Me","DEJ LOAF",1705
"Animals","MAROON 5",1479
"Jealous","NICK JONAS",1468
"Don't","ED SHEERAN",1460
"Only f/Drake, Lil Wayne","NICKI MINAJ",1457
"0 To 100/The Catch Up","DRAKE",1455
"i","KENDRICK LAMAR",1443
"No Type","RAE SREMMURD",1355
"Often","THE WEEKND",1351
"Blank Space","TAYLOR SWIFT",1303
"Pretend f/A$AP Rocky","TINASHE",1199
"Not For Long f/Trey Songz","B.O.B",1143
"Blame f/John Newman","CALVIN HARRIS",1135
"Closer","MIKE STUD",1035
"7/11","BEYONCE",939
"GDFR f/Sage The Gemini","FLO RIDA",844
"Certified Freak","BABY BASH",764
"No Love","AUGUST ALSINA",732
"Uptown Funk f/Bruno Mars","MARK RONSON",655
"Rather Be f/Jess Glynne","CLEAN BANDIT",606
"All About That Bass","MEGHAN TRAINOR",600
"Made Me f/K Camp","SNOOTIE WILD",551
"Hell Of A Night","SCHOOLBOY Q",546
"The Body f/Jeremih","WALE",545
"All About It f/Ed Sheeran","HOODIE ALLEN",510
"Bed Of Lies","NICKI MINAJ",463
"Heroes","ALESSO",460
"Time Of Our Lives f/Ne-Yo","PITBULL",394
"Can't Trust Thots f/F. Montana","WASH",353
"Lips Are Movin","MEGHAN TRAINOR",343
