"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CHRIS BROWN Look At Me Now",6068,"-53",-273,"-72",38.785,"-0.484",5,1,6273,56,40.795
2,"=","KATY PERRY E.T.",5333,"+4",104,"-30",29.837,"+0.157",5,2,5333,248,29.837
3,"=","LUPE FIASCO The Show Goes On",5273,"-14",208,"-78",28.203,"-0.188",5,3,5293,489,28.435
4,"=","WIZ KHALIFA Roll Up",5110,"+50",124,"+26",29.562,"+0.372",5,4,5110,315,29.562
5,"=","JEREMIH Down On Me f/50 Cent",4989,"-54",-197,"-38",33.691,"-0.329",5,4,5155,0,34.731
6,"+1","PITBULL Give Me Everything f/Ne-Yo",3906,"+119",728,"+79",22.714,"+0.685",5,6,3906,728,22.714
7,"-1","KANYE WEST All Of The Lights",3867,"-73",-542,"-46",25.516,"-0.256",5,6,4194,0,27.01
8,"=","BLACK EYED PEAS Just Can't Get Enough",3608,"+91",510,"+18",19.345,"+0.501",5,8,3608,554,19.345
9,"=","RIHANNA S&M",3431,"-73",-591,"-1",18.421,"-0.392",5,7,3766,0,20.609
10,"=","NEW BOYZ Back Seat f/Cataracs & Dev",3244,"-87",-606,"-72",15.797,"-0.229",5,8,3646,0,17.134
11,"=","BIG SEAN My Last f/Chris Brown",3040,"+43",356,"+1",17.103,"+0.181",5,11,3040,356,17.103
12,"+1","YC Racks f/Future",2982,"+41",321,"-7",15.545,"+0.201",5,12,2982,347,15.545
13,"-1","NICKI MINAJ Moment 4 Life f/Drake",2916,"-54",-388,"+5",16.586,"-0.462",5,11,3132,0,18.153
14,"=","CHRIS BROWN She Ain't You",2751,"+70",413,"+38",15.319,"+0.349",5,14,2751,413,15.319
15,"=","TINIE TEMPAH Written In The Stars",2408,"-20",9,"-20",10.372,"-0.105",5,15,2441,115,10.477
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2208,"+16",108,"+3",12.759,"+0.166",5,16,2208,120,12.759
17,"=","KELLY ROWLAND Motivation f/Lil Wayne",2202,"+34",444,"-49",12.899,"+0.029",5,17,2202,572,12.899
18,"=","BRITNEY SPEARS Till The World Ends",2160,"-5",161,"-81",12.457,"-0.089",5,17,2165,361,12.671
