"Title","Artist","Spins"
"Power Trip f/Migu...","J. COLE",5873
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",5781
"Mirrors","JUSTIN TIMBERLAKE",5396
"Stay f/Mikky Ekko","RIHANNA",4323
"Fine China","CHRIS BROWN",4062
"Bad f/Tiara Thoma...","WALE",3861
"Started From The ...","DRAKE",3646
"The Way f/Mac Mil...","ARIANA GRANDE",2996
"Love Me f/Drake &...","LIL WAYNE",2780
"B**ch, Don't Kill...","KENDRICK LAMAR",2709
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",2443
"#Beautiful f/Migu...","MARIAH CAREY",2361
"Beat It f/Chris B...","SEAN KINGSTON",2299
"Get Lucky","DAFT PUNK",2280
"Feel This Moment","PITBULL",2107
"Blurred Lines f/P...","ROBIN THICKE",2096
"Pour It Up","RIHANNA",2085
"Leggo f/2 Chainz","B. SMYTH",2027
"When I Was Your M...","BRUNO MARS",1905
"We Still In This ...","B.O.B",1795
"#thatpower","WILL.I.AM F/JUSTI...",1752
"Bugatti f/Future ...","ACE HOOD",1722
"Rich As F**k f/2 ...","LIL WAYNE",1529
"Treasure","BRUNO MARS",1497
"No New Friends","DJ KHALED F/DRAKE...",1378
"Crickets f/Jeremi...","DROP CITY YACHT C...",1349
"High School","NICKI MINAJ",1315
"Body Party","CIARA",1276
"The Other Side","JASON DERULO",1259
"I Love It f/Charl...","ICONA POP",1059
"How Many Drinks?","MIGUEL",894
"Gangsta","KAT DAHLIA",855
"Sweet Nothing f/F...","CALVIN HARRIS",822
"Same Love f/Mary ...","MACKLEMORE & RYAN...",812
"Alive","KREWELLA",787
"Wild For The Nigh...","A$AP ROCKY",777
"Loveeeeeee Song f...","RIHANNA",743
"Freaks f/Nicki Mi...","FRENCH MONTANA",616
"Tapout f/Birdman,...","RICH GANG",566
"Kisses Down Low","KELLY ROWLAND",565
"Just Give Me A Re...","PINK",425
"Love And War","TAMAR BRAXTON",413
"Live It Up","JENNIFER LOPEZ F/...",409
"Reason To Hate f/...","DJ FELLI FEL",393
"Come & Get It","SELENA GOMEZ",386
"Like Whaaat f/Bad...","PROBLEM",377
"Play Hard f/Ne-Yo...","DAVID GUETTA",367
"Ready f/Chris Bro...","FABOLOUS",356
"I Need Your Love","CALVIN HARRIS F/E...",338
"Do Me Now f/Hit-b...","K. ROOSEVELT",308
