"Title","Artist","Spins"
"Where Have You Been","RIHANNA",5211
"Cashin' Out","CA$H OUT",4799
"Leave You Alone f/Ne...","YOUNG JEEZY",4365
"Work Hard, Play Hard","WIZ KHALIFA",4134
"Drank In My Cup","KIRKO BANGZ",3741
"Mercy f/Big Sean/Pus...","KANYE WEST",3669
"Scream","USHER",3633
"Heart Attack","TREY SONGZ",3524
"Starships","NICKI MINAJ",2761
"Nobody's Perfect","J. COLE",2532
"Wild Ones f/Sia","FLO RIDA",2522
"Payphone f/Wiz Khali...","MAROON 5",2306
"Let's Go f/Ne-Yo","CALVIN HARRIS",2286
"Lemme See f/Rick Ros...","USHER",2284
"Beez In The Trap f/2...","NICKI MINAJ",2143
"Somebody That I Used...","GOTYE",2110
"No Lie f/Drake","2 CHAINZ",2032
"My Homies Still f/Bi...","LIL WAYNE",1791
"Boyfriend","JUSTIN BIEBER",1788
"Faded f/Lil Wayne","TYGA",1765
"Call Me Maybe","CARLY RAE JEPSEN",1712
"Birthday Cake","RIHANNA",1443
"Whistle","FLO RIDA",1410
"Take It To The Head","DJ KHALED",1339
"Titanium f/Sia","DAVID GUETTA",1278
"Snapbacks & Tattoos","DRIICKY GRAHAM",1244
"How We Do (Party)","RITA ORA",1147
"Make It Nasty","TYGA",1084
"Back In Time","PITBULL",1065
"2 Reasons /T.I.","TREY SONGZ",975
"Climax","USHER",941
"HYFR (Hell Ya F**kin...","DRAKE",940
"Right By My Side f/C...","NICKI MINAJ",921
"Amen f/Drake & Jerem...","MEEK MILL",908
"Glad You Came","THE WANTED",897
"Ayy Ladies f/Tyga","TRAVIS PORTER",858
"Wide Awake","KATY PERRY",842
"Don't Wake Me Up","CHRIS BROWN",748
"Jingalin","LUDACRIS",739
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",657
"We Run The Night f/P...","HAVANA BROWN",653
"Bag Of Money f/Rick ...","WALE",608
"Invincible f/Ester D...","MGK",586
"All You f/Waka Flock...","CATARACS",567
"Don�t Drop That Thun...","FINATTICZ",566
"As Long As You Love ...","JUSTIN BIEBER",526
"Lights","ELLIE GOULDING",512
"I Don't Really Care","WAKA FLOCKA FLAME",502
"Mind Your Manners f/...","CHIDDY BANG",433
"Slow Down f/The Team","CLYDE CARSON",429
