"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Take Care f/Rihanna",5737,"-9",3,"-11",38.975,"-0.525",124,"30",1,5759,749,42.959
2,"=","DRAKE The Motto f/Lil Wayne",5538,"-37",-144,"+1",44.803,"-0.188",145,"27",1,5837,748,46.701
3,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4421,"-72",-706,"+4",30.229,"-0.339",150,"21",2,5529,585,38.329
4,"=","TYGA Rack City",4177,"+27",-182,"+120",28.63,"+0.068",136,"40",3,5313,712,34.371
5,"=","RIHANNA Talk That Talk f/Jay-Z",4108,"+32",322,"-23",26.221,"+0.007",112,"63",5,4108,593,26.221
6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",3919,"-16",-182,"+8",26.635,"+0.225",117,"34",5,4310,539,27.044
7,"=","J. COLE Can't Get Enough f/Trey Songz",3453,"-62",-277,"-61",22.243,"-0.266",136,"164",6,3784,483,24.411
8,"=","KIRKO BANGZ Drank In My Cup",3103,"+58",400,"-12",18.991,"+0.105",77,"84",8,3103,437,18.991
9,"=","USHER Climax",2931,"+40",334,"-69",18.827,"+0.233",34,"43",9,2931,732,18.827
10,"=","CHRIS BROWN Turn Up The Music",2849,"+39",251,"+37",17.594,"+0.317",57,"38",10,2849,518,17.594
11,"+1","RIHANNA Birthday Cake",2837,"+93",332,"+50",22.29,"+0.503",38,"52",11,2837,693,22.29
12,"-1","LOVERANCE Up! f/IAMSU! & Skipper",2819,"+29",131,"-30",21.705,"+0.165",142,"92",9,2819,410,21.705
13,"=","NICKI MINAJ Starships",2527,"+20",99,"+8",15.889,"+0.179",46,"8/51",13,2527,669,15.889
14,"=","FLO RIDA Wild Ones f/Sia",2404,"+46",359,"-18",12.958,"+0.314",41,"5",14,2404,414,12.958
15,"=","CHRIS BROWN Strip f/Kevin McCall",2250,"-10",-186,"+72",15.763,"+0.431",129,"118",9,3187,605,21.982
16,"+1","B.O.B So Good",2003,"+61",539,"-15",12.163,"+0.308",31,"13",16,2003,554,12.163
17,"-1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",1959,"+15",126,"+0",13.22,"+0.270",80,"33",16,1959,331,13.22
18,"+1","JUSTIN BIEBER Boyfriend",1643,"+139",1298,"-13",11.394,"+0.860",8,"3",18,1643,1416,11.394
19,"-1","FAT JOE Another Round f/Chris Brown",1589,"+3",12,"-46",12.519,"+0.256",74,"144",18,1596,281,12.519
20,"=","CALVIN HARRIS Feel So Close",1456,"+13",-15,"+8",7.497,"+0.149",37,"16",19,1473,456,7.67
21,"=","FUTURE Magic f/T.I.",1418,"+7",134,"-26",10.217,"+0.018",53,"127",21,1418,213,10.217
22,"+2","YOUNG JEEZY Leave You Alone f/Ne-Yo",1378,"+62",302,"+13",13.754,"+0.549",21,"201",22,1378,462,13.754
23,"=","THE WANTED Glad You Came",1377,"+24",101,"+13",9.426,"+0.124",41,"7",23,1377,252,9.426
24,"-2","DIGGY Do It Like You f/Jeremih",1351,"-37",-191,"-9",7.614,"-0.238",85,"--",21,1589,252,9.217
25,"=","TYGA Faded f/Lil Wayne",1208,"+22",276,"-31",9.114,"+0.242",26,"87",25,1208,329,9.114
