"Title","Artist","Spins"
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",6109
"Stay f/Mikky Ekko","RIHANNA",5539
"Power Trip f/Migu...","J. COLE",5173
"Mirrors","JUSTIN TIMBERLAKE",4960
"Started From The ...","DRAKE",4547
"Fine China","CHRIS BROWN",3765
"Bad f/Tiara Thoma...","WALE",3418
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",3177
"Love Me f/Drake &...","LIL WAYNE",3110
"Feel This Moment","PITBULL",2931
"When I Was Your M...","BRUNO MARS",2595
"Pour It Up","RIHANNA",2534
"B**ch, Don't Kill...","KENDRICK LAMAR",2434
"The Way f/Mac Mil...","ARIANA GRANDE",2379
"Crickets f/Jeremi...","DROP CITY YACHT C...",2222
"Leggo f/2 Chainz","B. SMYTH",2117
"#thatpower","WILL.I.AM F/JUSTI...",2045
"Bugatti f/Future ...","ACE HOOD",1924
"Beat It f/Chris B...","SEAN KINGSTON",1838
"#Beautiful f/Migu...","MARIAH CAREY",1794
"Get Lucky","DAFT PUNK",1773
"We Still In This ...","B.O.B",1347
"Rich As F**k f/2 ...","LIL WAYNE",1301
"Gangsta","KAT DAHLIA",1090
"High School","NICKI MINAJ",1077
"Freaks f/Nicki Mi...","FRENCH MONTANA",980
"The Other Side","JASON DERULO",962
"Alive","KREWELLA",950
"Blurred Lines f/P...","ROBIN THICKE",949
"Sweet Nothing f/F...","CALVIN HARRIS",914
"Kisses Down Low","KELLY ROWLAND",860
"Loveeeeeee Song f...","RIHANNA",801
"I Love It f/Charl...","ICONA POP",786
"No New Friends","DJ KHALED F/DRAKE...",776
"Body Party","CIARA",747
"How Many Drinks?","MIGUEL",729
"Wild For The Nigh...","A$AP ROCKY",693
"Love And War","TAMAR BRAXTON",638
"Treasure","BRUNO MARS",550
"Get Up (Rattle)","BINGO PLAYERS F/F...",521
"So Many Girls f/W...","DJ DRAMA",438
"Just Give Me A Re...","PINK",413
"I Like It","SEVYN STREETER",365
"Tapout f/Birdman,...","RICH GANG",357
"Hello Love (F.U.)","T. RONE",354
"Ready f/Chris Bro...","FABOLOUS",348
"Come & Get It","SELENA GOMEZ",346
"A Million Lives","JAKE MILLER",316
"Female$ Welcomed","TRINIDAD JAMES",307
"Dance All Night","BABY BASH",298
