"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",4667
"Whistle","FLO RIDA",4380
"No Lie f/Drake","2 CHAINZ",4303
"Where Have You Been","RIHANNA",4071
"Let's Go f/Ne-Yo","CALVIN HARRIS",3906
"Heart Attack","TREY SONGZ",3551
"2 Reasons /T.I.","TREY SONGZ",3536
"Work Hard, Play Hard","WIZ KHALIFA",3451
"Cashin' Out","CA$H OUT",3035
"Pound The Alarm","NICKI MINAJ",3019
"As Long As You Love ...","JUSTIN BIEBER",2567
"Amen f/Drake & Jerem...","MEEK MILL",2486
"Lemme See f/Rick Ros...","USHER",2475
"Lights","ELLIE GOULDING",2366
"Scream","USHER",2324
"Don't Wake Me Up","CHRIS BROWN",2119
"Bag Of Money f/Rick ...","WALE",2077
"Titanium f/Sia","DAVID GUETTA",1978
"Let Me Love You","NE-YO",1858
"Pop That f/Rick Ross","FRENCH MONTANA",1541
"I Can Only Imagine f...","DAVID GUETTA",1495
"Adorn","MIGUEL",1317
"Payphone f/Wiz Khali...","MAROON 5",1279
"Nobody's Perfect","J. COLE",1219
"Turn On The Lights","FUTURE",1215
"Wide Awake","KATY PERRY",1208
"Snapbacks & Tattoos","DRIICKY GRAHAM",1136
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",1086
"Somebody That I Used...","GOTYE",976
"New Day f/Dr.Dre & A...","50 CENT",926
"Enough Of No Love f/...","KEYSHIA COLE",866
"We Run The Night f/P...","HAVANA BROWN",846
"Slow Down f/The Team","CLYDE CARSON",821
"Want U Back","CHER LLOYD",744
"Take It To The Head","DJ KHALED",708
"Dope Chick f/Pusha T","THE-DREAM",693
"Dance For You","BEYONCE",643
"Swimming Pools (Dran...","KENDRICK LAMAR",590
"Call Me Maybe","CARLY RAE JEPSEN",585
"Big Booty","CA$H OUT",553
"Blow Me (One Last Ki...","PINK",511
"Make It Nasty","TYGA",499
"Missed Calls","MAC MILLER",491
"Invincible f/Ester D...","MGK",476
"Put It Down f/Chris ...","BRANDY",469
"I Don't Like f/Lil R...","CHIEF KEEF",461
"Get It Started f/Sha...","PITBULL",455
"Birthday Song f/Kany...","2 CHAINZ",440
"Go Hard","KREAYSHAWN",430
"I Wish You Would","DJ KHALED",420
