"Title","Artist","Spins"
"Tuesday f/Drake","I LOVE MAKONNEN",6173
"I Don't F**k With You f/E-40","BIG SEAN",5737
"Love Me Harder","ARIANA GRANDE & THE WEEKND",5726
"Beg For It f/MØ","IGGY AZALEA",3938
"Body Language f/Usher/Tinashe","KID INK",3844
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3793
"I Don't Mind f/Juicy J","USHER",3774
"Hold You Down f/Chris Brown...","DJ KHALED",2804
"About The Money f/Young Thug","T.I.",2616
"Waves","MR PROBZ",2529
"Don't Tell 'Em f/YG","JEREMIH",2526
"She Knows f/Juicy J","NE-YO",2521
"Habits (Stay High)","TOVE LO",2235
"Only f/Drake, Lil Wayne","NICKI MINAJ",2221
"Jealous","NICK JONAS",2220
"I'm Not The Only One","SAM SMITH",2202
"Try Me","DEJ LOAF",2164
"7/11","BEYONCE",2076
"Trumpets","JASON DERULO",1917
"Blank Space","TAYLOR SWIFT",1806
"No Type","RAE SREMMURD",1605
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1583
"Not For Long f/Trey Songz","B.O.B",1495
"Often","THE WEEKND",1493
"Hot Boy","BOBBY SHMURDA",1493
"Uptown Funk f/Bruno Mars","MARK RONSON",1352
"Time Of Our Lives f/Ne-Yo","PITBULL",1348
"Animals","MAROON 5",1269
"Don't","ED SHEERAN",1201
"Lifestyle f/Young Thug","RICH GANG",1164
"Closer","MIKE STUD",1147
"0 To 100/The Catch Up","DRAKE",1021
"L.A.LOVE (la la)","FERGIE",1020
"Blame f/John Newman","CALVIN HARRIS",1002
"Apparently","J. COLE",996
"GDFR f/Sage The Gemini","FLO RIDA",926
"No Love","AUGUST ALSINA",806
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",770
"The Body f/Jeremih","WALE",690
"All About It f/Ed Sheeran","HOODIE ALLEN",661
"Certified Freak","BABY BASH",600
"CoCo","O.T. GENASIS",579
"Bed Of Lies","NICKI MINAJ",574
"Pretend f/A$AP Rocky","TINASHE",544
"Can't Trust Thots f/F. Montana","WASH",539
"Heroes","ALESSO",537
"Hell Of A Night","SCHOOLBOY Q",511
"Made Me f/K Camp","SNOOTIE WILD",451
"Good Lovin f/Miguel","LUDACRIS",449
"Lips Are Movin","MEGHAN TRAINOR",440
