"Title","Artist","Spins"
"Happy","PHARRELL WILLIAMS",6096
"Drunk In Love f/Jay Z","BEYONCE",5854
"Talk Dirty f/2 Chainz","JASON DERULO",5724
"Dark Horse","KATY PERRY",5357
"Show Me f/Chris Brown","KID INK",4502
"Loyal f/Lil' Wayne","CHRIS BROWN",3982
"Paranoid","TY DOLLA $IGN",3915
"Team","LORDE",3629
"Na Na","TREY SONGZ",3422
"All Of Me","JOHN LEGEND",3232
"My Hitta f/Jeezy,RichHomieQuan","YG",2928
"The Monster f/Rihanna","EMINEM",2380
"The Man","ALOE BLACC",2358
"Red Nose (Pitbull)","SAGE THE GEMINI",2354
"Ride","SOMO",2260
"Part II (On The Run) f/Beyonce","JAY Z",2091
"Partition","BEYONCE",2007
"Turn Down For What","DJ SNAKE & LIL JON",1925
"The Worst","JHENE AIKO",1614
"They Don't Know","RICO LOVE",1436
"Timber f/Ke$ha","PITBULL",1343
"Feelin' Myself f/Miley Cyrus","WILL.I.AM",1124
"Animals","MARTIN GARRIX",1047
"John Doe f/Priscilla","B.O.B",1023
"#SELFIE","THE CHAINSMOKERS",996
"The Illest f/Riff Raff","FAR EAST MOVEMENT",957
"Fragile","TECH N9NE",936
"The Language","DRAKE",856
"Counting Stars","ONEREPUBLIC",837
"Trophies f/Drake","YOUNG MONEY",816
"Burn","ELLIE GOULDING",770
"Young Girls","BRUNO MARS",762
"Headlights","EMINEM",755
"Stoner","YOUNG THUG",746
"Man Of The Year","SCHOOLBOY Q",728
"You're Mine (Eternal)","MARIAH CAREY",629
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",606
"Crazy","KAT DAHLIA",539
"Who Do You Love f/Drake","YG",534
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",527
"I Don't Want Her f/Problem","ERIC BELLINGER",498
"Do What U Want f/R. Kelly","LADY GAGA",460
"Party Girls f/Wiz & Jeremih","LUDACRIS",458
"Can't Raise A Man","K. MICHELLE",457
"Thinking About You","CALVIN HARRIS",435
"O.G. Bobby Johnson","QUE",434
"La La La f/Sam Smith","NAUGHTY BOY",432
"Stay The Night f/H. Williams","ZEDD",398
"Main Chick f/Chris Brown","KID INK",369
"V. 3005","CHILDISH GAMBINO",361
