"Title","Artist","Spins"
"Say It","TORY LANEZ",5770
"Me Myself And I f/Bebe Rexha","G-EAZY",4886
"In The Night","THE WEEKND",4703
"Again","FETTY WAP",4412
"Love Yourself","JUSTIN BIEBER",4317
"Jumpman","DRAKE & FUTURE",4046
"Work f/Drake","RIHANNA",3760
"My House","FLO RIDA",3751
"Down In The DM","YO GOTTI",3522
"Don't","BRYSON TILLER",3446
"Antidote","TRAVI$ SCOTT",3331
"Roses f/Rozes","THE CHAINSMOKERS",3296
"Sorry","JUSTIN BIEBER",3042
"Back To Sleep","CHRIS BROWN",2924
"Same Old Love","SELENA GOMEZ",2536
"Oui","JEREMIH",2337
"Promise f/Fetty Wap","KID INK",2176
"Get Ugly","JASON DERULO",2090
"Might Not f/The Weeknd","BELLY",1934
"Saved f/E-40","TY DOLLA $IGN",1798
"Something About You","MAJID JORDAN",1513
"Might Be","DJ LUKE NASTYY",1419
"California f/Young Dolph","COLONEL LOUD",1373
"Bottom Of The Bottle","CURREN$Y",1331
"Formation","BEYONCE",1047
"Best Friend","YOUNG THUG",959
"$ave Dat Money","LIL DICKY",959
"Hollow","TORI KELLY",943
"I Took A Pill In Ibiza","MIKE POSNER",878
"2 Phones","KEVIN GATES",859
"Hello","ADELE",717
"Girl f/Kaytranada","THE INTERNET",692
"Hands To Myself","SELENA GOMEZ",688
"Middle f/Bipolar Sunshine","DJ SNAKE",681
"Valet f/Fetty Wap & 2 Chainz","ERIC BELLINGER",612
"Pillowtalk","ZAYN",577
"Get Home f/Kid Ink & Migos","JR CASTRO",564
"Summer Sixteen","DRAKE",533
"Something New f/Chris Brown","ZENDAYA",514
"Play No Games","BIG SEAN",509
"Whole Lotta Lovin' f/T. Scott","DJ MUSTARD",508
"Stressed Out","TWENTY ONE PILOTS",483
"Be Right There","DIPLO & SLEEPY TOM",462
"Exchange","BRYSON TILLER",432
"El Taxi f/Sensato & O. Garcia","PITBULL",430
"WTF (Where They From)","MISSY ELLIOTT",416
"When We Were Young","ADELE",409
"One Call Away","CHARLIE PUTH",407
"Wild Things","ALESSIA CARA",348
"Too Young","POST MALONE",341
