"Title","Artist","Spins"
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",5873
"Pour It Up","RIHANNA",5487
"F**kin Problems f...","A$AP ROCKY",5454
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",4792
"Scream And Shout","WILL.I.AM F/BRITN...",4418
"Poetic Justice f/...","KENDRICK LAMAR",4146
"Love Me f/Drake &...","LIL WAYNE",3721
"Started From The ...","DRAKE",3374
"Who Booty f/iamSU","JONN HART",3120
"When I Was Your M...","BRUNO MARS",3027
"Don't You Worry C...","SWEDISH HOUSE MAF...",2960
"All Gold Everythi...","TRINIDAD JAMES",2251
"Sweet Nothing f/F...","CALVIN HARRIS",1777
"RIP f/2 Chainz","YOUNG JEEZY",1747
"Feel This Moment","PITBULL",1645
"Simply Amazing","TREY SONGZ",1612
"I'm Different","2 CHAINZ",1587
"Beauty And A Beat...","JUSTIN BIEBER",1469
"Right Here f/Drak...","JUSTIN BIEBER",1418
"Neva End f/Kelly ...","FUTURE",1349
"Battle Scars f/Gu...","LUPE FIASCO",1290
"Power Trip f/Migu...","J. COLE",1270
"Dope f/Rick Ross","TYGA",1135
"Stay f/Mikky Ekko","RIHANNA",1091
"Loveeeeeee Song f...","RIHANNA",1034
"I Knew You Were T...","TAYLOR SWIFT",1011
"Ball f/Lil Wayne","T.I.",966
"Keep It Trill","KIRKO BANGZ",898
"Bugatti f/Future ...","ACE HOOD",852
"Forever Now","NE-YO",818
"Karate Chop f/Cas...","FUTURE",766
"All That (Lady)","GAME",739
"Better Be Good","RAVAUGHN",737
"Dirty Work f/Wiz ...","AKON",697
"We Still In This ...","B.O.B",631
"Hey Porsche","NELLY",612
"Remember You f/Th...","WIZ KHALIFA",605
"As Your Friend","AFROJACK & CHRIS ...",577
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",565
"Crickets f/Jeremi...","DROP CITY YACHT C...",549
"Bad f/Tiara Thoma...","WALE",540
"Turn Up The Love ...","FAR EAST MOVEMENT",514
"Daylight","MAROON 5",477
"Back To Love f/Ja...","DJ PAULY D",420
"Leggo f/2 Chainz","B. SMYTH",404
"Kisses Down Low","KELLY ROWLAND",402
"Bad Ass f/Wale & ...","KID INK",383
"Harlem Shake","BAAUER",377
"Fumble","TREY SONGZ",303
"Freaks f/Nicki Mi...","FRENCH MONTANA",289
