"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CHRIS BROWN Look At Me Now",5542,-65,-440,24,35.044,-0.533,13,1,6273,56,40.795
2,"=","LUPE FIASCO The Show Goes On",5429,72,177,95,30.075,0.806,13,2,5429,489,30.075
3,"=","KATY PERRY E.T.",5308,0,-38,-10,30.04,0.074,13,2,5377,248,30.339
4,"=","WIZ KHALIFA Roll Up",5258,41,124,18,32.089,0.533,13,4,5258,315,32.089
5,"=","PITBULL Give Me Everything f/Ne-Yo",4904,138,868,9,28.158,0.492,13,5,4904,925,28.158
6,"=","JEREMIH Down On Me f/50 Cent",4098,-156,-878,-140,28.245,-0.877,13,4,5155,0,34.731
7,"=","BLACK EYED PEAS Just Can't Get Enough",4058,46,362,-41,21.124,0.173,13,7,4058,554,21.124
8,"+1","BIG SEAN My Last f/Chris Brown",3230,51,161,24,17.887,0.189,13,8,3230,356,17.887
9,"+1","CHRIS BROWN She Ain't You",3135,45,334,-4,17.535,0.345,13,9,3135,422,17.535
10,"-2","KANYE WEST All Of The Lights",3128,-130,-669,-60,21.555,-0.624,13,6,4194,0,27.01
11,"=","YC Racks f/Future",3004,16,-5,-10,14.953,-0.035,13,11,3015,347,15.597
12,"=","RIHANNA S&M",2910,-70,-458,-5,15.449,-0.37,13,7,3766,0,20.609
13,"=","KELLY ROWLAND Motivation f/Lil Wayne",2844,113,600,72,16.399,0.484,13,13,2844,600,16.399
14,"=","NEW BOYZ Back Seat f/Cataracs & Dev",2575,-78,-548,43,13.391,-0.396,13,8,3646,0,17.134
15,"+1","NICKI MINAJ Super Bass",2502,76,520,-10,12.662,0.402,13,15,2502,642,12.662
16,"-1","NICKI MINAJ Moment 4 Life f/Drake",2403,-66,-454,-4,14.53,-0.227,13,11,3132,0,18.153
17,"=","BRITNEY SPEARS Till The World Ends",2345,24,180,21,13.18,0.153,13,17,2345,361,13.18
18,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2302,10,59,-24,13.203,0.022,13,16,2302,134,13.206
19,"=","MIGUEL Sure Thing",2231,46,255,-8,12.696,0.205,13,19,2231,446,12.696
20,"=","TINIE TEMPAH Written In The Stars",2114,-52,-297,-55,10.312,0.062,13,15,2441,115,10.477
21,"=","BRUNO MARS Lazy Song",2030,30,176,12,11.035,0.168,13,20,2030,204,11.035
22,"+1","LMFAO Party Rock Anthem",1564,18,205,-8,8.87,0.075,13,22,1564,213,8.87
23,"-1","BEYONCE Run The World (Girls)",1557,-35,-142,-39,6.781,-0.074,13,22,1699,281,7.421
24,"=","RIHANNA Man Down",1407,60,380,23,7.394,0.089,13,24,1407,380,7.394
25,"=","NICKI MINAJ Did It On'em",1247,-28,-365,92,7.295,-0.199,13,18,2119,0,12.584
26,"=","ACE HOOD Hustle Hard",1088,10,33,1,6.46,0.031,13,26,1088,210,6.734
27,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",970,33,241,21,6.272,-0.045,13,27,970,241,6.317
28,"+2","JASON DERULO Don't Wanna Go Home",950,68,462,15,4.605,0.337,10,28,950,471,4.605
29,"=","T-PAIN Best Love Song f/Chris Brown",923,18,105,8,5.066,0.051,13,29,923,105,5.118
30,"-3","DR. DRE I Need A Doctor f/Eminem",881,-91,-534,-70,5.326,-0.755,13,25,1522,0,10.679
31,"=","KE$HA Blow",842,-29,-196,-13,5.257,-0.083,13,27,1069,1,6.44
32,"=","LIL WAYNE John f/Rick Ross",827,-23,-126,-25,6.764,-0.052,13,29,960,0,7.432
33,"=","TRAVIS PORTER Bring It Back",810,-12,-41,-8,4.16,-0.087,13,31,882,0,4.442
34,"=","CEE LO GREEN F**k You (Forget You)",796,-14,-97,14,4.651,-0.038,13,28,1003,0,6.352
35,"+4","DJ KHALED I'm On One f/Drake, Rick Ross",782,98,642,62,6.475,0.58,5,35,782,642,6.475
36,"+2","ADELE Rolling In The Deep",751,54,250,11,5.652,0.376,11,36,751,266,5.652
37,"-2","GORILLA ZOE Twisted f/Lil Jon",740,7,72,2,2.181,0.026,13,35,740,89,2.186
38,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",732,30,300,-34,3.152,0.002,8,37,732,367,3.152
39,"-3","LLOYD Cupid",716,2,39,-15,3.789,-0.084,13,35,716,212,3.873
