"Title","Artist","Spins"
"Work f/Drake","RIHANNA",7066
"Me Myself And I f/Bebe Rexha","G-EAZY",5275
"My House","FLO RIDA",4446
"Back To Sleep","CHRIS BROWN",4305
"Oui","JEREMIH",4258
"Might Not f/The Weeknd","BELLY",3995
"Promise f/Fetty Wap","KID INK",3449
"Saved f/E-40","TY DOLLA $IGN",3261
"Down In The DM","YO GOTTI",3064
"Roses f/Rozes","THE CHAINSMOKERS",2999
"Something New f/Chris Brown","ZENDAYA",2827
"I Took A Pill In Ibiza","MIKE POSNER",2742
"Might Be","DJ LUKE NASTYY",2604
"Acquainted","THE WEEKND",2550
"2 Phones","KEVIN GATES",2538
"Love Yourself","JUSTIN BIEBER",2406
"Pillowtalk","ZAYN",2248
"Work From Home","FIFTH HARMONY",2130
"Summer Sixteen","DRAKE",1988
"Middle f/Bipolar Sunshine","DJ SNAKE",1902
"Hands To Myself","SELENA GOMEZ",1799
"Formation","BEYONCE",1642
"Exchange","BRYSON TILLER",1565
"Don't","BRYSON TILLER",1442
"Low Life f/The Weeknd","FUTURE",1412
"Company","JUSTIN BIEBER",1299
"Dangerous Woman","ARIANA GRANDE",1157
"Girl f/Kaytranada","THE INTERNET",1113
"Whole Lotta Lovin' f/T. Scott","DJ MUSTARD",969
"NO","MEGHAN TRAINOR",956
"Body f/Jeremih","DREEZY",889
"Cut It f/Young Dolph","O.T. GENASIS",863
"Stressed Out","TWENTY ONE PILOTS",860
"In The Night","THE WEEKND",855
"Love Yourz","J. COLE",753
"Panda","DESIIGNER",728
"LA Confidential","TORY LANEZ",710
"Moolah","YOUNG GREATNESS",670
"Best Friend","YOUNG THUG",610
"Never Forget You","ZARA LARSSON & MNEK",581
"Do It Like Me","DLOW",472
"Sugar f/Francesco Yates","ROBIN SCHULZ",421
"Law","YO GOTTI",406
"Die A Happy Man","NELLY",405
"One Call Away","CHARLIE PUTH",385
"New Level","A$AP FERG",357
"Permission","RO JAMES",302
"Cake By The Ocean","DNCE",296
"Slappin","E-40",281
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",275
