"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6222,"-33",-221,"-41",37.711,"-0.039",54,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",6010,"+12",476,"-99",32.863,"+0.172",54,2,6010,904,32.863
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5127,"+35",396,"-1",27.853,"+0.395",54,3,5127,628,27.853
4,"=","LMFAO Party Rock Anthem",4989,"+83",677,"-10",30.206,"+0.589",54,4,4989,1062,30.206
5,"=","BIG SEAN My Last f/Chris Brown",4616,"-31",80,"-66",27.625,"-0.155",54,4,4647,381,27.823
6,"=","LIL WAYNE How To Love",4388,"+47",569,"-52",24.945,"+0.199",34,6,4388,984,24.945
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4005,"+58",384,"+26",26.751,"+0.866",46,7,4005,821,26.751
8,"=","CHRIS BROWN She Ain't You",3795,"-66",-232,"-64",19.99,"-0.672",54,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3408,"+2",37,"-4",18.002,"+0.007",54,9,3423,446,18.166
10,"=","LUPE FIASCO The Show Goes On",3114,"-125",-696,"-61",19.693,"-0.747",54,1,5598,489,32.494
11,"=","KATY PERRY E.T.",2949,"-68",-453,"-23",19.639,"-0.383",54,2,5377,248,30.339
12,"=","CHRIS BROWN Look At Me Now",2934,"-39",-395,"+26",24.953,"-0.486",54,1,6273,56,40.795
13,"=","WIZ KHALIFA Roll Up",2836,"-83",-751,"+57",16.113,"-0.321",54,2,5325,315,32.656
14,"=","BLACK EYED PEAS Just Can't Get Enough",2596,"-32",-489,"+55",17.366,"+0.031",54,5,4213,554,22.792
15,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2551,"+71",389,"+28",16.095,"+0.580",54,15,2551,389,16.095
16,"=","RIHANNA Man Down",2405,"+12",121,"-5",13.557,"-0.370",54,16,2405,380,14.98
17,"+1","ADELE Rolling In The Deep",2283,"-33",-57,"-30",13.156,"+0.032",52,16,2377,450,13.832
18,"+1","JASON DERULO Don't Wanna Go Home",2179,"+25",119,"+17",10.086,"+0.132",51,18,2179,471,10.086
19,"+1","FRANK OCEAN Novacane",1722,"+49",226,"+14",9.618,"+0.250",40,19,1722,309,9.618
20,"+1","BEYONCE Best Thing I Never Had",1651,"+23",247,"-14",7.162,"+0.099",26,20,1651,440,7.162
21,"+2","KATY PERRY Last Friday Night (T.G.I.F.)",1434,"+65",477,"+14",8.736,"+0.526",22,21,1434,482,8.736
22,"=","TREY SONGZ Unusual f/Drake",1370,"-6",41,"-19",10.073,"-0.098",50,22,1389,280,10.765
23,"+1","YC Racks f/Future",1348,"-6",-206,"+55",8.635,"+0.110",54,10,3036,347,15.983
24,"+2","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1261,"+20",-76,"+31",5.214,"+0.157",49,24,1360,367,6.023
25,"=","T-PAIN Best Love Song f/Chris Brown",1257,"+8",114,"-8",6.611,"+0.078",54,25,1257,122,6.611
26,"+1","NEW BOYZ Better With the Lights Off",1214,"+35",228,"+8",5.097,"+0.265",36,26,1214,231,5.097
27,"+3","BAD MEETS EVIL Lighters f/Bruno Mars",1187,"+64",455,"-11",5.889,"+0.380",14,27,1187,520,5.889
28,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1141,"-12",-172,"+31",7.651,"-0.122",54,16,2302,134,13.81
29,"+2","BRITNEY SPEARS Till The World Ends",1085,"-35",-331,"+8",6.854,"-0.139",54,17,2345,361,13.18
30,"-1","BRUNO MARS Lazy Song",1066,"-87",-499,"-54",6.074,"-0.532",54,16,2039,204,11.32
31,"+1","LLOYD Cupid",1016,"+1",-26,"-5",3.964,"-0.087",54,29,1042,212,4.18
32,"+1","DEV In The Dark",1015,"+23",137,"+19",4.763,"+0.146",37,32,1015,182,4.763
33,"+1","LADY GAGA The Edge Of Glory",963,"-19",52,"-27",4.743,"-0.014",40,32,1005,189,4.809
34,"+1","TYGA Far Away f/Chris Richardson",910,"+21",289,"-39",4.703,"+0.083",18,34,910,380,4.703
35,"+1","NICOLE SCHERZINGER Right There",813,"+7",75,"-4",2.65,"+0.014",35,35,813,326,2.657
36,"+2","PITBULL Rain Over Me",714,"+24",206,"-20",3.539,"-0.047",13,36,714,279,3.586
37,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",691,"-25",-85,"-23",2.662,"-0.033",54,31,858,160,3.179
38,"+1","BIG K.R.I.T. Country Sh**",609,"-1",-4,"-2",2.971,"+0.012",28,38,632,146,3.208
39,"+1","KERI HILSON Lose Control (Let Me Down)",588,"-16",-58,"-5",2.429,"+0.134",46,36,733,172,2.456
40,"+1","AFROJACK Take Over Control f/Eva Simons",556,"-3",-43,"-12",4.613,"-0.194",40,40,597,137,5.827
41,"+2","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",527,"-19",-162,"-13",2.646,"-0.032",43,36,715,223,3.512
42,"+2","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",518,"+15",216,"-17",2.125,"+0.034",8,42,518,252,2.125
43,"+2","KREAYSHAWN Gucci Gucci",490,"+44",193,"+25",2.593,"+0.347",7,43,490,193,2.593
44,"+2","T-PAIN Booty Wurk (One Cheek At A...",445,"+1",41,"-18",2.872,"+0.040",14,44,445,112,2.872
45,"+2","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",389,"+14",89,"+2",2.253,"+0.125",8,45,389,121,2.253
46,"+2","MARSHA AMBROSIUS Far Away",339,"-11",-35,"-14",1.552,"-0.062",33,44,471,89,2.743
47,"+3","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",337,"+11",-12,"-4",2.597,"+0.073",16,47,362,48,2.835
48,"+1","WIZ KHALIFA On My Level f/Too Short",335,"-1",-59,"-9",2.428,"-0.114",15,45,394,71,2.996
49,"--","WIZ KHALIFA No Sleep",323,"--",119,"--",1.559,"--",1,49,323,119,1.559
50,"--","BRITNEY SPEARS I Wanna Go",316,"--",79,"--",1.407,"--",1,50,316,79,1.407
