"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA Good Feeling",5230,-48,-62,-62,29.924,-0.479,131,"5",1,5291,533,32.79
2,"=","JAY Z & KANYE WEST N***** In Paris",4801,-307,-404,-297,28.577,-1.981,154,"17",1,6195,668,41.081
3,"=","RIHANNA We Found Love f/Calvin Harris",4680,-37,-109,50,29.415,-0.557,131,"13",1,5953,839,35.674
4,"+2","DRAKE The Motto f/Lil Wayne",4530,235,471,23,31.685,1.461,86,"14",4,4530,748,31.685
5,"-1","J. COLE Workout",4465,-156,-352,-63,32.081,-1.341,196,"34",1,6176,777,39.536
6,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4448,195,488,-35,27.632,1.517,91,"9",6,4448,585,27.632
7,"-2","BIG SEAN Dance (A$$)",4401,-190,-443,-25,26.863,-0.558,120,"35",2,5285,615,33.392
8,"+1","DRAKE Make Me Proud f/Nicki Minaj",3848,-60,-37,-51,25.917,-0.087,105,"54",6,4140,605,26.004
9,"-1","BRUNO MARS It Will Rain",3822,-164,-126,-226,20.825,-1.928,117,"21",7,4001,486,23.199
10,"+1","TYGA Rack City",3758,172,532,-180,21.538,1.469,77,"6",10,3758,712,21.538
11,"-1","WALE Lotus Flower Bomb f/Miguel",3622,-97,-121,-147,21.869,-1.011,91,"122",8,3754,573,23.242
12,"+1","J. COLE Can't Get Enough f/Trey Songz",2908,140,263,74,19.591,0.231,77,"--",12,2908,483,19.591
13,"+1","CHRIS BROWN Strip f/Kevin McCall",2829,68,68,6,15.505,0.45,70,"49",13,2829,605,15.505
14,"-2","LMFAO Sexy And I Know It",2710,-149,-403,10,15.385,-1.28,142,"8",4,4921,738,27.923
15,"+1","PITBULL F/CHRIS BROWN International Love",2683,123,245,25,14.836,1.103,112,"11",15,2683,314,14.836
16,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",2524,153,327,-13,13.944,1.144,58,"3",16,2524,482,13.944
17,"+1","DRAKE Take Care f/Rihanna",2332,308,574,193,20.488,2.711,65,"22",17,2332,574,20.488
18,"-3","RIHANNA You Da One",2284,-421,-636,-336,10.216,-2.033,84,"41",12,3067,886,15.227
19,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1809,93,169,53,10.303,0.603,61,"186",19,1809,314,10.303
20,"+1","JAY Z & KANYE WEST Gotta Have It",1475,93,97,0,9.456,0.61,36,"107",20,1475,480,9.456
21,"-1","KATY PERRY The One That Got Away",1320,-89,-108,-63,7.441,-0.229,98,"36",20,1525,253,9.713
22,"+2","RIHANNA Talk That Talk f/Jay-Z",1246,143,304,42,8.671,0.556,53,"96",22,1246,304,8.671
23,"-1","B.O.B Strange Clouds f/Lil Wayne",1234,-67,-274,125,8.425,-0.908,105,"67",17,2113,334,12.004
24,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1078,-178,-477,107,5.776,-1.713,136,"70",6,4656,700,28.003
25,"=","BEYONCE Party f/Kanye & Andre",1006,-75,-147,-21,6.763,-0.325,124,"631",14,2473,395,13.124
26,"=","RICK ROSS You The Boss f/Nicki Minaj",1006,-43,-152,70,5.732,0.1,105,"179",21,1585,183,8.687
27,"+1","LOVERANCE Up! f/IAMSU! & Skipper",967,80,231,-4,6.53,0.283,83,"493",27,967,235,6.53
28,"+2","DIGGY Do It Like You f/Jeremih",945,99,188,71,4.644,0.824,26,"196",28,945,206,4.644
29,"-2","WAKA FLOCKA FLAME Round Of Applause f/Dr...",938,-19,49,-104,5.507,-0.306,77,"181",27,957,158,5.985
30,"-1","BABY BASH Slide Over",912,29,70,17,5.64,-0.412,58,"--",28,912,160,6.068
31,"+1","ADELE Set Fire To The Rain",869,96,141,54,7.283,0.867,24,"2",31,869,233,7.283
32,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",804,-21,-32,-20,5.001,0.033,147,"23",12,2915,617,17.54
33,"=","MINDLESS BEHAVIOR Girls Talkin Bout",734,29,102,-39,2.496,0.051,21,"--",33,734,203,2.496
34,"+1","CHILDISH GAMBINO Heartbeat",671,26,90,-38,2.596,0.22,32,"266",34,671,137,2.596
35,"+1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",663,47,65,20,3.825,0.268,21,"4",35,663,186,3.825
36,"-2","BEI MAEJOR Trouble f/J. Cole",645,-19,-63,21,2.724,0.026,133,"641",29,1052,173,3.947
