"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6455,"+39",271,"+5",38.757,"+0.089",41,1,6455,925,38.757
2,"=","NICKI MINAJ Super Bass",4773,"+146",702,"+60",25.795,"+0.935",41,2,4773,720,25.795
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4442,"+75",390,"+15",24.172,"+0.257",41,3,4442,628,24.172
4,"+1","BIG SEAN My Last f/Chris Brown",4339,"+28",284,"-28",26.608,"+0.294",41,4,4339,381,26.608
5,"-1","WIZ KHALIFA Roll Up",4261,"-87",-691,"-42",22.751,"-0.519",41,2,5325,315,32.656
6,"=","LUPE FIASCO The Show Goes On",4160,"-72",-474,"+20",24.636,"-0.245",41,1,5598,489,32.494
7,"=","CHRIS BROWN She Ain't You",4006,"+0",211,"-46",22.017,"-0.007",41,7,4006,422,22.024
8,"=","CHRIS BROWN Look At Me Now",3785,"-53",-326,"+36",29.28,"-0.037",41,1,6273,56,40.795
9,"=","KATY PERRY E.T.",3762,"-58",-516,"+33",23.314,"-0.440",41,2,5377,248,30.339
10,"=","BLACK EYED PEAS Just Can't Get Enough",3597,"-85",-553,"-86",20.515,"-0.289",41,5,4213,554,22.792
11,"=","LMFAO Party Rock Anthem",3564,"+158",999,"+71",22.325,"+0.772",41,11,3564,999,22.325
12,"=","MIGUEL Sure Thing",3271,"+12",163,"-34",17.143,"+0.011",41,11,3271,446,17.327
13,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3266,"+52",542,"-79",20.509,"+0.341",33,12,3266,821,20.509
14,"=","LIL WAYNE How To Love",3129,"+136",886,"-23",18.681,"+0.830",21,14,3129,984,18.681
15,"=","JEREMIH Down On Me f/50 Cent",2744,"-32",-302,"+24",19.502,"-0.392",41,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2344,"+64",414,"+18",13.736,"+0.328",39,16,2344,450,13.736
17,"=","RIHANNA Man Down",2136,"+38",124,"+41",14.662,"+0.215",41,17,2136,380,14.662
18,"+1","JASON DERULO Don't Wanna Go Home",1935,"+25",152,"+6",8.829,"+0.047",38,18,1935,471,8.829
19,"+2","LUPE FIASCO Out Of My Head f/Trey Songz",1907,"+49",205,"+10",12.561,"+0.188",41,19,1907,316,12.749
20,"=","BRUNO MARS Lazy Song",1847,"-23",-141,"-10",10.142,"-0.195",41,16,2039,204,11.32
21,"-3","YC Racks f/Future",1838,"-74",-490,"-14",10.587,"-0.294",41,10,3036,347,15.983
22,"=","BRITNEY SPEARS Till The World Ends",1635,"-26",-141,"-25",9.225,"-0.258",41,17,2345,361,13.18
23,"+1","JENNIFER LOPEZ F/PITBULL On The Floor",1517,"-20",-264,"+28",10.14,"-0.146",41,16,2302,134,13.81
24,"-1","RIHANNA S&M",1508,"-55",-280,"-32",7.035,"-0.371",41,7,3766,0,20.609
25,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1304,"+21",82,"+12",5.32,"+0.183",36,25,1304,367,5.32
26,"=","FRANK OCEAN Novacane",1260,"+36",309,"+4",7.542,"+0.220",27,26,1260,309,7.542
27,"=","TREY SONGZ Unusual f/Drake",1235,"+18",184,"+13",10.191,"+0.231",37,27,1235,280,10.191
28,"=","T-PAIN Best Love Song f/Chris Brown",1098,"+0",21,"-8",6.244,"-0.057",41,27,1098,105,6.301
29,"=","BEYONCE Best Thing I Never Had",1088,"+63",431,"+2",4.782,"+0.215",13,29,1088,438,4.782
30,"=","LLOYD Cupid",1017,"+4",43,"-21",3.955,"+0.049",41,30,1028,212,4.037
31,"+3","NEW BOYZ Better With the Lights Off",807,"+25",119,"+13",3.422,"+0.232",23,31,807,162,3.422
32,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",805,"-7",-9,"+3",2.718,"-0.065",41,31,858,160,3.179
33,"=","LADY GAGA The Edge Of Glory",792,"+8",28,"-2",3.587,"-0.003",27,33,792,189,3.628
34,"+1","DEV In The Dark",791,"+26",109,"+35",3.327,"+0.085",24,34,791,182,3.327
35,"-3","ACE HOOD Hustle Hard",777,"-9",-6,"-11",6.369,"+0.185",41,26,1088,210,6.734
36,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",708,"+2",31,"-12",3.334,"+0.048",30,36,708,223,3.334
37,"=","KERI HILSON Lose Control (Let Me Down)",690,"+6",-43,"-2",1.956,"-0.061",33,36,733,172,2.456
38,"=","NICOLE SCHERZINGER Right There",677,"-4",46,"-5",2.254,"-0.004",22,38,681,326,2.276
39,"=","KATY PERRY Last Friday Night (T.G.I.F.)",654,"+36",223,"-13",3.949,"+0.286",9,39,654,306,3.949
40,"=","BIG K.R.I.T. Country Sh**",621,"+4",125,"-21",3.171,"-0.037",15,40,621,146,3.208
41,"=","TINIE TEMPAH Written In The Stars",564,"-31",-274,"-10",3.707,"-0.306",41,15,2441,115,10.477
42,"=","KE$HA Blow",542,"-21",-160,"-5",4.092,"-0.327",41,27,1069,76,7.374
43,"=","AFROJACK Take Over Control f/Eva Simons",528,"+21",120,"+7",5.692,"+0.027",27,43,528,124,5.692
44,"=","MARSHA AMBROSIUS Far Away",405,"-14",-60,"-12",2.209,"-0.125",20,44,471,89,2.743
45,"=","TYGA Far Away f/Chris Richardson",377,"+12",71,"+2",2.193,"+0.105",5,45,377,72,2.193
46,"+1","WIZ KHALIFA On My Level f/Too Short",331,"+8",8,"+7",2.47,"+0.145",2,46,331,8,2.47
47,"-1","RICK ROSS 9 Piece f/Lil Wayne",328,"-9",-17,"-21",3.524,"-0.148",9,46,345,30,4.136
48,"+2","REJ3CTZ Cat Daddy",312,"+14",10,"+28",2.305,"+0.033",2,48,312,10,2.305
49,"--","BAD MEETS EVIL Lighters f/Bruno Mars",308,"--",185,"--",1.803,"--",1,49,308,185,1.803
50,"-1","T-PAIN Booty Wurk (One Cheek At A...",307,"+2",68,"-7",1.931,"+0.054",2,49,307,75,1.931
