"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",5647
"Mirrors","JUSTIN TIMBERLAKE",5561
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",5247
"The Way f/Mac Mil...","ARIANA GRANDE",4850
"Power Trip f/Migu...","J. COLE",4829
"Bad f/Tiara Thoma...","WALE",4437
"Get Lucky","DAFT PUNK",4077
"B**ch, Don't Kill...","KENDRICK LAMAR",3353
"Beat It f/Chris B...","SEAN KINGSTON",3148
"#Beautiful f/Migu...","MARIAH CAREY",3078
"We Still In This ...","B.O.B",2764
"Same Love f/Mary ...","MACKLEMORE & RYAN...",2719
"No New Friends","DJ KHALED F/DRAKE...",2678
"Treasure","BRUNO MARS",2633
"Body Party","CIARA",2429
"Stay f/Mikky Ekko","RIHANNA",2074
"Rich As F**k f/2 ...","LIL WAYNE",2059
"The Other Side","JASON DERULO",1788
"Started From The ...","DRAKE",1774
"Fine China","CHRIS BROWN",1768
"Right Now f/David...","RIHANNA",1635
"Bubble Butt f/Bru...","MAJOR LAZER",1539
"Tapout f/Birdman,...","RICH GANG",1257
"When I Was Your M...","BRUNO MARS",1214
"I Love It f/Charl...","ICONA POP",1165
"I Need Your Love","CALVIN HARRIS F/E...",1139
"Crooked Smile","J. COLE",1136
"High School","NICKI MINAJ",1102
"Clarity f/Foxes","ZEDD",977
"Reason To Hate f/...","DJ FELLI FEL",916
"How Many Drinks?","MIGUEL",843
"Crickets f/Jeremi...","DROP CITY YACHT C...",787
"Bugatti f/Future ...","ACE HOOD",772
"Come & Get It","SELENA GOMEZ",717
"Feel This Moment","PITBULL",639
"Play Hard f/Ne-Yo...","DAVID GUETTA",615
"Loveeeeeee Song f...","RIHANNA",604
"Feds Watching f/P...","2 CHAINZ",566
"Leggo f/2 Chainz","B. SMYTH",516
"Like Whaaat f/Bad...","PROBLEM",513
"U.O.E.N.O","ROCKO",513
"Do Me Now f/Hit-b...","K. ROOSEVELT",496
"Without Me f/Kell...","FANTASIA",489
"Ain't Worried Abo...","FRENCH MONTANA",382
"LoveHate Thing f/...","WALE",362
"#thatpower","WILL.I.AM F/JUSTI...",351
"Never Should Have","ASHANTI",339
"Mars f/Rick Ross","JAY SEAN",338
"Ready f/Chris Bro...","FABOLOUS",327
"Switch Lanes f/Mi...","RITTZ",292
