"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",5637,"+25",491,"-81",33.378,"+0.272",23,1,5637,925,33.378
2,"=","LUPE FIASCO The Show Goes On",5466,"-88",-91,"-174",31.364,"-0.604",23,1,5598,489,32.494
3,"=","WIZ KHALIFA Roll Up",5325,"+20",30,"+30",31.678,"+0.183",23,2,5325,315,32.656
4,"=","CHRIS BROWN Look At Me Now",4912,"-51",-408,"+15",32.545,"-0.242",23,1,6273,56,40.795
5,"=","KATY PERRY E.T.",4886,"-38",-174,"-11",28.976,"-0.215",23,2,5377,248,30.339
6,"=","BLACK EYED PEAS Just Can't Get Enough",4125,"+6",87,"-36",21.395,"+0.079",23,6,4125,554,21.395
7,"+1","BIG SEAN My Last f/Chris Brown",3572,"+62",225,"+22",20.068,"+0.272",23,7,3572,356,20.068
8,"-1","JEREMIH Down On Me f/50 Cent",3526,"-23",-348,"+54",24.485,"+0.010",23,4,5155,0,34.731
9,"=","CHRIS BROWN She Ain't You",3376,"+19",171,"-27",17.97,"-0.135",23,9,3376,422,18.298
10,"=","KELLY ROWLAND Motivation f/Lil Wayne",3285,"+63",271,"+25",18.673,"+0.323",23,10,3285,628,18.673
11,"+1","NICKI MINAJ Super Bass",3008,"+91",355,"+44",15.262,"+0.594",23,11,3008,642,15.262
12,"-1","YC Racks f/Future",2904,"-19",-127,"-14",15.755,"+0.180",23,10,3036,347,15.983
13,"=","KANYE WEST All Of The Lights",2639,"-33",-275,"+12",20.584,"-0.094",23,6,4194,0,27.01
14,"=","MIGUEL Sure Thing",2545,"+15",162,"-46",13.731,"+0.064",23,14,2545,446,13.731
15,"=","RIHANNA S&M",2239,"-22",-281,"+66",12.414,"-0.367",23,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2222,"+9",-43,"+30",13.548,"-0.080",23,16,2302,134,13.81
17,"=","BRITNEY SPEARS Till The World Ends",2067,"-44",-129,"-39",11.165,"-0.198",23,17,2345,361,13.18
18,"=","NEW BOYZ Back Seat f/Cataracs & Dev",1992,"+6",-293,"+84",10.511,"+0.091",23,8,3646,0,17.134
19,"=","BRUNO MARS Lazy Song",1969,"-8",-58,"-15",10.404,"-0.038",23,19,2030,204,11.32
