"Title","Artist","Spins"
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",5800
"Pour It Up","RIHANNA",5711
"F**kin Problems f...","A$AP ROCKY",5294
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",5033
"Poetic Justice f/...","KENDRICK LAMAR",4287
"Scream And Shout","WILL.I.AM F/BRITN...",4237
"Love Me f/Drake &...","LIL WAYNE",4013
"Started From The ...","DRAKE",3740
"When I Was Your M...","BRUNO MARS",3431
"Who Booty f/iamSU","JONN HART",2879
"Don't You Worry C...","SWEDISH HOUSE MAF...",2859
"All Gold Everythi...","TRINIDAD JAMES",1903
"Feel This Moment","PITBULL",1901
"RIP f/2 Chainz","YOUNG JEEZY",1829
"Simply Amazing","TREY SONGZ",1699
"Sweet Nothing f/F...","CALVIN HARRIS",1625
"Power Trip f/Migu...","J. COLE",1589
"Right Here f/Drak...","JUSTIN BIEBER",1518
"I'm Different","2 CHAINZ",1493
"Stay f/Mikky Ekko","RIHANNA",1418
"Beauty And A Beat...","JUSTIN BIEBER",1321
"Battle Scars f/Gu...","LUPE FIASCO",1312
"Neva End f/Kelly ...","FUTURE",1274
"Loveeeeeee Song f...","RIHANNA",1165
"Dope f/Rick Ross","TYGA",1161
"Forever Now","NE-YO",937
"Bugatti f/Future ...","ACE HOOD",933
"I Knew You Were T...","TAYLOR SWIFT",866
"Ball f/Lil Wayne","T.I.",865
"Karate Chop f/Cas...","FUTURE",814
"Keep It Trill","KIRKO BANGZ",811
"Crickets f/Jeremi...","DROP CITY YACHT C...",767
"Better Be Good","RAVAUGHN",749
"We Still In This ...","B.O.B",726
"All That (Lady)","GAME",726
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",709
"Dirty Work f/Wiz ...","AKON",664
"Bad f/Tiara Thoma...","WALE",663
"As Your Friend","AFROJACK & CHRIS ...",651
"Hey Porsche","NELLY",586
"Remember You f/Th...","WIZ KHALIFA",547
"Daylight","MAROON 5",544
"Leggo f/2 Chainz","B. SMYTH",458
"Turn Up The Love ...","FAR EAST MOVEMENT",457
"Kisses Down Low","KELLY ROWLAND",455
"Bad Ass f/Wale & ...","KID INK",430
"Back To Love f/Ja...","DJ PAULY D",412
"Freaks f/Nicki Mi...","FRENCH MONTANA",370
"Harlem Shake","BAAUER",368
"Gangsta","KAT DAHLIA",326
