"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6415,"-24",-43,"-62",38.682,"-0.157",48,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",5643,"+111",869,"-35",30.566,"+0.638",48,2,5643,904,30.566
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4771,"+42",328,"-33",25.195,"+0.066",48,3,4771,628,25.195
4,"=","BIG SEAN My Last f/Chris Brown",4553,"+18",213,"-11",26.994,"-0.037",48,4,4553,381,27.031
5,"=","LMFAO Party Rock Anthem",4450,"+141",879,"-19",26.873,"+0.716",48,5,4450,1062,26.873
6,"=","CHRIS BROWN She Ain't You",4038,"+14",29,"+14",21.37,"+0.035",48,5,4046,422,22.024
7,"=","LIL WAYNE How To Love",3909,"+91",777,"-46",22.806,"+0.387",28,7,3909,984,22.806
8,"=","LUPE FIASCO The Show Goes On",3752,"-57",-409,"+15",23.809,"-0.114",48,1,5598,489,32.494
9,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3677,"+57",410,"+5",22.837,"+0.300",40,9,3677,821,22.837
10,"=","WIZ KHALIFA Roll Up",3435,"-152",-828,"-65",18.692,"-0.830",48,2,5325,315,32.656
11,"+1","MIGUEL Sure Thing",3379,"+8",108,"-4",18.053,"+0.048",48,11,3379,446,18.053
12,"-1","KATY PERRY E.T.",3347,"-52",-418,"+5",21.253,"-0.047",48,2,5377,248,30.339
13,"=","CHRIS BROWN Look At Me Now",3248,"-80",-538,"-26",26.837,"-0.553",48,1,6273,56,40.795
14,"=","BLACK EYED PEAS Just Can't Get Enough",2978,"-104",-623,"-20",18.001,"-0.396",48,5,4213,554,22.792
15,"=","JEREMIH Down On Me f/50 Cent",2471,"-32",-274,"+0",17.241,"-0.306",48,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2336,"-3",-9,"-67",12.819,"-0.037",46,16,2377,450,13.832
17,"=","RIHANNA Man Down",2282,"-2",143,"-43",14.719,"-0.148",48,17,2284,380,14.907
18,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2199,"+37",292,"-12",13.79,"+0.103",48,18,2199,316,13.79
19,"=","JASON DERULO Don't Wanna Go Home",2075,"+16",139,"-8",9.168,"+0.094",45,18,2075,471,9.168
20,"+2","FRANK OCEAN Novacane",1527,"+31",266,"-6",8.818,"+0.046",34,20,1527,309,8.818
21,"=","YC Racks f/Future",1507,"-47",-332,"+27",9.354,"-0.261",48,10,3036,347,15.983
22,"-2","BRUNO MARS Lazy Song",1500,"-65",-347,"-42",8.521,"-0.280",48,16,2039,204,11.32
23,"+1","BEYONCE Best Thing I Never Had",1449,"+46",361,"-17",6.12,"+0.198",20,23,1449,440,6.12
24,"-1","BRITNEY SPEARS Till The World Ends",1380,"-34",-259,"-10",8.134,"-0.104",48,17,2345,361,13.18
25,"+1","TREY SONGZ Unusual f/Drake",1344,"+15",109,"-3",10.56,"+0.195",44,25,1344,280,10.56
26,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1317,"-20",13,"-41",5.566,"-0.183",43,25,1360,367,6.023
27,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1279,"-34",-239,"-14",8.649,"-0.216",48,16,2302,134,13.81
28,"=","T-PAIN Best Love Song f/Chris Brown",1163,"+20",65,"+20",6.226,"+0.050",48,27,1163,105,6.301
29,"=","LLOYD Cupid",1037,"-5",20,"-9",4.18,"+0.011",48,29,1042,212,4.18
30,"=","NEW BOYZ Better With the Lights Off",1019,"+33",212,"+8",4.113,"+0.143",30,30,1019,212,4.113
31,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1004,"+48",350,"+12",5.916,"+0.226",16,31,1004,350,5.916
32,"=","LADY GAGA The Edge Of Glory",942,"+31",150,"+23",4.334,"+0.146",34,32,942,189,4.334
33,"=","DEV In The Dark",892,"+15",101,"-10",3.787,"+0.068",31,33,892,182,3.787
34,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",814,"+84",504,"+50",4.507,"+0.397",8,34,814,504,4.507
35,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",787,"+11",-18,"+18",2.699,"+0.104",48,31,858,160,3.179
36,"-1","NICOLE SCHERZINGER Right There",761,"+23",84,"+27",2.523,"+0.040",29,35,761,326,2.523
37,"+3","TYGA Far Away f/Chris Richardson",689,"+68",312,"+56",3.518,"+0.418",12,37,689,312,3.518
