"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA Good Feeling",5074,-52,-178,-38,29.144,-0.38,137,"8",1,5291,533,32.79
2,"=","DRAKE The Motto f/Lil Wayne",4956,71,491,-31,33.294,0.311,92,"17",2,4956,748,33.294
3,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4852,66,474,6,29.63,0.229,97,"12",3,4852,585,29.63
4,"=","RIHANNA We Found Love f/Calvin Harris",4528,-37,-163,-31,28.191,-0.331,137,"21",1,5953,839,35.674
5,"=","JAY Z & KANYE WEST N***** In Paris",4381,-25,-520,102,25.604,-0.12,160,"19",1,6195,668,41.081
6,"=","J. COLE Workout",4223,-20,-273,53,30.007,0.042,202,"42",1,6176,777,39.536
7,"+1","TYGA Rack City",4146,71,424,6,23.764,0.414,83,"10",7,4146,712,23.764
8,"-1","BIG SEAN Dance (A$$)",4070,-67,-413,-18,25.126,-0.216,126,"39",2,5285,615,33.392
9,"=","DRAKE Make Me Proud f/Nicki Minaj",3685,-38,-157,-18,25.211,-0.112,111,"64",6,4140,605,26.004
10,"=","BRUNO MARS It Will Rain",3361,-90,-515,-38,18.013,-0.283,123,"27",7,4001,486,23.199
11,"=","WALE Lotus Flower Bomb f/Miguel",3240,-81,-401,-41,18.847,-0.526,97,"125",8,3754,573,23.242
12,"=","J. COLE Can't Get Enough f/Trey Songz",3027,15,153,-15,18.807,-0.271,83,"--",12,3027,483,19.591
13,"=","CHRIS BROWN Strip f/Kevin McCall",2947,27,155,14,16.054,0.077,76,"47",13,2947,605,16.054
14,"=","PITBULL F/CHRIS BROWN International Love",2881,23,234,-25,16.26,0.082,118,"18",14,2881,314,16.26
15,"+1","DRAKE Take Care f/Rihanna",2806,88,588,-3,23.687,0.432,71,"22",15,2806,656,23.687
16,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",2740,17,271,-43,15.014,0.004,64,"5",15,2740,482,15.014
17,"=","LMFAO Sexy And I Know It",2510,-21,-247,42,14.316,0.105,148,"4",4,4921,738,27.923
18,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1882,10,97,-21,10.427,0.028,67,"177",18,1882,314,10.478
19,"=","JAY Z & KANYE WEST Gotta Have It",1762,22,333,-5,11.915,0.231,42,"106",19,1762,480,11.915
20,"=","RIHANNA Talk That Talk f/Jay-Z",1687,95,484,41,10.845,0.78,59,"66",20,1687,484,10.845
21,"=","RIHANNA You Da One",1482,-101,-949,41,7.007,-0.366,90,"49",12,3067,886,15.227
22,"=","KATY PERRY The One That Got Away",1129,-27,-231,8,6.78,-0.022,104,"43",20,1525,253,9.713
23,"=","DIGGY Do It Like You f/Jeremih",1115,23,207,-10,5.867,0.042,32,"191",23,1115,252,5.867
24,"=","LOVERANCE Up! f/IAMSU! & Skipper",1100,27,154,-7,7.391,0.171,89,"356",24,1100,244,7.391
25,"+1","ADELE Set Fire To The Rain",1029,34,197,10,8.719,0.35,30,"3",25,1029,233,8.719
26,"-1","B.O.B Strange Clouds f/Lil Wayne",966,-47,-281,-15,5.93,-0.501,111,"80",17,2113,334,12.004
27,"=","BABY BASH Slide Over",894,0,-17,-2,5.131,-0.004,64,"--",27,928,160,6.068
28,"=","RICK ROSS You The Boss f/Nicki Minaj",867,-21,-160,-11,5.211,-0.098,111,"211",21,1585,183,8.687
29,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",825,-24,-128,-19,5.09,-0.028,83,"185",27,957,158,5.985
30,"=","BEYONCE Party f/Kanye & Andre",810,-30,-210,6,5.632,-0.241,130,"735",14,2473,395,13.124
31,"+1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",793,8,145,-11,4.661,0.136,27,"9",31,793,186,4.661
32,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",782,-45,-357,9,3.863,-0.224,142,"81",6,4656,700,28.003
33,"=","CHILDISH GAMBINO Heartbeat",772,33,112,26,3.389,0.144,38,"221",33,772,137,3.389
34,"=","BEYONCE Love On Top",764,27,207,-6,3.366,0.144,16,"--",34,764,217,3.366
35,"=","MINDLESS BEHAVIOR Girls Talkin Bout",703,-8,-22,-12,2.462,0.007,27,"946",32,742,203,2.551
36,"=","KIRKO BANGZ Drank In My Cup",676,22,183,2,4.787,0.121,24,"163",36,676,183,4.787
37,"=","FAT JOE Another Round f/Chris Brown",661,22,152,8,5.261,0.151,21,"121",36,661,169,5.261
38,"+1","T. MILLS Vans On",614,5,120,-17,2.323,0.063,15,"--",38,614,195,2.323
39,"-1","JESSIE J Domino",613,2,94,-15,4.416,0,24,"16",38,613,146,4.416
40,"=","BEI MAEJOR Trouble f/J. Cole",602,-3,-54,2,2.724,-0.041,139,"659",29,1052,173,3.947
41,"=","SEAN PAUL She Doesn't Mind",583,-3,114,-26,1.933,-0.079,20,"589",41,586,163,2.015
42,"=","SELENA GOMEZ & THE SCENE Love You Like A...",580,3,-7,-5,4.951,-0.001,73,"34",37,596,117,5.093
43,"+4","CHRIS BROWN Turn Up The Music",555,62,343,28,4.603,0.151,4,"--",43,555,343,4.603
44,"=","DEV & ENRIQUE IGLESIAS Naked",540,15,123,-2,1.817,0.044,12,"669",44,540,247,1.817
