"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",6078
"She Knows f/Juicy J","NE-YO",5686
"I Don't Mind f/Juicy J","USHER",5623
"Time Of Our Lives f/Ne-Yo","PITBULL",4369
"Jealous","NICK JONAS",4284
"7/11","BEYONCE",3922
"Only f/Drake, Lil Wayne","NICKI MINAJ",3887
"Ayo","CHRIS BROWN & TYGA",3260
"Love Me Harder","ARIANA GRANDE & THE WEEKND",3233
"Truffle Butter f/Drake...","NICKI MINAJ",3058
"I Don't F**k With You f/E-40","BIG SEAN",2939
"Not For Long f/Trey Songz","B.O.B",2794
"Apparently","J. COLE",2770
"Somebody f/Jeremih","NATALIE LA ROSE",2769
"Tuesday f/Drake","I LOVE MAKONNEN",2418
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",2167
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",1948
"GDFR f/Sage The Gemini","FLO RIDA",1908
"Thinking Out Loud","ED SHEERAN",1820
"I'm Not The Only One","SAM SMITH",1698
"About The Money f/Young Thug","T.I.",1604
"Earned It","THE WEEKND",1478
"Blank Space","TAYLOR SWIFT",1308
"CoCo","O.T. GENASIS",1267
"Body Language f/Usher/Tinashe","KID INK",1260
"Only One f/Paul McCartney","KANYE WEST",1228
"Try Me","DEJ LOAF",1043
"No Type","RAE SREMMURD",1023
"Good Lovin f/Miguel","LUDACRIS",1016
"Waves","MR PROBZ",958
"Hotel f/Chris Brown","KID INK",926
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",924
"The Body f/Jeremih","WALE",841
"Can't Trust Thots f/F. Montana","WASH",830
"Beg For It f/MØ","IGGY AZALEA",793
"Sober","CHILDISH GAMBINO",756
"Trampoline","KALIN & MYLES",741
"Sugar","MAROON 5",711
"Lips Are Movin","MEGHAN TRAINOR",690
"Open Wide f/Big Sean","CALVIN HARRIS",674
"Style","TAYLOR SWIFT",663
"How About Now","DRAKE",592
"Backflip f/YG & IAMSU","CASEY VEGGIES",534
"I Bet","CIARA",503
"Blessings f/Drake","BIG SEAN",481
"The Heart Wants What It Wants","SELENA GOMEZ",451
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",448
"Feeling Myself f/Beyonce","NICKI MINAJ",424
"Buried Alive","LOGIC",405
"Outside f/Ellie Goulding","CALVIN HARRIS",392
