"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Headlines",5612,-17,-205,-7,37.773,0.032,101,"25",1,5872,689,39.084
2,"=","LIL WAYNE She Will f/Drake",5103,-29,-246,-14,31.878,-0.062,90,"62",2,5364,679,33.166
3,"=","JAY Z & KANYE WEST N***** In Paris",4942,75,477,19,33.616,0.349,72,"19",3,4942,668,33.616
4,"=","J. COLE Workout",4927,67,544,-51,29.555,0.391,114,"26",3,4927,777,29.555
5,"=","RIHANNA We Found Love f/Calvin Harris",4871,133,744,34,29.065,0.477,49,"1",5,4871,796,29.065
6,"+1","LMFAO Sexy And I Know It",4294,79,344,14,25.181,0.732,60,"2",6,4294,738,25.181
7,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",4226,9,195,-80,23.259,-0.055,54,"13",6,4226,700,23.314
8,"=","DEV In The Dark",3432,-168,-930,-121,18.583,-0.86,171,"32",3,4584,573,26.046
9,"=","DAVID GUETTA Without You f/Usher",3419,78,260,63,16.985,0.365,72,"3",9,3419,465,16.985
10,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3156,23,54,7,19.788,0.191,96,"14",10,3156,373,19.937
11,"-1","NICKI MINAJ Fly f/Rihanna",3144,-85,-454,-102,14.576,-0.358,83,"40",7,3598,526,17.841
12,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2499,-32,-248,-22,15.785,-0.1,65,"9",12,2915,617,17.54
13,"=","BIG SEAN Dance (A$$)",2342,74,387,-36,13.328,0.284,38,"--",13,2342,602,13.328
14,"=","LIL WAYNE How To Love",2155,-74,-613,37,13.4,-0.471,168,"66",1,6857,984,40.803
15,"+3","FLO RIDA Good Feeling",2143,69,368,8,11.865,0.523,49,"6",15,2143,474,11.865
16,"-1","ACE HOOD Body 2 Body f/Chris Brown",2128,40,90,5,12.736,0.389,94,"--",15,2128,251,12.736
17,"-1","WALE That Way f/Jeremih & Rick Ross",2091,7,100,-23,12.828,0.281,105,"--",16,2091,296,12.828
18,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",2004,-73,-648,50,11.179,-0.39,148,"100",2,5657,850,32.913
19,"=","JASON DERULO It Girl",1940,12,21,-26,10.179,0.027,85,"16",18,1954,232,10.179
20,"=","DRAKE Make Me Proud f/Nicki Minaj",1911,50,349,-41,11.509,0.11,23,"31",20,1911,605,11.509
21,"=","BIG SEAN Marvin & Chardonnay",1776,-64,-434,4,10.638,-0.252,119,"96",6,3620,589,19.661
22,"=","BRUNO MARS It Will Rain",1476,21,165,-20,6.789,0.183,35,"4",22,1476,353,6.789
23,"+2","BEYONCE Party f/Kanye & Andre",1417,69,310,37,11.273,0.433,42,"239",23,1417,310,11.273
24,"-1","ADELE Someone Like You",1399,-2,3,-28,12.05,-0.043,46,"5",22,1422,354,12.408
25,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",1316,-37,-205,-19,8.551,0.001,85,"18",19,1711,336,11.123
26,"=","BEYONCE Countdown",1256,15,116,13,5.591,0.054,37,"80",24,1256,349,5.591
27,"=","PITBULL F/CHRIS BROWN International Love",1166,17,99,-27,4.336,0.168,30,"109",27,1166,314,4.336
28,"+1","B.O.B Strange Clouds f/Lil Wayne",963,51,302,39,5.036,0.184,23,"77",28,963,302,5.036
29,"-1","ROSCOE DASH Good Good Night",949,26,158,-11,4.608,0.127,23,"180",28,949,223,4.608
30,"=","CHRIS BROWN Wet The Bed",810,-39,-164,-41,5.538,-0.252,78,"334",28,974,139,6.89
31,"=","RICK ROSS You The Boss f/Nicki Minaj",798,17,110,-8,4.392,0.216,23,"147",31,798,163,4.392
32,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",702,-22,-128,-5,4.007,-0.028,76,"210",27,1107,240,5.099
33,"+2","BEI MAEJOR Trouble f/J. Cole",701,6,80,-20,2.381,0.019,51,"225",33,701,173,2.381
34,"+4","WALE Lotus Flower Bomb f/Miguel",700,43,224,4,5.363,0.137,9,"--",34,700,261,5.363
35,"+1","LIL WAYNE Mirror f/Bruno Mars",700,8,166,-46,2.624,0.038,11,"240",35,700,323,2.624
36,"-2","FOSTER THE PEOPLE Pumped Up Kicks",688,-13,-86,-3,4.767,-0.019,72,"10",32,972,213,6.348
37,"-4","DRAKE Marvin's Room",679,-23,-230,16,5.031,-0.184,126,"121",17,2253,456,16.484
38,"-1","RIHANNA Cheers (Drink To That)",646,-26,-230,3,3.805,-0.16,107,"55",7,3707,697,16.853
39,"=","MIGUEL Quickie",614,-32,-147,-4,4.606,-0.223,117,"582",18,1990,295,10.351
40,"=","JAY Z & KANYE WEST Otis f/Otis Redding",595,1,-90,28,8.062,0.065,114,"127",9,3026,689,20.091
41,"+1","TIMBALAND Pass At Me f/Pitbull",567,27,138,21,2.617,0.205,14,"532",41,567,138,2.617
42,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",562,33,154,24,3.745,0.203,9,"--",42,562,154,3.745
43,"-2","MEEK MILL Ima Boss f/Rick Ross",538,-13,-49,-3,6.023,-0.108,79,"415",39,600,75,6.831
44,"=","KATY PERRY The One That Got Away",532,8,56,-11,3.2,0.03,16,"11",44,532,144,3.2
45,"=","FUTURE Tony Montana",521,-2,4,-7,3.745,-0.139,18,"--",42,529,90,4.444
46,"+2","TYGA Still Got It f/Drake",519,43,249,33,2.964,0.161,3,"666",46,519,249,2.964
47,"=","DRAKE The Motto f/Lil Wayne",510,30,221,-24,5.477,0.221,4,"42",47,510,266,5.477
48,"+2","RIHANNA You Da One",493,51,493,51,4.686,0.413,2,"--",48,493,493,4.686
49,"-3","BIRDMAN Y.U. Mad f/Nicki Minaj",465,-16,-74,-14,1.423,-0.095,27,"--",41,553,140,2.236
50,"-1","RED CAFE Fly Together f/Rick Ross",452,-6,-5,-28,5.712,-0.084,16,"601",45,487,103,5.961
