"Title","Artist","Spins"
"Antidote","TRAVI$ SCOTT",5846
"Sorry","JUSTIN BIEBER",5428
"White Iverson","POST MALONE",5258
"Here","ALESSIA CARA",5083
"Hotline Bling","DRAKE",4533
"Jumpman","DRAKE & FUTURE",4359
"Back Up f/Big Sean","DEJ LOAF",3775
"In The Night","THE WEEKND",3737
"Say It","TORY LANEZ",3506
"679 f/Remy Boyz...","FETTY WAP",3328
"Hello","ADELE",3140
"Player f/Chris Brown","TINASHE",2994
"Same Old Love","SELENA GOMEZ",2766
"Get Home f/Kid Ink & Migos","JR CASTRO",2742
"Again","FETTY WAP",2558
"WTF (Where They From)","MISSY ELLIOTT",2185
"Don't","BRYSON TILLER",1965
"My House","FLO RIDA",1890
"No Role Modelz","J. COLE",1883
"California f/Young Dolph","COLONEL LOUD",1791
"Roses f/Rozes","THE CHAINSMOKERS",1682
"Me Myself And I f/Bebe Rexha","G-EAZY",1631
"Down In The DM","YO GOTTI",1580
"Back To Sleep","CHRIS BROWN",1508
"What Do You Mean?","JUSTIN BIEBER",1506
"$ave Dat Money","LIL DICKY",1459
"The Fix f/Jeremih","NELLY",1375
"Love Yourself","JUSTIN BIEBER",1308
"Get Ugly","JASON DERULO",1232
"Oui","JEREMIH",1047
"Dessert","DAWIN",907
"Something About You","MAJID JORDAN",894
"Take Your Time","ADRIAN MARCEL",885
"Play No Games","BIG SEAN",846
"Hollow","TORI KELLY",806
"Like I'm Gonna Lose You","MEGHAN TRAINOR",793
"Sorry f/Chris Brown","RICK ROSS",661
"Zero","CHRIS BROWN",600
"On My Mind","ELLIE GOULDING",590
"Bottom Of The Bottle","CURREN$Y",508
"On Purpose f/Pitbull","DOUGIE F",486
"Be Right There","DIPLO & SLEEPY TOM",396
"Make Up f/Chloe Angelides","R. CITY",366
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",352
"Saved f/E-40","TY DOLLA $IGN",345
"Nobody Has To Know","KRANIUM",342
"Doin' It Well f/Nicki Minaj","FABOLOUS",277
"Watch Out","2 CHAINZ",236
"Valet f/Fetty Wap & 2 Chainz","ERIC BELLINGER",219
"Drink You Away","JUSTIN TIMBERLAKE",197
