"Title","Artist","Spins"
"Madness","MUSE",2282
"I Will Wait","MUMFORD & SONS",2219
"Little Black Submari...","BLACK KEYS",1867
"Ho Hey","LUMINEERS",1845
"Take A Walk","PASSION PIT",1775
"Too Close","ALEX CLARE",1429
"Kill Your Heroes","AWOLNATION",1306
"It's Time","IMAGINE DRAGONS",1199
"We Come Running","YOUNGBLOOD HAWKE",1165
"Itchin' On A Photogr...","GROUPLOVE",1100
"Trojans","ATLAS GENIUS",1069
"Lost In The Echo","LINKIN PARK",1034
"Chalk Outline","THREE DAYS GRACE",752
"Mountain Sound","OF MONSTERS AND MEN",749
"Been Away Too Long","SOUNDGARDEN",739
"The Pit","SILVERSUN PICKUPS",732
"Let Yourself Go","GREEN DAY",704
"Radioactive","IMAGINE DRAGONS",676
"Headlights","MORNING PARADE",638
"Wait For Me","RISE AGAINST",635
"Sleep Alone","TWO DOOR CINEMA CLUB",621
"Freedom At 21","JACK WHITE",463
"Carry On","FUN.",454
"Breathing Underwater","METRIC",423
"Tightrope","WALK THE MOON",377
"Change","CHURCHILL",314
"Reunion","M83",304
"Runaways","KILLERS",291
"Dance All Night f/Ma...","DIRTY HEADS",275
"This Ladder Is Ours","JOY FORMIDABLE",258
"Let's Go","MATT AND KIM",247
"Fitzpleasure","ALT-J",227
"Lessons In Love (All...","NEON TREES",224
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LE...",222
"Where The Kids Are","BLONDFIRE",220
"Original","SWITCHFOOT",216
"Miss Atomic Bomb","KILLERS",214
"Tempest","DEFTONES",202
"Turning Into You","OFFSPRING",197
"Closer","TEGAN & SARA",192
"Someone Anyone","ANBERLIN",191
"Absolute Zero","STONE SOUR",190
"Oh Love","GREEN DAY",190
"Enemies","SHINEDOWN",173
"Still Swingin","PAPA ROACH",167
"Safe And Sound","CAPITAL CITIES",162
"Here And Now","SEETHER",161
"What Makes A Good Ma...","HEAVY",152
"Where Will We Go","IAMDYNAMITE",143
"Carry On","AVENGED SEVENFOLD",134
