"Title","Artist","Spins"
"Adventure Of A Lifetime","COLDPLAY",2951
"Mess Around","CAGE THE ELEPHANT",2915
"Stressed Out","TWENTY ONE PILOTS",2498
"Mountain At My Gates","FOALS",2266
"Trip Switch","NOTHING BUT THIEVES",2231
"Fire And The Flood","VANCE JOY",2219
"First","COLD WAR KIDS",2064
"Unsteady","X AMBASSADORS",1942
"Roots","IMAGINE DRAGONS",1614
"Thank God For Girls","WEEZER",1533
"Saint Cecilia","FOO FIGHTERS",1394
"Magnets f/Lorde","DISCLOSURE",1336
"Ditmas","MUMFORD & SONS",1261
"Spirits","THE STRUMBELLAS",1188
"Ride","TWENTY ONE PILOTS",1149
"Victorious","PANIC! AT THE DISCO",1129
"Kiss This","THE STRUTS",988
"High Dive","ANDREW MCMAHON IN WILDERNESS",972
"Gone","JR JR",963
"Genghis Khan","MIIKE SNOW",914
"Under The Influence","ELLE KING",858
"Woman Woman","AWOLNATION",787
"Give Me A Try","WOMBATS",695
"Walking On A Dream","EMPIRE OF THE SUN",674
"10,000 Emerald Pools","BORNS",547
"State Of My Head","SHINEDOWN",436
"Nearly Forgot My Broken Heart","CHRIS CORNELL",409
"Cold Cold Man","SAINT MOTEL",391
"Ophelia","LUMINEERS",386
"Wolves Without Teeth","OF MONSTERS AND MEN",376
"Destruction","JOYWAVE",350
"Return To The Moon","EL VY",336
"Brazil","DECLAN MCKENNA",310
"Delilah","FLORENCE + THE MACHINE",286
"7 Years","LUKAS GRAHAM",279
"Dancing On Glass","ST. LUCIA",274
"Love Me","THE 1975",218
"Cry Baby","NEIGHBOURHOOD",212
"Born Again Teen","LUCIUS",211
"Sikka Takin' The Hard Way","NEW BEAT FUND",207
"New Bohemia","TRANSVIOLET",191
"In Your Arms","CHEF'SPECIAL",182
"Bloodfeather","HIGHLY SUSPECT",165
"The Less I Know The Better","TAME IMPALA",163
"Ways To Get High","POP EVIL",148
"Shine A Light","BANNERS",146
"Let It Go","JAMES BAY",144
"Outcast","MAINLAND",128
"Live While I Breathe","MOTH & THE FLAME",121
"Do You Remember","JARRYD JAMES",119
