"Title","Artist","Spins"
"Dead Inside","MUSE",2631
"Hollow Moon (Bad Wolf)","AWOLNATION",2444
"Black Sun","DEATH CAB FOR CUTIE",2353
"Congregation","FOO FIGHTERS",2148
"Believe","MUMFORD & SONS",2058
"Shut Up And Dance","WALK THE MOON",1872
"Mess Is Mine","VANCE JOY",1714
"Long Way Down","ROBERT DELONG",1594
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1462
"My Type","SAINT MOTEL",1440
"Tear In My Heart","TWENTY ONE PILOTS",1420
"Crystals","OF MONSTERS AND MEN",1415
"Stolen Dance","MILKY CHANCE",1376
"Renegades","X AMBASSADORS",1179
"Shots","IMAGINE DRAGONS",1179
"What Kind Of Man","FLORENCE + THE MACHINE",1172
"Lampshades On Fire","MODEST MOUSE",1170
"Don't Wanna Fight","ALABAMA SHAKES",1099
"The Wolf","MUMFORD & SONS",1079
"Coming For You","OFFSPRING",1048
"Sorry","MEG MYERS",922
"Peaches","IN THE VALLEY BELOW",755
"Moaning Lisa Smile","WOLF ALICE",724
"Hold Back The River","JAMES BAY",652
"Little Monster","ROYAL BLOOD",599
"Contagious","NIGHT RIOTS",522
"Hallelujah","PANIC! AT THE DISCO",488
"First","COLD WAR KIDS",456
"Uma Thurman","FALL OUT BOY",432
"Weight Of Love","BLACK KEYS",406
"Electric Love","BORNS",405
"Failure","BREAKING BENJAMIN",381
"Painted","MS MR",317
"Absolution Calling","INCUBUS",317
"Get Closer","LIFE IN FILM",312
"If You Wanna Stay","GRISWOLDS",294
"Business Of Emotion f/WhiteSea","BIG DATA",290
"Flashed Junk Mind","MILKY CHANCE",284
"Get It","MATT AND KIM",276
"Ex's and Oh's","ELLE KING",273
"Geronimo","SHEPPARD",268
"American You","YELAWOLF",253
"Can't Deny My Love","BRANDON FLOWERS",243
"Black Mambo","GLASS ANIMALS",222
"Greek Tragedy","WOMBATS",218
"I'm Good","THE MOWGLI'S",200
"Like A River Runs","BLEACHERS",195
"Pedestrian At Best","COURTNEY BARNETT",192
"Cocoon","CATFISH AND THE BOTTLEMEN",187
"Heavy Is The Head f/C. Cornell","ZAC BROWN BAND",166
