"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1688,-8,-227,-15,11.163,-0.084,23,1,2006,0,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1403,2,-151,-20,6.596,0.058,23,2,1554,112,7.691
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1305,1,-86,-14,5.53,0.002,23,3,1395,101,6.53
4,"=","INCUBUS Adolescents",1240,2,-93,-2,7.153,0.145,23,4,1333,57,7.153
5,"=","MUMFORD & SONS The Cave",1168,-5,-123,-6,6.411,-0.009,23,3,1450,15,7.488
6,"=","RISE AGAINST Help Is On The Way",1112,4,-226,33,6.255,0.062,23,2,1492,69,7.451
7,"=","AIRBORNE TOXIC EVENT Changing",1099,3,-185,-3,4.123,0.033,23,7,1304,87,5.581
8,"=","BLACK KEYS Howlin' For You",1083,-13,-235,3,4.777,-0.01,23,2,1525,22,6.937
9,"=","AWOLNATION Sail",1000,-1,-86,-20,4.183,0.04,23,9,1086,97,4.309
10,"=","SUBLIME WITH ROME Panic",999,4,-63,-28,4.49,0.058,23,9,1063,513,5.02
11,"=","CAGE THE ELEPHANT Shake Me Down",957,-10,-151,11,5.844,-0.113,23,9,1181,8,7.17
12,"=","BEASTIE BOYS Make Some Noise",899,-11,-190,10,2.973,-0.11,23,9,1232,29,4.945
13,"=","YOUNG THE GIANT My Body",827,1,-119,6,3.631,-0.033,23,11,1149,0,4.668
14,"=","SEETHER Country Song",821,7,-61,4,4.375,0.122,23,13,914,49,4.448
15,"=","NAKED AND FAMOUS Young Blood",797,-5,-94,-12,3.084,-0.021,23,14,891,57,3.105
16,"=","SICK PUPPIES Riptide",694,-8,-49,-11,2.752,-0.048,23,16,750,41,2.938
17,"=","REDLIGHT KING Old Man",551,3,-1,0,2.147,-0.065,23,17,554,82,2.689
18,"=","ADELE Rolling In The Deep",474,9,-27,22,2.975,0.114,23,17,522,26,3.121
19,"=","JOY FORMIDABLE Whirring",458,1,1,-3,1.362,-0.007,23,19,460,55,1.427
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",441,14,-31,21,1.257,0.023,23,19,479,66,1.329
21,"+1","DANGER MOUSE & DANIELE LUPPI Two Against...",427,5,-35,-2,1.773,0.037,23,19,465,71,2.155
22,"-1","LINKIN PARK Iridescent",423,0,-60,-4,2.213,-0.037,23,19,483,114,2.386
23,"=","THREE DAYS GRACE Lost In You",403,-2,-36,-2,1.182,0.047,23,18,449,22,1.452
24,"=","CAGE THE ELEPHANT Around My Head",360,12,40,13,1.343,0.081,23,24,360,103,1.343
25,"=","NEON TREES Your Surrender",333,-8,-65,-13,0.963,-0.021,23,24,398,49,1.328
26,"+1","AVENGED SEVENFOLD So Far Away",317,11,12,4,1.04,0.083,23,26,317,32,1.04
27,"-1","TWO DOOR CINEMA CLUB What You Know",314,-7,-34,-18,1.121,-0.058,23,25,354,55,1.244
28,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",300,-4,-47,-10,1.277,-0.001,23,25,347,24,1.683
29,"=","PAPA ROACH Burn",276,8,-42,22,2.4,0.024,23,25,405,41,2.4
30,"=","CAKE Long Time",269,5,-22,2,0.824,0.014,23,28,312,22,1.13
31,"=","BAYSIDE Sick Sick Sick",255,4,5,0,0.612,0.022,23,31,255,39,0.612
32,"=","STROKES Under Cover Of Darkness",219,4,-52,9,0.602,-0.004,23,18,452,0,1.234
33,"=","KORN Get Up f/Skrillex",194,-2,5,-7,0.628,0.003,23,33,196,46,0.736
34,"+5","RISE AGAINST Make It Stop (September's.....",189,23,101,17,0.748,0.062,5,34,189,101,0.748
35,"=","LYKKE LI Get Some",189,-2,-39,-9,0.52,-0.019,23,33,230,40,1.009
36,"-2","TV ON THE RADIO Will Do",188,-3,-12,-4,0.502,-0.022,23,34,200,44,0.587
37,"-1","DISTURBED Warrior",178,3,-21,4,0.842,0.029,23,35,204,41,0.872
38,"=","BIFFY CLYRO Many Of Horror",172,4,-66,13,0.651,0.021,23,31,264,22,0.919
39,"-2","SIXX A.M. Lies Of The Beautiful People",170,1,-14,3,0.71,0.002,23,37,188,26,0.753
40,"=","MUMFORD & SONS Roll Away Your Stone",160,3,10,0,0.486,0.007,12,39,162,56,0.486
41,"+3","FOO FIGHTERS Walk",155,22,53,19,0.809,0.186,5,41,155,53,0.809
42,"=","MANCHESTER ORCHESTRA April Fool",152,7,-27,10,0.288,0.013,23,39,183,23,0.34
43,"-2","10 YEARS Fix Me",151,3,27,-2,0.814,0.019,9,40,151,42,0.816
45,"-2","MIDDLE CLASS RUT Busy Bein' Born",140,4,15,3,0.366,0.013,19,43,140,46,0.407
44,"+1","STROKES Taken For A Fool",140,9,17,1,0.657,0.035,9,43,140,37,0.864
46,"+1","COMPANY OF THIEVES Death Of Communicatio...",119,-4,-23,-11,0.26,-0.006,23,42,142,19,0.35
47,"+2","A DAY TO REMEMBER All Signs Point To Lau...",118,6,27,2,0.514,0.014,4,47,118,27,0.514
48,"-2","MY MORNING JACKET Holdin On To Black Met...",118,-9,-50,-14,0.423,-0.036,23,40,168,43,0.678
49,"-1","SHE WANTS REVENGE Must Be The One",116,3,-5,4,0.279,0.009,19,46,122,19,0.279
51,"-1","ADELITAS WAY Sick",107,0,-16,1,0.292,-0.005,18,44,124,16,0.325
