"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",2092,"+24",73,"-9",10.934,"+0.218",106,"3",1,2103,270,10.934
2,"=","FUN We Are Young",1975,"+39",171,"+33",10.427,"+0.405",120,"1",2,1975,229,10.427
3,"=","AWOLNATION Not Your Fault",1471,"+6",37,"-8",6.18,"+0.046",173,"238",3,1498,132,6.341
4,"=","BLACK KEYS Lonely Boy",1412,"+22",-2,"+34",7.782,"+0.052",145,"--",1,2170,963,11.053
5,"+1","GROUPLOVE Tongue Tied",1402,"+27",193,"+27",5.818,"+0.032",100,"166",5,1402,194,5.818
6,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",1395,"+14",44,"+28",5.988,"-0.149",143,"116",5,1451,213,6.316
7,"=","FOO FIGHTERS These Days",1207,"-14",28,"-36",5.914,"-0.044",183,"585",2,1683,204,8.614
8,"=","M83 Midnight City",1158,"+14",84,"+10",5.091,"+0.134",111,"105",8,1158,167,5.091
9,"+1","BLACK KEYS Gold On The Ceiling",1135,"+27",163,"-7",5.453,"+0.235",61,"139",9,1135,266,5.453
10,"-1","RISE AGAINST Satellite",1117,"-3",-79,"-53",4.529,"+0.041",136,"770",7,1238,189,5.579
11,"=","YOUNG THE GIANT Cough Syrup",983,"-10",57,"-11",5.122,"+0.067",259,"110",2,1548,155,7.059
12,"=","JACK WHITE Love Interruption",901,"+12",23,"+17",2.955,"-0.065",48,"339",12,903,377,3.255
13,"=","OF MONSTERS AND MEN Little Talks",868,"+8",39,"+1",3.344,"+0.050",105,"--",13,868,114,3.344
14,"=","NEON TREES Everybody Talks",840,"+19",43,"+15",3.11,"+0.116",99,"20",14,840,183,3.11
15,"=","SHINEDOWN Bully",759,"+6",14,"-62",2.925,"+0.007",74,"--",14,803,360,3.179
16,"+2","RED HOT CHILI PEPPERS Look Around",736,"+23",45,"-5",2.482,"+0.044",41,"--",16,736,197,2.582
17,"-1","BUSH Baby Come Home",727,"+0",30,"-27",2.672,"+0.000",56,"--",16,729,166,2.851
18,"+1","SHINS Simple Song",717,"+5",69,"+0",2.172,"-0.044",68,"202",18,717,282,2.216
19,"+1","COLDPLAY Charlie Brown",596,"-6",0,"-5",2.917,"-0.023",64,"856",19,627,147,2.981
20,"+1","FOXY SHAZAM I Like It",555,"+4",10,"-51",1.507,"+0.009",50,"--",20,563,145,1.507
21,"+1","IMAGINE DRAGONS It's Time",475,"+2",84,"-10",1.847,"+0.111",26,"--",21,475,134,1.847
22,"+1","CIVIL TWILIGHT Fire Escape",333,"+4",22,"-5",1.183,"-0.005",58,"--",22,333,57,1.188
23,"+1","USED I Come Alive",288,"-2",15,"-44",0.632,"-0.030",56,"--",23,290,59,0.801
24,"+1","SLEEPER AGENT Get Burned",262,"+5",9,"+4",0.693,"+0.025",63,"--",24,263,51,0.693
25,"+2","SANTIGOLD Disparate Youth",246,"+9",85,"+5",0.685,"+0.009",15,"461",25,246,85,0.685
26,"=","SWITCHFOOT Afterlife",244,"+0",68,"-14",0.892,"+0.001",12,"--",26,244,88,0.892
27,"+1","CHEVELLE Hats Off To The Bull",243,"+7",1,"-27",0.784,"+0.039",22,"--",25,261,107,0.796
28,"+4","SEETHER No Resolution",237,"+9",3,"-52",0.781,"+0.093",51,"--",28,249,58,0.781
29,"=","YOUNG THE GIANT Apartment",234,"+2",19,"+3",0.553,"+0.006",29,"--",28,234,60,0.565
30,"=","MIDDLE CLASS RUT Are You On Your Way",230,"-1",-1,"-3",0.585,"-0.010",63,"--",30,232,56,0.642
31,"=","BAND OF SKULLS Sweet Sour",228,"-1",10,"+3",0.691,"+0.001",90,"--",29,272,64,0.716
32,"+1","SNOW PATROL Called Out In The Dark",226,"+6",-27,"-29",0.863,"+0.015",49,"185",27,263,65,0.863
33,"+1","CAKE Mustache Man (Wasted)",218,"+6",-10,"+20",1.071,"+0.071",139,"--",21,451,87,1.366
34,"+2","ANGELS AND AIRWAVES Surrender",188,"+3",6,"+9",1.099,"+0.014",43,"--",34,199,54,1.145
35,"+2","EVE 6 Victoria",180,"+6",35,"+6",1.016,"+0.032",15,"--",35,180,81,1.016
36,"+2","TWIN ATLANTIC Free",164,"+2",18,"+3",0.264,"-0.007",36,"--",36,167,37,0.286
37,"+3","ELECTRIC GUEST This Head I Hold",163,"+3",22,"-1",0.44,"+0.018",13,"--",37,163,33,0.487
