"Title","Artist","Spins"
"Ride","TWENTY ONE PILOTS",3108
"Spirits","THE STRUMBELLAS",2624
"Walking On A Dream","EMPIRE OF THE SUN",2426
"Trip Switch","NOTHING BUT THIEVES",2237
"Unsteady","X AMBASSADORS",2111
"Ophelia","LUMINEERS",2031
"Genghis Khan","MIIKE SNOW",2023
"First","COLD WAR KIDS",2022
"Kiss This","THE STRUTS",1785
"Woman Woman","AWOLNATION",1751
"Adventure Of A Lifetime","COLDPLAY",1698
"Gone","JR JR",1677
"Mountain At My Gates","FOALS",1640
"HandClap","FITZ & THE TANTRUMS",1477
"High Dive","ANDREW MCMAHON IN WILDERNESS",1321
"2am","BEAR HANDS",1193
"Way Down We Go","KALEO",1190
"Brazil","DECLAN MCKENNA",1082
"Give Me A Try","WOMBATS",898
"Destruction","JOYWAVE",851
"The Sound","THE 1975",809
"Soundcheck","CATFISH AND THE BOTTLEMEN",762
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",675
"The Sound Of Silence","DISTURBED",589
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",514
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",455
"King Of The World","WEEZER",408
"Saint Cecilia","FOO FIGHTERS",406
"In Your Arms","CHEF'SPECIAL",399
"New Bohemia","TRANSVIOLET",376
"Loud(y)","LEWIS DEL MAR",373
"Conqueror","AURORA",338
"River","BISHOP",334
"Color","FINISH TICKET",332
"State Of My Head","SHINEDOWN",323
"7 Years","LUKAS GRAHAM",318
"Born Again Teen","LUCIUS",313
"Under The Influence","ELLE KING",308
"Work This Body","WALK THE MOON",282
"Gimme The Love","JAKE BUGG",281
"Prayers/Triangles","DEFTONES",265
"Clearest Blue","CHVRCHES",255
"Switchblade","HOLY WHITE HOUNDS",254
"Since You Been Gone","HEAVY",236
"Stockholm","ATLAS GENIUS",234
"Bloodfeather","HIGHLY SUSPECT",234
"10,000 Emerald Pools","BORNS",226
"The Less I Know The Better","TAME IMPALA",225
"Drugs","DREAMERS",224
"Pretty Pimpin","KURT VILE",222
