"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2539
"Pompeii","BASTILLE",2216
"Do I Wanna Know?","ARCTIC MONKEYS",1894
"Team","LORDE",1805
"Sirens","PEARL JAM",1601
"Demons","IMAGINE DRAGONS",1550
"Out Of My League","FITZ & THE TANTRU...",1353
"A Light That Neve...","LINKIN PARK X STE...",1319
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",1294
"Afraid","NEIGHBOURHOOD",1234
"It's About Time","YOUNG THE GIANT",1200
"Unbelievers","VAMPIRE WEEKEND",1145
"Wake Me Up","AVICII",909
"House Of Gold","TWENTY ONE PILOTS",870
"Who We Are","SWITCHFOOT",859
"City Of Angels","THIRTY SECONDS TO...",802
"The Mother We Sha...","CHVRCHES",782
"Heavy Bells","J. RODDY WALSTON/...",777
"Tessellate","ALT-J",755
"I Sat By The Ocea...","QUEENS OF THE STO...",666
"Temple","KINGS OF LEON",599
"Bleed Out","BLUE OCTOBER",573
"Shot At The Night","KILLERS",548
"Holding On For Li...","BROKEN BELLS",546
"Thiskidsnotalrigh...","AWOLNATION",525
"Hell And Back","AIRBORNE TOXIC EV...",476
"Tonight You're Pe...","NEW POLITICS",411
"On Top Of The Wor...","IMAGINE DRAGONS",351
"Everything Is Deb...","HELLOGOODBYE",335
"Modern Jesus","PORTUGAL. THE MAN",335
"Dirty Paws","OF MONSTERS AND M...",326
"Head On","MAN MAN",284
"Pumpin Blood","NONONO",239
"Fall In Love","PHANTOGRAM",228
"What Doesn't Kill...","JAKE BUGG",228
"Right Back At It ...","A DAY TO REMEMBER",227
"Little Games","COLOURIST",226
"Reflektor","ARCADE FIRE",226
"Walker","FITZ & THE TANTRU...",223
"Afterlife","ARCADE FIRE",217
"The Epilogue","CROSSES",199
"Never Never","KORN",197
"I Believe","BASIC VACATION",191
"S.O.S. In Bel Air","PHOENIX",183
"By And Down","A PERFECT CIRCLE",180
"Best Day Of My Li...","AMERICAN AUTHORS",171
"Hey Brother","AVICII",154
"Shake","HEAD AND THE HEAR...",153
"Pretty Green","WHITE DENIM",135
"Lola Montez","VOLBEAT",133
