"Title","Artist","Spins"
"Renegades","X AMBASSADORS",2965
"Tear In My Heart","TWENTY ONE PILOTS",2545
"Dead Inside","MUSE",2030
"Crystals","OF MONSTERS AND MEN",1973
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1704
"Believe","MUMFORD & SONS",1653
"The Wolf","MUMFORD & SONS",1608
"Mess Is Mine","VANCE JOY",1536
"Dreams","BECK",1494
"My Type","SAINT MOTEL",1401
"Ex's and Oh's","ELLE KING",1381
"Hold Back The River","JAMES BAY",1329
"Shut Up And Dance","WALK THE MOON",1315
"Moaning Lisa Smile","WOLF ALICE",1275
"First","COLD WAR KIDS",1064
"Sorry","MEG MYERS",932
"Hallelujah","PANIC! AT THE DISCO",857
"Don't Wanna Fight","ALABAMA SHAKES",847
"Shots","IMAGINE DRAGONS",813
"Little Monster","ROYAL BLOOD",790
"Peaches","IN THE VALLEY BELOW",744
"Could Have Been Me","THE STRUTS",652
"Ship To Wreck","FLORENCE + THE MACHINE",649
"Electric Love","BORNS",644
"Wherever You Go","SUBLIME WITH ROME",607
"Uma Thurman","FALL OUT BOY",499
"The Ground Walks, With Time...","MODEST MOUSE",484
"West End Kids","NEW POLITICS",476
"Contagious","NIGHT RIOTS",466
"Congregation","FOO FIGHTERS",449
"Black Mambo","GLASS ANIMALS",446
"Different Colors","WALK THE MOON",420
"Sedona","HOUNDMOUTH",419
"Greek Tragedy","WOMBATS",408
"Cocoon","CATFISH AND THE BOTTLEMEN",403
"2 Heads","COLEMAN HELL",392
"Failure","BREAKING BENJAMIN",380
"Painted","MS MR",348
"I'm In Love With My Life","PHASES",337
"Coming For You","OFFSPRING",332
"I Am","AWOLNATION",292
"Now","JOYWAVE",279
"Hunger Of The Pine","ALT-J",264
"Holy Dove","CIVIL TWILIGHT",253
"Like A River Runs","BLEACHERS",239
"The Shade (I Want It All)","METRIC",227
"American You","YELAWOLF",213
"Can You Blame Me","MATT AND KIM",193
"The Prophet","SLIGHTLY STOOPID",190
"Don't Wait Up","ROBERT DELONG",175
