"Title","Artist","Spins"
"Tongue Tied","GROUPLOVE",1736
"Gold On The Ceiling","BLACK KEYS",1720
"Burn It Down","LINKIN PARK",1634
"Little Talks","OF MONSTERS AND MEN",1599
"It's Time","IMAGINE DRAGONS",1532
"Some Nights","FUN.",1293
"Days Go By","OFFSPRING",1245
"Somebody That I Used...","GOTYE",1233
"Bloody Mary (Nerve E...","SILVERSUN PICKUPS",1209
"Midnight City","M83",1166
"Anna Sun","WALK THE MOON",1125
"Too Close","ALEX CLARE",960
"Spread Too Thin","DIRTY HEADS",866
"Youth Without Youth","METRIC",779
"Sixteen Saltines","JACK WHITE",748
"Ho Hey","LUMINEERS",672
"Hold On","ALABAMA SHAKES",638
"Afterlife","SWITCHFOOT",630
"Hats Off To The Bull","CHEVELLE",618
"No Light, No Light","FLORENCE + THE MACHI...",544
"45","GASLIGHT ANTHEM",531
"Kill Your Heroes","AWOLNATION",491
"Eyes Wide Open","GOTYE",478
"Take A Walk","PASSION PIT",453
"Unity","SHINEDOWN",421
"Jump Into The Fog","WOMBATS",419
"Look Around","RED HOT CHILI PEPPER...",403
"Bridge Burning","FOO FIGHTERS",370
"Headlights","MORNING PARADE",337
"Strange Attractor","ANIMAL KINGDOM",313
"Live To Rise","SOUNDGARDEN",305
"Trojans","ATLAS GENIUS",293
"Wait For Me","RISE AGAINST",287
"Victoria","EVE 6",248
"Houdini","FOSTER THE PEOPLE",246
"This Head I Hold","ELECTRIC GUEST",231
"Weatherman","DEAD SARA",217
"Blood For Poppies","GARBAGE",206
"Gimme Twice","THE ROYAL CONCEPT",198
"Reunion","M83",191
"Dedication","ROME",189
"Little Black Submari...","BLACK KEYS",181
"Lost In Forever","P.O.D.",180
"King And All Of His ...","WOLF GANG",168
"Away Frm U","OBERHOFER",138
"Go Right Ahead","HIVES",117
"Figure It Out","SERJ TANKIAN",117
"Survival","MUSE",114
"How It Starts","FEATURES",114
"The Celestials","SMASHING PUMPKINS",113
