"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Walk",1815,"-31",-71,"-28",10.915,"+0.099",129,"294",1,2051,354,10.915
2,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1750,"-25",-105,"-35",8.474,"-0.017",81,"88",1,2071,1306,9.352
4,"-1","BLINK 182 Up All Night",1561,"+4",31,"-5",6.825,"+0.029",82,"--",3,1607,918,6.825
3,"+1","BUSH The Sound Of Winter",1561,"+29",120,"+13",7.802,"+0.289",73,"--",3,1561,344,7.802
5,"=","FOSTER THE PEOPLE Pumped Up Kicks",1431,"-12",-38,"+10",8.645,"-0.096",147,"4",1,1855,265,9.607
6,"=","AWOLNATION Sail",1161,"+3",29,"+4",5.418,"+0.111",147,"55",5,1325,156,5.774
7,"=","RISE AGAINST Make It Stop (September's.....",1130,"-5",33,"+0",5.466,"-0.091",129,"983",6,1150,153,5.557
8,"=","YOUNG THE GIANT Cough Syrup",1051,"+27",112,"+18",4.317,"+0.112",93,"386",8,1051,152,4.317
9,"=","MUMFORD & SONS Roll Away Your Stone",958,"-11",35,"-17",3.393,"-0.004",136,"542",9,969,197,3.674
10,"=","JOY FORMIDABLE Whirring",947,"-3",-95,"+2",2.734,"-0.040",147,"996",7,1096,163,3.705
11,"=","FOSTER THE PEOPLE Helena Beat",928,"+16",140,"+10",3.73,"+0.050",95,"158",11,928,149,3.73
12,"=","JANE'S ADDICTION Irresistible Force",846,"+7",-14,"+13",2.406,"+0.013",62,"--",10,866,436,2.59
13,"=","COLDPLAY Paradise",813,"+28",169,"+15",4.126,"+0.209",21,"61",13,813,369,4.126
14,"+1","SWITCHFOOT Dark Horses",701,"+12",72,"+10",2.579,"-0.100",68,"--",14,701,106,2.679
15,"-1","INCUBUS Promises, Promises",695,"+1",19,"+4",3.106,"+0.040",83,"--",14,698,103,3.182
16,"=","AIRBORNE TOXIC EVENT Changing",662,"-5",-35,"-1",2.614,"-0.063",147,"--",4,1304,191,5.776
17,"=","GROUPLOVE Colours",575,"+6",80,"-9",1.818,"+0.009",65,"968",17,575,106,1.818
18,"+2","SEETHER Tonight",533,"+17",60,"+17",1.903,"-0.018",65,"309",18,533,86,1.977
19,"-1","STAIND Not Again",528,"-8",-17,"-14",2.07,"+0.025",80,"--",17,545,209,2.07
20,"-1","EVANESCENCE What You Want",526,"+1",56,"-3",1.805,"-0.017",54,"490",19,526,238,1.961
21,"+1","CAGE THE ELEPHANT Aberdeen",450,"-4",51,"-21",1.247,"+0.009",31,"--",21,454,105,1.247
22,"-1","311 Sunset In July",432,"-30",-209,"-4",1.748,"-0.112",121,"--",7,1029,323,4.133
23,"=","KOOKS Junk Of The Heart",420,"+5",42,"+6",0.955,"+0.003",75,"--",23,420,81,1.023
24,"+1","SLEEPER AGENT Get It Daddy",408,"+6",17,"-5",0.828,"+0.023",77,"--",24,408,60,0.828
25,"-1","MIDDLE CLASS RUT Busy Bein' Born",398,"-8",15,"-19",1.324,"-0.029",143,"--",24,406,46,1.353
26,"+1","NAKED AND FAMOUS Punching In A Dream",373,"+14",93,"+3",0.982,"+0.061",49,"997",26,373,93,0.982
27,"-1","SUBLIME WITH ROME Take It Or Leave It",373,"-3",43,"-18",2.283,"+0.029",38,"--",26,376,78,2.283
28,"=","BLUE OCTOBER The Chills",350,"+0",-1,"-1",1.152,"+0.009",69,"--",27,358,67,1.498
