"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2474
"Do I Wanna Know?","ARCTIC MONKEYS",2225
"Pompeii","BASTILLE",2210
"Team","LORDE",1969
"Demons","IMAGINE DRAGONS",1478
"Sirens","PEARL JAM",1420
"Afraid","NEIGHBOURHOOD",1392
"It's About Time","YOUNG THE GIANT",1268
"Unbelievers","VAMPIRE WEEKEND",1227
"Out Of My League","FITZ & THE TANTRU...",1144
"House Of Gold","TWENTY ONE PILOTS",1049
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",1024
"The Mother We Sha...","CHVRCHES",974
"A Light That Neve...","LINKIN PARK X STE...",938
"Heavy Bells","J. RODDY WALSTON/...",869
"Who We Are","SWITCHFOOT",817
"I Sat By The Ocea...","QUEENS OF THE STO...",750
"Wake Me Up","AVICII",710
"Holding On For Li...","BROKEN BELLS",654
"Temple","KINGS OF LEON",617
"Thiskidsnotalrigh...","AWOLNATION",581
"Hell And Back","AIRBORNE TOXIC EV...",525
"Tessellate","ALT-J",520
"On Top Of The Wor...","IMAGINE DRAGONS",518
"Bleed Out","BLUE OCTOBER",498
"Tonight You're Pe...","NEW POLITICS",465
"Walker","FITZ & THE TANTRU...",443
"City Of Angels","THIRTY SECONDS TO...",425
"Fall In Love","PHANTOGRAM",395
"Modern Jesus","PORTUGAL. THE MAN",391
"Afterlife","ARCADE FIRE",380
"Everything Is Deb...","HELLOGOODBYE",355
"Dirty Paws","OF MONSTERS AND M...",354
"Shot At The Night","KILLERS",327
"Best Day Of My Li...","AMERICAN AUTHORS",241
"The Epilogue","CROSSES",229
"Right Back At It ...","A DAY TO REMEMBER",225
"Head On","MAN MAN",224
"What Doesn't Kill...","JAKE BUGG",217
"S.O.S. In Bel Air","PHOENIX",192
"Shepherd Of Fire","AVENGED SEVENFOLD",191
"Pumpin Blood","NONONO",179
"Skinny Love","BIRDY",176
"Hey Brother","AVICII",175
"By And Down","A PERFECT CIRCLE",169
"Giants","BEAR HANDS",168
"I Believe","BASIC VACATION",160
"Wait For Me","KINGS OF LEON",146
"Shake","HEAD AND THE HEAR...",135
"Lola Montez","VOLBEAT",128
