"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",2154,"+26",62,"+19",10.93,"+0.228",84,"--",1,2154,963,10.93
2,"=","FOO FIGHTERS These Days",1640,"+18",82,"+12",8.584,"+0.033",122,"662",2,1640,204,8.603
3,"=","YOUNG THE GIANT Cough Syrup",1505,"+2",-16,"+8",6.5,"-0.019",198,"242",2,1548,155,7.059
4,"=","COLDPLAY Paradise",1363,"-28",-162,"-29",7.153,"-0.144",126,"28",1,1757,369,8.687
5,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1307,"+14",66,"+7",5.361,"-0.038",94,"--",5,1307,191,5.466
6,"+1","BUSH The Sound Of Winter",1145,"+11",-61,"+28",7.07,"+0.130",178,"537",1,1806,344,9.58
7,"-1","CAGE THE ELEPHANT Aberdeen",1133,"-17",-15,"-34",4.132,"-0.050",136,"--",6,1164,191,4.19
8,"=","SWITCHFOOT Dark Horses",1074,"+3",-76,"+13",3.648,"-0.016",173,"--",5,1247,121,4.784
9,"=","BLINK 182 After Midnight",1060,"+4",33,"+2",4.4,"+0.066",108,"939",9,1064,147,4.66
10,"=","CHEVELLE Face To The Floor",1037,"+11",44,"+10",4.865,"+0.156",110,"--",9,1037,275,4.865
11,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",981,"+14",54,"+1",3.981,"+0.129",82,"117",11,981,213,3.981
12,"-1","AWOLNATION Not Your Fault",977,"+8",102,"-10",3.248,"+0.009",112,"297",11,977,122,3.248
13,"=","FLORENCE + THE MACHINE Shake It Out",898,"+1",38,"-4",4.679,"+0.009",106,"--",13,898,148,4.701
14,"+2","GOTYE Somebody That I Used To Know",895,"+40",247,"+14",5.246,"+0.343",45,"--",14,895,247,5.246
15,"-1","RISE AGAINST Satellite",890,"+13",9,"+1",3.925,"-0.045",75,"--",14,890,189,3.97
16,"-1","SEETHER Tonight",855,"-13",-119,"-10",4.109,"-0.081",170,"289",9,1015,146,4.703
17,"=","FUN We Are Young",648,"+6",47,"-7",2.751,"+0.008",59,"64",17,648,124,2.817
18,"=","GROUPLOVE Tongue Tied",628,"+22",133,"+19",2.931,"+0.109",39,"186",18,628,194,2.931
19,"=","NAKED AND FAMOUS Punching In A Dream",583,"-13",-16,"-20",1.897,"-0.075",154,"438",17,660,105,2.181
20,"=","SHINEDOWN Bully",528,"+11",144,"-13",1.911,"+0.041",13,"518",20,528,360,1.911
21,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",459,"+4",-16,"+8",1.874,"+0.088",92,"--",20,479,106,1.888
22,"+1","M83 Midnight City",419,"+14",112,"-2",2.827,"+0.126",50,"138",22,419,116,2.827
23,"-1","CAKE Mustache Man (Wasted)",412,"+6",3,"-1",0.851,"+0.015",78,"--",22,439,87,1.076
24,"=","NEON TREES Everybody Talks",406,"+9",74,"+1",1.296,"+0.026",38,"--",24,406,183,1.296
25,"=","AIRBORNE TOXIC EVENT All I Ever Wanted",360,"+0",-54,"+4",1.076,"-0.006",146,"--",19,542,108,1.714
26,"=","JANE'S ADDICTION Underground",339,"+2",4,"+4",0.506,"+0.016",63,"--",25,367,106,0.678
27,"=","OF MONSTERS AND MEN Little Talks",318,"+2",80,"-20",1.228,"+0.000",44,"--",27,318,114,1.228
28,"+1","SHINS Simple Song",302,"+1",231,"-43",1.168,"-0.033",7,"309",28,302,282,1.232
29,"-1","JOY FORMIDABLE Heavy Abacus",302,"-1",8,"+0",0.688,"-0.004",61,"--",27,324,78,0.908
30,"=","EVERLAST I Get By",274,"-15",-105,"-9",0.567,"-0.031",147,"--",22,445,53,1.508
31,"=","AVENGED SEVENFOLD Buried Alive",236,"-4",-10,"-6",0.644,"-0.006",110,"666",30,273,46,0.78
32,"=","ADELE Set Fire To The Rain",228,"+1",-18,"+4",0.592,"+0.010",53,"1",30,257,84,0.666
33,"+1","BAND OF SKULLS Sweet Sour",196,"+13",57,"+14",0.551,"+0.020",29,"--",33,196,61,0.551
34,"-1","SILVERSUN PICKUPS Broken Bottles",182,"-2",-5,"-4",0.407,"-0.034",37,"--",33,194,73,0.822
35,"=","VOLBEAT A Warrior's Call",174,"+5",20,"+5",0.392,"-0.004",30,"358",35,174,46,0.519
36,"=","A DAY TO REMEMBER It's Complicated",153,"+0",10,"+1",0.406,"+0.001",54,"--",36,164,34,0.44
37,"+2","FIVE FINGER DEATH PUNCH Remember Everyth...",150,"+3",14,"+0",0.379,"-0.003",43,"403",37,150,51,0.382
38,"-1","311 Count Me In",145,"-6",-43,"-5",0.605,"-0.017",95,"--",29,234,77,0.92
39,"-1","MASTODON Curl Of The Burl",140,"-9",-37,"-12",0.198,"-0.050",100,"--",34,190,49,0.591
40,"=","KASABIAN Days Are Forgotten",132,"+8",32,"+2",0.168,"+0.007",89,"--",40,159,41,0.272
41,"=","REDLIGHT KING Bullet In My Hand",112,"+1",13,"+1",0.429,"+0.006",107,"--",41,153,47,0.604
42,"=","KNUX Razorblade",108,"+3",23,"+2",0.075,"+0.003",52,"--",42,125,28,0.188
43,"+1","COLDPLAY Charlie Brown",107,"+6",45,"+6",0.159,"+0.004",3,"--",43,107,45,0.159
