"Title","Artist","Spins"
"I Will Wait","MUMFORD & SONS",1888
"Ho Hey","LUMINEERS",1826
"Madness","MUSE",1824
"Some Nights","FUN.",1486
"Little Black Submari...","BLACK KEYS",1478
"Too Close","ALEX CLARE",1442
"It's Time","IMAGINE DRAGONS",1410
"Kill Your Heroes","AWOLNATION",1207
"Runaways","KILLERS",1172
"Take A Walk","PASSION PIT",1153
"Oh Love","GREEN DAY",1063
"45","GASLIGHT ANTHEM",1018
"Itchin' On A Photogr...","GROUPLOVE",755
"We Come Running","YOUNGBLOOD HAWKE",743
"Wait For Me","RISE AGAINST",733
"Chalk Outline","THREE DAYS GRACE",698
"Jump Into The Fog","WOMBATS",687
"Headlights","MORNING PARADE",682
"Lost In The Echo","LINKIN PARK",660
"Trojans","ATLAS GENIUS",613
"Sleep Alone","TWO DOOR CINEMA CLUB",434
"Freedom At 21","JACK WHITE",408
"Reunion","M83",402
"Mountain Sound","OF MONSTERS AND MEN",304
"Here And Now","SEETHER",301
"Let Yourself Go","GREEN DAY",291
"Professional Griefer...","DEADMAU5 F/GERARD WA...",291
"Hurts Like Heaven","COLDPLAY",274
"Lost In Forever","P.O.D.",273
"The Pit","SILVERSUN PICKUPS",266
"Absolute Zero","STONE SOUR",256
"Radioactive","IMAGINE DRAGONS",253
"Top Of The World","SLIGHTLY STOOPID",250
"Breathing Underwater","METRIC",214
"What Makes A Good Ma...","HEAVY",213
"Still Swingin","PAPA ROACH",206
"Someone Anyone","ANBERLIN",201
"Change","CHURCHILL",198
"Dance All Night f/Ma...","DIRTY HEADS",196
"Lights","ELLIE GOULDING",189
"Original","SWITCHFOOT",185
"Lessons In Love (All...","NEON TREES",178
"Tightrope","WALK THE MOON",168
"Turning Into You","OFFSPRING",157
"Spectrum","FLORENCE + THE MACHI...",138
"Coming Down","FIVE FINGER DEATH PU...",122
"Chained","XX",120
"New Horizons","FLYLEAF",111
"Amen","PAPER TONGUES",107
"Let's Go","MATT AND KIM",107
