"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1703,"+71",-36,"+50",8.361,"+0.096",58,1,1739,265,8.866
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1506,"+34",-157,"+45",6.74,"+0.048",58,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1360,"+71",147,"+43",6.74,"+0.266",40,3,1360,354,6.74
4,"+1","COLDPLAY Every Teardrop Is A Waterfall",1295,"+62",-9,"+44",6.029,"-0.042",35,4,1308,829,6.882
5,"-1","INCUBUS Adolescents",1295,"+41",-95,"+52",7.46,"-0.004",58,3,1436,162,8.791
6,"=","SUBLIME WITH ROME Panic",1251,"+59",-66,"+57",5.198,"+0.147",58,4,1321,513,6.557
7,"=","AIRBORNE TOXIC EVENT Changing",1222,"+47",-34,"+50",5.081,"+0.055",58,4,1304,191,5.581
8,"=","AWOLNATION Sail",1147,"+30",21,"+23",4.437,"+0.082",58,8,1147,130,4.715
9,"+1","FOO FIGHTERS Rope",1105,"+84",-63,"+101",6.685,"+0.060",58,1,2006,128,12.051
10,"-1","NAKED AND FAMOUS Young Blood",1062,"+29",29,"+22",3.879,"+0.122",58,9,1062,135,4.105
11,"+1","MUMFORD & SONS The Cave",1062,"+60",28,"+72",4.907,"+0.093",58,3,1450,89,7.488
12,"-1","BLACK KEYS Howlin' For You",1028,"+21",-22,"+26",6.061,"-0.027",58,2,1525,146,6.937
13,"+1","311 Sunset In July",900,"+41",17,"+20",3.664,"+0.080",32,13,900,323,3.923
14,"-1","RISE AGAINST Help Is On The Way",884,"+10",-148,"+20",4.202,"-0.111",58,2,1492,103,7.451
15,"=","CAGE THE ELEPHANT Shake Me Down",874,"+78",33,"+86",6.295,"+0.135",58,9,1181,47,7.17
16,"=","SEETHER Country Song",777,"+4",-39,"+17",3.887,"-0.036",58,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",723,"+5",19,"+0",2.301,"+0.015",58,17,728,123,2.487
18,"=","JOY FORMIDABLE Whirring",685,"+41",34,"+40",2.05,"+0.076",58,18,685,121,2.061
19,"=","RISE AGAINST Make It Stop (September's.....",643,"+16",45,"-9",2.927,"+0.050",40,19,643,153,3.097
20,"=","SICK PUPPIES Riptide",559,"+1",-106,"+25",2.18,"-0.076",58,16,772,77,2.991
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",539,"+0",-52,"+7",1.799,"-0.069",58,19,598,99,2.155
22,"+1","LINKIN PARK Iridescent",526,"+33",2,"+27",1.759,"+0.046",58,19,526,114,2.386
23,"-1","AVENGED SEVENFOLD So Far Away",502,"-2",-17,"+8",1.978,"+0.011",58,22,529,115,2.16
24,"=","REDLIGHT KING Old Man",491,"+6",-42,"+6",1.762,"-0.016",58,17,592,82,2.689
25,"+2","ADELE Rolling In The Deep",466,"+57",41,"+64",1.587,"+0.101",58,17,522,41,3.181
26,"-1","TWO DOOR CINEMA CLUB What You Know",460,"+10",-8,"+4",1.396,"-0.091",58,25,468,81,1.701
27,"-1","MUMFORD & SONS Roll Away Your Stone",402,"-7",44,"-10",1.511,"-0.023",47,26,409,89,1.534
28,"=","CAKE Long Time",397,"+2",17,"-12",1.66,"-0.001",58,27,397,63,1.661
29,"=","THREE DAYS GRACE Lost In You",394,"+17",14,"+21",2.514,"+0.129",58,18,449,56,2.514
30,"=","PARAMORE Monster",343,"+16",30,"+12",1.172,"+0.001",30,30,343,188,1.495
31,"=","A DAY TO REMEMBER All Signs Point To Lau...",275,"-4",-2,"-13",1.243,"+0.016",37,31,281,79,1.298
32,"=","KORN Get Up f/Skrillex",265,"+4",2,"+1",1.18,"+0.028",58,32,266,46,1.18
33,"=","TV ON THE RADIO Will Do",248,"+2",-6,"-4",0.677,"+0.012",58,32,259,58,0.699
34,"=","MIDDLE CLASS RUT Busy Bein' Born",235,"+6",16,"+7",0.734,"+0.028",54,34,235,46,0.734
35,"+3","STROKES Taken For A Fool",232,"+11",-4,"+10",0.813,"+0.047",44,35,238,68,1.148
36,"=","PAPA ROACH Burn",228,"+1",7,"+8",1.898,"+0.066",58,25,405,41,2.4
37,"-2","10 YEARS Fix Me",226,"-3",1,"-2",1.494,"-0.079",44,34,251,63,2.087
38,"-1","FLORENCE + THE MACHINE You've Got The Lo...",225,"+3",-4,"-2",0.539,"-0.011",19,35,233,93,0.755
39,"=","MY CHEMICAL ROMANCE Bulletproof Heart",217,"+9",-32,"+21",0.476,"+0.005",58,19,494,67,1.412
40,"=","SIXX A.M. Lies Of The Beautiful People",201,"+1",-14,"+4",0.612,"-0.021",58,37,219,37,0.776
