"Title","Artist","Spins"
"Believe","MUMFORD & SONS",2638
"Hollow Moon (Bad Wolf)","AWOLNATION",2349
"Lampshades On Fire","MODEST MOUSE",2145
"Black Sun","DEATH CAB FOR CUTIE",2081
"Shut Up And Dance","WALK THE MOON",2057
"Long Way Down","ROBERT DELONG",2043
"Congregation","FOO FIGHTERS",1886
"Dead Inside","MUSE",1782
"What Kind Of Man","FLORENCE + THE MACHINE",1738
"Stolen Dance","MILKY CHANCE",1607
"Mess Is Mine","VANCE JOY",1427
"Somebody New","JOYWAVE",1324
"Crystals","OF MONSTERS AND MEN",1271
"Weight Of Love","BLACK KEYS",1215
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1150
"Coming For You","OFFSPRING",1108
"My Type","SAINT MOTEL",1057
"Shots","IMAGINE DRAGONS",828
"Don't Wanna Fight","ALABAMA SHAKES",778
"Absolution Calling","INCUBUS",767
"Peaches","IN THE VALLEY BELOW",649
"Lifted Up (1985)","PASSION PIT",609
"Sorry","MEG MYERS",603
"Nothing Without Love","NATE RUESS",603
"Get It","MATT AND KIM",569
"Sound Of Change","DIRTY HEADS",515
"Flashed Junk Mind","MILKY CHANCE",496
"Contagious","NIGHT RIOTS",432
"Every Other Freckle","ALT-J",427
"Hold Back The River","JAMES BAY",402
"Little Monster","ROYAL BLOOD",388
"Uma Thurman","FALL OUT BOY",368
"Business Of Emotion f/WhiteSea","BIG DATA",342
"If You Wanna Stay","GRISWOLDS",340
"Everything Is Wrong","INTERPOL",322
"Failure","BREAKING BENJAMIN",316
"Gold","CHET FAKER",293
"First","COLD WAR KIDS",279
"Geronimo","SHEPPARD",271
"Moaning Lisa Smile","WOLF ALICE",268
"Till It's Gone","YELAWOLF",253
"Get Closer","LIFE IN FILM",243
"Can't Deny My Love","BRANDON FLOWERS",234
"I'm Good","THE MOWGLI'S",186
"I Feel Everything","WATERS",177
"Electric Love","BORNS",177
"Heavy Is The Head f/C. Cornell","ZAC BROWN BAND",169
"Psycho","MUSE",147
"Red Eyes","WAR ON DRUGS",145
"Hero","FAMILY OF THE YEAR",144
