"Title","Artist","Spins"
"Too Close","ALEX CLARE",1928
"Some Nights","FUN.",1739
"Oh Love","GREEN DAY",1663
"It's Time","IMAGINE DRAGONS",1538
"Ho Hey","LUMINEERS",1461
"Little Talks","OF MONSTERS AND MEN",1432
"Burn It Down","LINKIN PARK",1430
"Runaways","KILLERS",1331
"I Will Wait","MUMFORD & SONS",1198
"Tongue Tied","GROUPLOVE",1165
"Gold On The Ceiling","BLACK KEYS",1126
"Kill Your Heroes","AWOLNATION",969
"45","GASLIGHT ANTHEM",939
"Little Black Submari...","BLACK KEYS",790
"Days Go By","OFFSPRING",788
"Take A Walk","PASSION PIT",782
"Bloody Mary (Nerve E...","SILVERSUN PICKUPS",670
"Hold On","ALABAMA SHAKES",574
"Settle Down","NO DOUBT",528
"Jump Into The Fog","WOMBATS",489
"Unity","SHINEDOWN",487
"Wait For Me","RISE AGAINST",483
"Trojans","ATLAS GENIUS",470
"Headlights","MORNING PARADE",466
"Youth Without Youth","METRIC",358
"Sleep Alone","TWO DOOR CINEMA CLUB",327
"Spread Too Thin","DIRTY HEADS",304
"Top Of The World","SLIGHTLY STOOPID",303
"Itchin' On A Photogr...","GROUPLOVE",291
"Here And Now","SEETHER",284
"Lost In Forever","P.O.D.",281
"We Come Running","YOUNGBLOOD HAWKE",280
"Lights","ELLIE GOULDING",277
"Chalk Outline","THREE DAYS GRACE",267
"Reunion","M83",267
"The Celestials","SMASHING PUMPKINS",233
"Eyes Wide Open","GOTYE",218
"The Afterlife","BUSH",215
"Gimme Twice","THE ROYAL CONCEPT",193
"Still Swingin","PAPA ROACH",182
"Houdini","FOSTER THE PEOPLE",181
"Strange Attractor","ANIMAL KINGDOM",176
"Live To Rise","SOUNDGARDEN",174
"Hurts Like Heaven","COLDPLAY",170
"Freedom At 21","JACK WHITE",163
"Dedication","ROME",159
"Coming Down","FIVE FINGER DEATH PU...",148
"Lost In The Echo","LINKIN PARK",146
"Dance All Night f/Ma...","DIRTY HEADS",145
"Promises","NERO",136
