"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1686,"-51",-10,"-58",8.491,"-0.317",53,1,1739,265,8.866
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1568,"-64",-106,"-89",7.203,"-0.363",53,2,1688,226,7.892
3,"=","INCUBUS Adolescents",1323,"-42",-103,"-32",8.054,"-0.195",53,3,1436,162,8.791
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1279,"-29",43,"-56",6.421,"-0.323",30,4,1308,829,6.882
5,"=","SUBLIME WITH ROME Panic",1263,"-31",-25,"-32",5.604,"-0.293",53,4,1321,513,6.557
6,"+1","FOO FIGHTERS Walk",1235,"+12",174,"-28",6.423,"-0.100",35,6,1235,354,6.523
7,"-1","AIRBORNE TOXIC EVENT Changing",1215,"-32",-57,"-13",5.092,"-0.157",53,4,1304,191,5.581
8,"+1","AWOLNATION Sail",1121,"-20",23,"-29",4.342,"+0.013",53,8,1141,130,4.715
9,"-1","FOO FIGHTERS Rope",1109,"-44",-153,"-20",7.25,"-0.438",53,1,2006,128,12.051
10,"=","BLACK KEYS Howlin' For You",1041,"-9",12,"-8",5.819,"+0.090",53,2,1525,146,6.937
11,"+1","MUMFORD & SONS The Cave",1033,"-3",-34,"+10",4.838,"-0.002",53,3,1450,89,7.488
12,"-1","NAKED AND FAMOUS Young Blood",1029,"-20",19,"-22",3.753,"-0.157",53,11,1049,135,4.105
13,"=","RISE AGAINST Help Is On The Way",966,"-49",-99,"-57",4.962,"-0.251",53,2,1492,103,7.451
14,"=","311 Sunset In July",886,"-5",110,"-32",3.667,"-0.164",27,14,891,323,3.923
15,"=","CAGE THE ELEPHANT Shake Me Down",813,"-18",-80,"-10",6.184,"-0.084",53,9,1181,47,7.17
16,"=","SEETHER Country Song",784,"-17",-103,"-4",4.201,"-0.165",53,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",719,"+5",74,"-9",2.463,"+0.014",53,17,719,123,2.487
18,"=","JOY FORMIDABLE Whirring",650,"-1",58,"-23",1.924,"-0.092",53,18,651,121,2.061
19,"=","SICK PUPPIES Riptide",623,"-20",-96,"-6",2.554,"-0.078",53,16,772,77,2.991
20,"=","RISE AGAINST Make It Stop (September's.....",592,"-15",51,"-38",2.907,"-0.107",35,20,607,153,3.097
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",573,"-13",-18,"-10",2.037,"-0.059",53,19,598,99,2.155
23,"+1","AVENGED SEVENFOLD So Far Away",510,"-6",-10,"-9",2.003,"-0.005",53,23,529,115,2.16
22,"+1","LINKIN PARK Iridescent",510,"-15",-6,"-7",1.82,"-0.035",53,19,525,114,2.386
24,"-2","REDLIGHT KING Old Man",505,"-22",-63,"-22",2.007,"-0.117",53,17,592,82,2.689
25,"=","TWO DOOR CINEMA CLUB What You Know",461,"-2",9,"+8",1.594,"-0.027",53,25,468,81,1.701
26,"=","ADELE Rolling In The Deep",414,"-8",-44,"-9",1.541,"+0.008",53,17,522,38,3.181
27,"=","CAKE Long Time",385,"+0",41,"-4",1.592,"-0.039",53,27,385,63,1.631
28,"+1","MUMFORD & SONS Roll Away Your Stone",379,"+11",41,"+9",1.433,"-0.024",42,28,379,89,1.457
29,"-1","THREE DAYS GRACE Lost In You",376,"-4",-30,"+6",2.103,"-0.041",53,18,449,56,2.248
30,"=","PARAMORE Monster",318,"-5",24,"-8",1.202,"-0.129",25,30,323,188,1.495
