"Title","Artist","Spins"
"Demons","IMAGINE DRAGONS",2055
"Royals","LORDE",1967
"Safe And Sound","CAPITAL CITIES",1967
"Sweater Weather","NEIGHBOURHOOD",1965
"Harlem","NEW POLITICS",1700
"Out Of My League","FITZ & THE TANTRU...",1573
"Ways To Go","GROUPLOVE",1502
"Radioactive","IMAGINE DRAGONS",1471
"If So","ATLAS GENIUS",1413
"Came Back Haunted","NINE INCH NAILS",1314
"Get Lucky","DAFT PUNK",1296
"Pompeii","BASTILLE",1180
"Mind Your Manners","PEARL JAM",1159
"Supersoaker","KINGS OF LEON",1026
"Elephant","TAME IMPALA",997
"Trying To Be Cool","PHOENIX",986
"King And Lionhear...","OF MONSTERS AND M...",830
"Babel","MUMFORD & SONS",697
"Purple Yellow Red...","PORTUGAL. THE MAN",688
"Up In The Air","THIRTY SECONDS TO...",615
"Diane Young","VAMPIRE WEEKEND",609
"Hurricane","MS MR",539
"FKARND","PEPPER",518
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",502
"There's No Going ...","SICK PUPPIES",452
"Dreaming","SMALLPOOLS",449
"Right Action","FRANZ FERDINAND",417
"My Number","FOALS",415
"Cabin By The Sea","DIRTY HEADS",404
"Dots And Dashes (...","SILVERSUN PICKUPS",393
"Hail To The King","AVENGED SEVENFOLD",374
"Follow Me","MUSE",349
"Chocolate","THE 1975",336
"Same Love f/Mary ...","MACKLEMORE & RYAN...",281
"This Disorder","FEATURES",279
"Out Of Time","STONE TEMPLE PILO...",255
"City Of Angels","THIRTY SECONDS TO...",241
"I Love You","SAID THE WHALE",233
"Hearts Like Ours","NAKED AND FAMOUS",226
"The Phoenix","FALL OUT BOY",205
"Submarines","LUMINEERS",200
"Way We Move","LANGHORNE SLIM",198
"St. Croix","FAMILY OF THE YEA...",187
"Bleed Out","BLUE OCTOBER",172
"Follow My Feet","UNLIKELY CANDIDAT...",162
"Hey Girl","IAMDYNAMITE",147
"Wild","ROYAL TEETH",141
"Lightning Bolt","JAKE BUGG",136
"Pumpin Blood","NONONO",134
"Believer","AMERICAN AUTHORS",134
