"Title","Artist","Spins"
"Cigarette Daydreams","CAGE THE ELEPHANT",2543
"Shut Up And Dance","WALK THE MOON",2536
"I Bet My Life","IMAGINE DRAGONS",2281
"R U Mine?","ARCTIC MONKEYS",2086
"Rollercoaster","BLEACHERS",1885
"Lampshades On Fire","MODEST MOUSE",1876
"Stolen Dance","MILKY CHANCE",1667
"Figure It Out","ROYAL BLOOD",1607
"Take Me To Church","HOZIER",1548
"Long Way Down","ROBERT DELONG",1520
"Something From Nothing","FOO FIGHTERS",1501
"Beggin For Thread","BANKS",1347
"Budapest","GEORGE EZRA",1285
"Hollow Moon (Bad Wolf)","AWOLNATION",1248
"Black Sun","DEATH CAB FOR CUTIE",1244
"Kathleen","CATFISH AND THE BOTTLEMEN",1069
"Mess Is Mine","VANCE JOY",1019
"Weight Of Love","BLACK KEYS",938
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",925
"Every Other Freckle","ALT-J",880
"Gooey","GLASS ANIMALS",822
"Somebody New","JOYWAVE",773
"Till It's Gone","YELAWOLF",710
"Bad Habit","KOOKS",668
"Tragedy + Time","RISE AGAINST",663
"Flashed Junk Mind","MILKY CHANCE",580
"Sound Of Change","DIRTY HEADS",554
"Coming For You","OFFSPRING",456
"My Type","SAINT MOTEL",442
"Absolution Calling","INCUBUS",429
"Get It","MATT AND KIM",420
"Karaoke","SMALLPOOLS",362
"Every Breaking Wave","U2",331
"Congregation","FOO FIGHTERS",296
"Gold","CHET FAKER",293
"I Want To Know","KONGOS",284
"Same Damn Life","SEETHER",278
"Happy Idiot","TV ON THE RADIO",266
"Yellow Flicker Beat","LORDE",257
"Uma Thurman","FALL OUT BOY",238
"Reflections","MISTERWIVES",223
"Everything Is Wrong","INTERPOL",201
"Contagious","NIGHT RIOTS",188
"From Eden","HOZIER",186
"Geronimo","SHEPPARD",179
"I'm Good","THE MOWGLI'S",178
"If You Wanna Stay","GRISWOLDS",178
"Peaches","IN THE VALLEY BELOW",175
"I Am Machine","THREE DAYS GRACE",161
"Da Vinci","WEEZER",156
