"Title","Artist","Spins"
"Adventure Of A Lifetime","COLDPLAY",2910
"Mess Around","CAGE THE ELEPHANT",2887
"Stressed Out","TWENTY ONE PILOTS",2467
"Mountain At My Gates","FOALS",2252
"Trip Switch","NOTHING BUT THIEVES",2244
"Fire And The Flood","VANCE JOY",2123
"First","COLD WAR KIDS",2004
"Unsteady","X AMBASSADORS",1899
"Roots","IMAGINE DRAGONS",1565
"Thank God For Girls","WEEZER",1481
"Saint Cecilia","FOO FIGHTERS",1387
"Magnets f/Lorde","DISCLOSURE",1300
"Spirits","THE STRUMBELLAS",1262
"Ditmas","MUMFORD & SONS",1236
"Ride","TWENTY ONE PILOTS",1183
"Victorious","PANIC! AT THE DISCO",1142
"Kiss This","THE STRUTS",989
"Gone","JR JR",970
"High Dive","ANDREW MCMAHON IN WILDERNESS",963
"Genghis Khan","MIIKE SNOW",937
"Under The Influence","ELLE KING",873
"Woman Woman","AWOLNATION",791
"Walking On A Dream","EMPIRE OF THE SUN",720
"Give Me A Try","WOMBATS",704
"10,000 Emerald Pools","BORNS",546
"State Of My Head","SHINEDOWN",436
"Ophelia","LUMINEERS",405
"Destruction","JOYWAVE",377
"Nearly Forgot My Broken Heart","CHRIS CORNELL",367
"Wolves Without Teeth","OF MONSTERS AND MEN",362
"Cold Cold Man","SAINT MOTEL",361
"Return To The Moon","EL VY",326
"7 Years","LUKAS GRAHAM",312
"Brazil","DECLAN MCKENNA",307
"Delilah","FLORENCE + THE MACHINE",291
"Dancing On Glass","ST. LUCIA",281
"Born Again Teen","LUCIUS",218
"Sikka Takin' The Hard Way","NEW BEAT FUND",209
"New Bohemia","TRANSVIOLET",200
"Love Me","THE 1975",190
"In Your Arms","CHEF'SPECIAL",183
"Cry Baby","NEIGHBOURHOOD",182
"The Less I Know The Better","TAME IMPALA",174
"Bloodfeather","HIGHLY SUSPECT",167
"Ways To Get High","POP EVIL",142
"Shine A Light","BANNERS",141
"Let It Go","JAMES BAY",129
"Last Thing On My Mind","JOY FORMIDABLE",128
"Outcast","MAINLAND",126
"Prayers/Triangles","DEFTONES",123
