"Title","Artist","Spins"
"Hollow Moon (Bad Wolf)","AWOLNATION",2623
"Believe","MUMFORD & SONS",2398
"Black Sun","DEATH CAB FOR CUTIE",2183
"Dead Inside","MUSE",2146
"Congregation","FOO FIGHTERS",2026
"Shut Up And Dance","WALK THE MOON",1990
"Long Way Down","ROBERT DELONG",1990
"What Kind Of Man","FLORENCE + THE MACHINE",1622
"Lampshades On Fire","MODEST MOUSE",1594
"Stolen Dance","MILKY CHANCE",1543
"Mess Is Mine","VANCE JOY",1477
"Crystals","OF MONSTERS AND MEN",1362
"My Type","SAINT MOTEL",1255
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1253
"Tear In My Heart","TWENTY ONE PILOTS",1134
"Coming For You","OFFSPRING",1127
"Shots","IMAGINE DRAGONS",1099
"Somebody New","JOYWAVE",991
"Don't Wanna Fight","ALABAMA SHAKES",985
"Sorry","MEG MYERS",748
"Peaches","IN THE VALLEY BELOW",695
"The Wolf","MUMFORD & SONS",682
"Weight Of Love","BLACK KEYS",640
"Moaning Lisa Smile","WOLF ALICE",599
"Absolution Calling","INCUBUS",532
"Hold Back The River","JAMES BAY",528
"Little Monster","ROYAL BLOOD",507
"Get It","MATT AND KIM",503
"Contagious","NIGHT RIOTS",486
"Uma Thurman","FALL OUT BOY",431
"Flashed Junk Mind","MILKY CHANCE",386
"Lifted Up (1985)","PASSION PIT",365
"Failure","BREAKING BENJAMIN",361
"Business Of Emotion f/WhiteSea","BIG DATA",353
"First","COLD WAR KIDS",343
"If You Wanna Stay","GRISWOLDS",338
"Everything Is Wrong","INTERPOL",318
"Nothing Without Love","NATE RUESS",315
"Electric Love","BORNS",296
"Geronimo","SHEPPARD",283
"Get Closer","LIFE IN FILM",258
"Can't Deny My Love","BRANDON FLOWERS",244
"Renegades","X AMBASSADORS",242
"Painted","MS MR",203
"I'm Good","THE MOWGLI'S",197
"Pedestrian At Best","COURTNEY BARNETT",190
"American You","YELAWOLF",159
"Work Song","HOZIER",157
"Heavy Is The Head f/C. Cornell","ZAC BROWN BAND",151
"Greek Tragedy","WOMBATS",150
