"Title","Artist","Spins"
"Out Of My League","FITZ & THE TANTRU...",2215
"Royals","LORDE",2025
"Pompeii","BASTILLE",1988
"Ways To Go","GROUPLOVE",1831
"Demons","IMAGINE DRAGONS",1820
"Come A Little Clo...","CAGE THE ELEPHANT",1622
"Safe And Sound","CAPITAL CITIES",1540
"Elephant","TAME IMPALA",1409
"Sweater Weather","NEIGHBOURHOOD",1361
"Supersoaker","KINGS OF LEON",1241
"Trying To Be Cool","PHOENIX",1160
"City Of Angels","THIRTY SECONDS TO...",1120
"Hurricane","MS MR",950
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",894
"Wake Me Up","AVICII",805
"A Light That Neve...","LINKIN PARK X STE...",712
"Atlas","COLDPLAY",712
"Sirens","PEARL JAM",594
"Reflektor","ARCADE FIRE",582
"Follow Me","MUSE",571
"Purple Yellow Red...","PORTUGAL. THE MAN",535
"Afraid","NEIGHBOURHOOD",533
"17 Crimes","AFI",529
"My Number","FOALS",521
"Hail To The King","AVENGED SEVENFOLD",502
"Pumpin Blood","NONONO",497
"Tessellate","ALT-J",485
"Do I Wanna Know?","ARCTIC MONKEYS",456
"Bleed Out","BLUE OCTOBER",434
"Chocolate","THE 1975",427
"Unbelievers","VAMPIRE WEEKEND",379
"Who We Are","SWITCHFOOT",340
"FKARND","PEPPER",333
"Shot At The Night","KILLERS",331
"The Phoenix","FALL OUT BOY",321
"I Sat By The Ocea...","QUEENS OF THE STO...",317
"Hearts Like Ours","NAKED AND FAMOUS",311
"Came Back Haunted","NINE INCH NAILS",294
"Dreaming","SMALLPOOLS",276
"Follow My Feet","UNLIKELY CANDIDAT...",275
"The Mother We Sha...","CHVRCHES",259
"House Of Gold","TWENTY ONE PILOTS",243
"Never Never","KORN",202
"Heavy Bells","J. RODDY WALSTON/...",200
"I Love You","SAID THE WHALE",187
"Head On","MAN MAN",185
"Misery Loves My C...","THREE DAYS GRACE",185
"Get Me Golden","TERRAPLANE SUN",174
"Team","LORDE",167
"Everything","NINE INCH NAILS",138
