"Title","Artist","Spins"
"I Will Wait","MUMFORD & SONS",1986
"Madness","MUSE",1946
"Ho Hey","LUMINEERS",1750
"Little Black Submari...","BLACK KEYS",1555
"Some Nights","FUN.",1482
"Too Close","ALEX CLARE",1466
"It's Time","IMAGINE DRAGONS",1393
"Kill Your Heroes","AWOLNATION",1283
"Take A Walk","PASSION PIT",1250
"Runaways","KILLERS",1016
"45","GASLIGHT ANTHEM",945
"We Come Running","YOUNGBLOOD HAWKE",815
"Itchin' On A Photogr...","GROUPLOVE",804
"Chalk Outline","THREE DAYS GRACE",777
"Headlights","MORNING PARADE",756
"Wait For Me","RISE AGAINST",750
"Lost In The Echo","LINKIN PARK",737
"Oh Love","GREEN DAY",659
"Jump Into The Fog","WOMBATS",652
"Trojans","ATLAS GENIUS",617
"Been Away Too Long","SOUNDGARDEN",598
"Sleep Alone","TWO DOOR CINEMA CLUB",455
"Mountain Sound","OF MONSTERS AND MEN",446
"Freedom At 21","JACK WHITE",439
"Reunion","M83",437
"Let Yourself Go","GREEN DAY",430
"Here And Now","SEETHER",354
"The Pit","SILVERSUN PICKUPS",352
"Radioactive","IMAGINE DRAGONS",325
"Absolute Zero","STONE SOUR",265
"Breathing Underwater","METRIC",255
"Professional Griefer...","DEADMAU5 F/GERARD WA...",247
"What Makes A Good Ma...","HEAVY",225
"Top Of The World","SLIGHTLY STOOPID",223
"Hurts Like Heaven","COLDPLAY",223
"Still Swingin","PAPA ROACH",220
"Lost In Forever","P.O.D.",216
"Dance All Night f/Ma...","DIRTY HEADS",209
"Someone Anyone","ANBERLIN",207
"Original","SWITCHFOOT",197
"Change","CHURCHILL",194
"Tightrope","WALK THE MOON",190
"Lessons In Love (All...","NEON TREES",183
"Lights","ELLIE GOULDING",178
"Turning Into You","OFFSPRING",160
"Where The Kids Are","BLONDFIRE",153
"Enemies","SHINEDOWN",123
"Chained","XX",123
"Fitzpleasure","ALT-J",117
"Coming Down","FIVE FINGER DEATH PU...",113
