"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1912,"-13",-82,"-23",11.595,"+0.092",12,1,2006,0,11.595
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1480,"+11",40,"+2",7.381,"+0.137",12,2,1480,40,7.381
3,"=","RISE AGAINST Help Is On The Way",1430,"-19",-42,"-36",7.08,"-0.056",12,2,1492,69,7.451
4,"=","BLACK KEYS Howlin' For You",1390,"-4",-88,"+9",6.196,"+0.007",12,2,1525,22,6.937
5,"=","DEATH CAB FOR CUTIE You Are A Tourist",1366,"+0",60,"+5",6.341,"-0.155",12,5,1366,101,6.53
6,"=","MUMFORD & SONS The Cave",1322,"-12",-118,"-5",7.248,"-0.037",12,3,1450,15,7.488
7,"=","INCUBUS Adolescents",1320,"-2",-4,"-8",6.673,"-0.082",12,6,1331,57,7.024
8,"=","AIRBORNE TOXIC EVENT Changing",1289,"-3",-3,"-4",5.41,"-0.074",12,8,1304,87,5.581
9,"+1","CAGE THE ELEPHANT Shake Me Down",1164,"+1",-12,"+2",7.055,"-0.025",12,9,1181,8,7.17
10,"-1","BEASTIE BOYS Make Some Noise",1154,"-20",-67,"-24",4.336,"-0.099",12,9,1232,29,4.945
11,"=","AWOLNATION Sail",1055,"+20",92,"+6",4.019,"-0.004",12,11,1055,97,4.054
12,"=","YOUNG THE GIANT My Body",979,"-19",-87,"-8",4.123,"-0.076",12,11,1149,0,4.668
13,"+2","SUBLIME WITH ROME Panic",917,"+45",337,"-24",4.308,"+0.280",12,13,917,513,4.308
14,"-1","SEETHER Country Song",896,"-2",-5,"-3",4.344,"-0.019",12,13,914,49,4.448
15,"-1","NAKED AND FAMOUS Young Blood",890,"-1",19,"-5",2.837,"-0.038",12,14,891,57,2.907
16,"+1","SICK PUPPIES Riptide",723,"+5",-5,"+4",2.749,"-0.029",12,16,736,41,2.82
17,"+1","ADELE Rolling In The Deep",522,"+5",26,"+4",3.032,"-0.003",12,17,522,26,3.035
18,"+1","REDLIGHT KING Old Man",511,"+8",69,"+4",2.512,"-0.034",12,18,511,74,2.546
19,"+1","MY CHEMICAL ROMANCE Bulletproof Heart",463,"-8",15,"-27",1.215,"-0.042",12,19,471,66,1.257
20,"+2","DANGER MOUSE & DANIELE LUPPI Two Against...",461,"+6",38,"+3",2.022,"+0.011",12,19,461,71,2.022
21,"=","LINKIN PARK Iridescent",458,"+0",24,"-9",2.039,"-0.006",12,21,458,114,2.152
22,"+1","THREE DAYS GRACE Lost In You",449,"+0",18,"+0",1.319,"-0.040",12,18,449,20,1.452
23,"+1","JOY FORMIDABLE Whirring",441,"+4",30,"-8",1.31,"+0.021",12,23,441,55,1.341
24,"+2","NEON TREES Your Surrender",379,"+6",28,"+10",1.171,"+0.089",12,24,379,49,1.328
25,"=","PAPA ROACH Burn",374,"+0",-25,"-5",1.942,"+0.025",12,25,405,41,2.055
26,"+1","PANIC AT THE DISCO The Ballad Of Mona Li...",336,"+8",12,"+13",1.633,"-0.014",12,26,338,12,1.683
27,"+1","TWO DOOR CINEMA CLUB What You Know",311,"+8",37,"+9",1.004,"+0.107",12,27,311,37,1.004
28,"+3","CAGE THE ELEPHANT Around My Head",304,"+11",97,"-6",1.069,"+0.006",12,28,304,103,1.069
29,"=","CAKE Long Time",291,"-6",-21,"-6",0.963,"-0.038",12,28,312,22,1.13
30,"=","STROKES Under Cover Of Darkness",281,"-15",-50,"+3",0.831,"-0.076",12,18,452,0,1.234
31,"+1","AVENGED SEVENFOLD So Far Away",278,"-2",8,"-4",0.893,"+0.019",12,30,280,21,0.893
32,"+1","BIFFY CLYRO Many Of Horror",251,"-4",-9,"-3",0.882,"-0.025",12,31,264,22,0.919
33,"+1","BAYSIDE Sick Sick Sick",234,"+12",28,"+16",0.521,"-0.008",12,33,234,28,0.529
34,"+1","LYKKE LI Get Some",206,"-5",-6,"-12",0.838,"-0.069",12,34,214,40,1.009
35,"+1","DISTURBED Warrior",202,"+0",5,"-4",0.859,"+0.013",12,35,204,41,0.863
