"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1629,12,-77,9,8.248,0.157,56,1,1739,265,8.866
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1477,2,-211,-2,6.725,0.008,56,2,1688,226,7.892
3,"=","INCUBUS Adolescents",1272,-2,-141,-2,7.586,-0.066,56,3,1436,162,8.791
4,"=","FOO FIGHTERS Walk",1270,27,117,4,6.314,0.073,38,4,1270,354,6.523
5,"=","COLDPLAY Every Teardrop Is A Waterfall",1221,-13,-64,-30,6.003,-0.055,33,4,1308,829,6.882
6,"=","SUBLIME WITH ROME Panic",1192,1,-114,-7,5.041,0.009,56,4,1321,513,6.557
7,"=","AIRBORNE TOXIC EVENT Changing",1164,-8,-107,-17,5.005,-0.047,56,4,1304,191,5.581
8,"=","AWOLNATION Sail",1105,1,-6,2,4.345,0.065,56,8,1141,130,4.715
9,"+2","NAKED AND FAMOUS Young Blood",1034,18,25,19,3.753,0.075,56,9,1049,135,4.105
10,"-1","FOO FIGHTERS Rope",1031,-8,-173,12,6.676,0.061,56,1,2006,128,12.051
11,"-1","BLACK KEYS Howlin' For You",1026,-1,-22,-3,6.127,0.114,56,2,1525,146,6.937
12,"=","MUMFORD & SONS The Cave",1009,10,-36,27,4.82,0.054,56,3,1450,89,7.488
13,"=","RISE AGAINST Help Is On The Way",891,-12,-157,-3,4.488,-0.03,56,2,1492,103,7.451
14,"=","311 Sunset In July",857,-9,7,-30,3.492,-0.005,30,14,891,323,3.923
15,"=","CAGE THE ELEPHANT Shake Me Down",786,-1,-76,19,6.147,0.066,56,9,1181,47,7.17
16,"=","SEETHER Country Song",765,-12,-76,-3,3.879,-0.118,56,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",728,6,46,-3,2.362,0.006,56,17,728,123,2.487
18,"=","JOY FORMIDABLE Whirring",635,-4,-3,-26,1.912,-0.036,56,18,651,121,2.061
19,"=","RISE AGAINST Make It Stop (September's.....",617,17,51,6,2.815,0.026,38,19,617,153,3.097
20,"=","SICK PUPPIES Riptide",565,-13,-139,-9,2.277,-0.049,56,16,772,77,2.991
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",546,-6,-47,-8,1.863,-0.038,56,19,598,99,2.155
22,"=","AVENGED SEVENFOLD So Far Away",500,2,-28,-3,1.928,-0.014,56,22,529,115,2.16
23,"=","LINKIN PARK Iridescent",499,10,-17,10,1.691,0.017,56,19,525,114,2.386
24,"=","REDLIGHT KING Old Man",488,5,-49,19,1.792,0.066,56,17,592,82,2.689
25,"=","TWO DOOR CINEMA CLUB What You Know",441,4,-23,-5,1.442,-0.017,56,25,468,81,1.701
26,"=","ADELE Rolling In The Deep",412,-1,-28,0,1.534,-0.031,56,17,522,38,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",405,3,61,-8,1.502,-0.025,45,27,405,89,1.527
28,"=","CAKE Long Time",385,11,22,6,1.647,0.081,56,27,385,63,1.647
29,"=","THREE DAYS GRACE Lost In You",377,4,-11,8,2.326,0.113,56,18,449,56,2.326
30,"=","PARAMORE Monster",320,2,18,-10,1.165,-0.026,28,30,323,188,1.495
31,"=","A DAY TO REMEMBER All Signs Point To Lau...",275,2,15,-15,1.189,-0.022,35,31,281,79,1.298
32,"=","KORN Get Up f/Skrillex",254,-1,-2,2,1.111,-0.002,56,32,266,46,1.114
33,"=","TV ON THE RADIO Will Do",248,-6,4,-11,0.671,-0.006,56,32,259,58,0.699
34,"=","10 YEARS Fix Me",230,-2,4,4,1.628,-0.036,42,34,251,63,2.087
35,"=","MIDDLE CLASS RUT Busy Bein' Born",227,1,8,-4,0.716,0.023,52,35,227,46,0.727
36,"+2","FLORENCE + THE MACHINE You've Got The Lo...",223,9,6,7,0.564,0.015,17,35,233,93,0.755
37,"-1","PAPA ROACH Burn",221,-2,-17,2,1.826,-0.025,56,25,405,41,2.4
38,"+2","STROKES Taken For A Fool",218,11,-19,12,0.792,0.021,42,35,238,68,1.148
39,"-2","MY CHEMICAL ROMANCE Bulletproof Heart",211,-6,-64,4,0.497,-0.025,56,19,494,67,1.412
40,"-1","SIXX A.M. Lies Of The Beautiful People",207,-1,-12,-2,0.685,-0.023,56,37,219,37,0.776
41,"=","ADELITAS WAY Sick",180,2,22,-5,0.596,-0.01,35,41,180,49,0.627
42,"=","DISTURBED Warrior",164,-7,-23,-9,0.886,-0.003,55,35,208,41,0.958
43,"=","MY MORNING JACKET Holdin On To Black Met...",162,-4,-14,-6,0.539,-0.006,56,40,180,52,0.678
44,"=","PORTUGAL. THE MAN Got It All (This Can't...",160,-2,24,-3,0.346,-0.001,10,44,162,27,0.347
45,"+1","TAKING BACK SUNDAY Faith (When I Let You...",156,3,10,3,0.382,0.012,18,45,169,51,0.382
46,"-1","FOSTER THE PEOPLE Helena Beat",154,-2,45,-10,0.954,-0.01,4,45,156,55,0.964
47,"=","KINGS OF LEON Back Down South",135,-3,5,-3,0.239,0,10,47,138,58,0.239
48,"+2","YOUNG THE GIANT Cough Syrup",134,5,45,-7,0.581,0.018,2,48,134,52,0.581
49,"=","COMPANY OF THIEVES Death Of Communicatio...",132,0,-21,-1,0.376,0.009,51,42,167,46,0.477
50,"-2","THIRTY SECONDS TO MARS Night Of The Hunt...",130,-4,-39,-4,1.203,-0.014,17,44,181,53,1.407
