"Title","Artist","Spins"
"Demons","IMAGINE DRAGONS",2046
"Sweater Weather","NEIGHBOURHOOD",2015
"Safe And Sound","CAPITAL CITIES",1967
"Harlem","NEW POLITICS",1770
"Radioactive","IMAGINE DRAGONS",1598
"Get Lucky","DAFT PUNK",1562
"Royals","LORDE",1488
"Came Back Haunted","NINE INCH NAILS",1412
"Out Of My League","FITZ & THE TANTRU...",1409
"If So","ATLAS GENIUS",1394
"Ways To Go","GROUPLOVE",1343
"Mind Your Manners","PEARL JAM",922
"Up In The Air","THIRTY SECONDS TO...",904
"Elephant","TAME IMPALA",895
"Trying To Be Cool","PHOENIX",833
"Diane Young","VAMPIRE WEEKEND",827
"Pompeii","BASTILLE",817
"Castle Of Glass","LINKIN PARK",815
"Babel","MUMFORD & SONS",703
"King And Lionhear...","OF MONSTERS AND M...",672
"Purple Yellow Red...","PORTUGAL. THE MAN",558
"Same Love f/Mary ...","MACKLEMORE & RYAN...",496
"FKARND","PEPPER",465
"Miracle Mile","COLD WAR KIDS",458
"Hurricane","MS MR",451
"Supersoaker","KINGS OF LEON",443
"There's No Going ...","SICK PUPPIES",423
"Cabin By The Sea","DIRTY HEADS",389
"Dreaming","SMALLPOOLS",388
"Right Action","FRANZ FERDINAND",381
"Dots And Dashes (...","SILVERSUN PICKUPS",356
"Recovery","FRANK TURNER",321
"Follow Me","MUSE",318
"My Number","FOALS",318
"Out Of Time","STONE TEMPLE PILO...",310
"Chocolate","THE 1975",268
"This Disorder","FEATURES",255
"My God Is The Sun","QUEENS OF THE STO...",251
"Hail To The King","AVENGED SEVENFOLD",238
"Demon To Lean On","WAVVES",207
"Thiskidsnotalrigh...","AWOLNATION",206
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",203
"I Love You","SAID THE WHALE",200
"Follow My Feet","UNLIKELY CANDIDAT...",192
"Submarines","LUMINEERS",188
"Stone","ALICE IN CHAINS",166
"Way We Move","LANGHORNE SLIM",161
"Bleed Out","BLUE OCTOBER",156
"St. Croix","FAMILY OF THE YEA...",153
"Believer","AMERICAN AUTHORS",151
